Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	[('Với', 'E', 'B-PP', 'O'), ('chất', 'N', 'B-NP', 'O'), ('giọng', 'N', 'B-NP', 'O'), ('đẹp', 'A', 'B-AP', 'O'), ('và', 'C', 'O', 'O'), ('phong cách', 'N', 'B-NP', 'O'), ('biểu diễn', 'V', 'B-VP', 'O'), ('"', 'CH', 'O', 'O'), ('bốc lửa', 'X', 'O', 'O'), ('"', 'CH', 'O', 'O'), (',', 'CH', 'O', 'O'), ('Ngọc Anh', 'Np', 'B-NP', 'B-PER'), ('khá', 'R', 'O', 'O'), ('thành công', 'V', 'B-VP', 'O'), ('trên', 'E', 'B-PP', 'O'), ('con', 'Nc', 'B-NP', 'O'), ('đường', 'N', 'B-NP', 'O'), ('ca hát', 'M', 'B-NP', 'O')]
Công việc hăng ngày ngốn khá nhiều thời gian nên tôi phải tranh thủ chọn nhạc và vào phòng thu, vì đang "âm mưu" thực hiện một sản phẩm độc đáo: Ngọc Anh và tình khúc Phú Quang II, dự kiến phát hành vào cuối năm nay	[('Công việc', 'N', 'B-NP', 'O'), ('hăng', 'A', 'B-AP', 'O'), ('ngày', 'N', 'B-NP', 'O'), ('ngốn', 'M', 'B-NP', 'O'), ('khá', 'R', 'O', 'O'), ('nhiều', 'A', 'B-AP', 'O'), ('thời gian', 'N', 'B-NP', 'O'), ('nên', 'C', 'O', 'O'), ('tôi', 'P', 'B-NP', 'O'), ('phải', 'V', 'B-VP', 'O'), ('tranh thủ', 'V', 'B-VP', 'O'), ('chọn', 'V', 'B-VP', 'O'), ('nhạc', 'N', 'B-NP', 'O'), ('và', 'C', 'O', 'O'), ('vào', 'E', 'B-PP', 'O'), ('phòng', 'N', 'B-NP', 'O'), ('thu', 'V', 'B-VP', 'O'), (',', 'CH', 'O', 'O'), ('vì', 'E', 'B-PP', 'O'), ('đang', 'R', 'O', 'O'), ('"', 'CH', 'O', 'O'), ('âm mưu', 'N', 'B-NP', 'O'), ('"', 'CH', 'O', 'O'), ('thực hiện', 'V', 'B-VP', 'O'), ('một', 'M', 'B-NP', 'O'), ('sản phẩm', 'N', 'B-NP', 'O'), ('độc đáo', 'A', 'B-AP', 'O'), (':', 'CH', 'O', 'O'), ('Ngọc Anh', 'Np', 'B-NP', 'B-PER'), ('và', 'C', 'O', 'O'), ('tình khúc', 'N', 'B-NP', 'B-LOC'), ('Phú Quang II', 'Np', 'B-NP', 'I-LOC'), (',', 'CH', 'O', 'O'), ('dự kiến', 'V', 'B-VP', 'O'), ('phát hành', 'V', 'B-VP', 'O'), ('vào', 'E', 'B-PP', 'O'), ('cuối', 'N', 'B-NP', 'O'), ('năm', 'N', 'B-NP', 'O'), ('nay', 'P', 'B-NP', 'O')]
Cuộc sống đôi lúc thăng trầm và thác ghềnh, bản thân mỗi người đều chưa hoàn thiện	[('Cuộc sống', 'N', 'B-NP', 'O'), ('đôi', 'M', 'B-NP', 'O'), ('lúc', 'N', 'B-NP', 'O'), ('thăng trầm', 'A', 'B-AP', 'O'), ('và', 'C', 'O', 'O'), ('thác ghềnh', 'V', 'B-VP', 'O'), (',', 'CH', 'O', 'O'), ('bản thân', 'N', 'B-NP', 'O'), ('mỗi', 'L', 'B-NP', 'O'), ('người', 'N', 'B-NP', 'O'), ('đều', 'R', 'O', 'O'), ('chưa', 'R', 'O', 'O'), ('hoàn thiện', 'V', 'B-VP', 'O')]
Tôi cũng vậy, nhưng cứ sống lao động hết mình vì nghệ thuật và yêu thật nhiều, vì tình yêu là liều thuốc bổ mà	[('Tôi', 'P', 'B-NP', 'O'), ('cũng', 'R', 'O', 'O'), ('vậy', 'P', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('nhưng', 'C', 'O', 'O'), ('cứ', 'R', 'O', 'O'), ('sống', 'V', 'B-VP', 'O'), ('lao động', 'V', 'B-VP', 'O'), ('hết mình', 'X', 'O', 'O'), ('vì', 'E', 'B-PP', 'O'), ('nghệ thuật', 'N', 'B-NP', 'O'), ('và', 'C', 'O', 'O'), ('yêu', 'V', 'B-VP', 'O'), ('thật', 'T', 'O', 'O'), ('nhiều', 'A', 'B-AP', 'O'), (',', 'CH', 'O', 'O'), ('vì', 'E', 'B-PP', 'O'), ('tình yêu', 'N', 'B-NP', 'O'), ('là', 'V', 'B-VP', 'O'), ('liều', 'N', 'B-NP', 'O'), ('thuốc bổ', 'A', 'B-AP', 'O'), ('mà', 'C', 'O', 'O')]
Cuộc hội ngộ tại Italy mang lại cho giới làm điện ảnh cơ hội lưu danh trong làng nghệ thuật, đồng thời là nơi lý tưởng để quảng bá cho các bộ phim bên ngoài nước Mỹ	[('Cuộc', 'N', 'B-NP', 'O'), ('hội ngộ', 'V', 'B-VP', 'O'), ('tại', 'E', 'B-PP', 'O'), ('Italy', 'Np', 'B-NP', 'B-LOC'), ('mang', 'V', 'B-VP', 'O'), ('lại', 'V', 'B-VP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('giới', 'N', 'B-NP', 'O'), ('làm', 'V', 'B-VP', 'O'), ('điện ảnh', 'N', 'B-NP', 'O'), ('cơ hội', 'N', 'B-NP', 'O'), ('lưu danh', 'V', 'B-VP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('làng', 'N', 'B-NP', 'O'), ('nghệ thuật', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('đồng thời', 'R', 'O', 'O'), ('là', 'V', 'B-VP', 'O'), ('nơi', 'N', 'B-NP', 'O'), ('lý tưởng', 'V', 'B-VP', 'O'), ('để', 'E', 'B-PP', 'O'), ('quảng bá', 'V', 'B-VP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('các', 'L', 'B-NP', 'O'), ('bộ', 'Nc', 'B-NP', 'O'), ('phim', 'N', 'B-NP', 'B-LOC'), ('bên', 'N', 'B-NP', 'I-LOC'), ('ngoài', 'N', 'B-NP', 'I-LOC'), ('nước', 'N', 'B-NP', 'I-LOC'), ('Mỹ', 'Np', 'B-NP', 'I-LOC')]
Các ngôi sao của Hollywood cũng không bỏ lỡ cơ hội này để toả sáng tại rạp Lido	[('Các', 'L', 'B-NP', 'O'), ('ngôi sao', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('Hollywood', 'Np', 'B-NP', 'B-PER'), ('cũng', 'R', 'O', 'O'), ('không', 'R', 'O', 'O'), ('bỏ', 'V', 'B-VP', 'O'), ('lỡ', 'V', 'B-VP', 'O'), ('cơ hội', 'N', 'B-NP', 'O'), ('này', 'P', 'B-NP', 'O'), ('để', 'E', 'B-PP', 'O'), ('toả', 'V', 'B-VP', 'O'), ('sáng', 'N', 'B-NP', 'O'), ('tại', 'E', 'B-PP', 'O'), ('rạp', 'N', 'B-NP', 'B-LOC'), ('Lido', 'Np', 'B-NP', 'I-LOC')]
Sự xuất hiện của các diễn viên hàng đầu thế giới trên thảm đỏ tại Venice khiến LHP tại thành phố kênh rạch quyến rũ này trở nên ngang tầm với cuộc so tài tại thành phố Cannes (Pháp), xét về độ hào nhoáng và quyến rũ	[('Sự', 'N', 'B-NP', 'O'), ('xuất hiện', 'V', 'B-VP', 'O'), ('của', 'E', 'B-PP', 'O'), ('các', 'L', 'B-NP', 'O'), ('diễn viên', 'N', 'B-NP', 'O'), ('hàng đầu', 'N', 'B-NP', 'O'), ('thế giới', 'N', 'B-NP', 'O'), ('trên', 'E', 'B-PP', 'O'), ('thảm đỏ', 'N', 'B-NP', 'O'), ('tại', 'E', 'B-PP', 'O'), ('Venice', 'Np', 'B-NP', 'B-LOC'), ('khiến', 'V', 'B-VP', 'B-LOC'), ('LHP', 'Np', 'B-NP', 'I-LOC'), ('tại', 'E', 'B-PP', 'O'), ('thành phố', 'N', 'B-NP', 'O'), ('kênh rạch', 'N', 'B-NP', 'O'), ('quyến rũ', 'V', 'B-VP', 'O'), ('này', 'P', 'B-NP', 'O'), ('trở nên', 'V', 'B-VP', 'O'), ('ngang', 'A', 'B-AP', 'O'), ('tầm', 'N', 'B-NP', 'O'), ('với', 'E', 'B-PP', 'O'), ('cuộc', 'N', 'B-NP', 'O'), ('so', 'V', 'B-VP', 'O'), ('tài', 'N', 'B-NP', 'O'), ('tại', 'E', 'B-PP', 'O'), ('thành phố', 'N', 'B-NP', 'B-LOC'), ('Cannes', 'Np', 'I-NP', 'I-LOC'), ('(', 'CH', 'O', 'O'), ('Pháp', 'Np', 'B-NP', 'B-LOC'), (')', 'CH', 'O', 'O'), (',', 'CH', 'O', 'O'), ('xét', 'V', 'B-VP', 'O'), ('về', 'E', 'B-PP', 'O'), ('độ', 'N', 'B-NP', 'O'), ('hào nhoáng', 'A', 'B-AP', 'O'), ('và', 'C', 'O', 'O'), ('quyến rũ', 'V', 'B-VP', 'O')]
George Clooney, Russell Crowe, Renee Zellweger, Matt Damon và Monica Bellucci đều dành 5 phút cho các nhà báo thực hiện phỏng vấn gắn	[('George Clooney', 'Np', 'B-NP', 'B-PER'), (',', 'CH', 'O', 'O'), ('Russell Crowe', 'Np', 'B-NP', 'B-LOC'), (',', 'CH', 'O', 'B-LOC'), ('Renee Zellweger', 'Np', 'B-NP', 'I-LOC'), (',', 'CH', 'O', 'B-LOC'), ('Matt Damon', 'Np', 'B-NP', 'I-LOC'), ('và', 'C', 'O', 'O'), ('Monica Bellucci', 'Np', 'B-NP', 'B-PER'), ('đều', 'R', 'O', 'O'), ('dành', 'V', 'B-VP', 'O'), ('5', 'M', 'B-NP', 'O'), ('phút', 'Nu', 'B-NP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('các', 'L', 'B-NP', 'O'), ('nhà báo', 'N', 'B-NP', 'O'), ('thực hiện', 'V', 'B-VP', 'O'), ('phỏng vấn', 'V', 'B-VP', 'O'), ('gắn', 'V', 'B-VP', 'O')]
Chỉ có Gwyneth Paltrow lỡ hẹn với Venice vì máy bay của cô gặp trục trặc kỹ thuật	[('Chỉ', 'R', 'O', 'O'), ('có', 'V', 'B-VP', 'O'), ('Gwyneth Paltrow', 'Np', 'B-NP', 'B-PER'), ('lỡ hẹn', 'V', 'B-VP', 'O'), ('với', 'E', 'B-PP', 'O'), ('Venice', 'Np', 'B-NP', 'B-PER'), ('vì', 'E', 'B-PP', 'O'), ('máy bay', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('cô', 'Nc', 'B-NP', 'O'), ('gặp', 'V', 'B-VP', 'O'), ('trục trặc', 'N', 'B-NP', 'O'), ('kỹ thuật', 'N', 'B-NP', 'O')]
Nhà bình luận điện ảnh Lee Marshall nói: Đây là bước chuẩn bị đầu tiên cho bữa tiệc Oscar	[('Nhà', 'N', 'B-NP', 'O'), ('bình luận', 'N', 'B-NP', 'O'), ('điện ảnh', 'N', 'B-NP', 'B-LOC'), ('Lee Marshall', 'Np', 'B-NP', 'I-LOC'), ('nói', 'V', 'B-VP', 'O'), (':', 'CH', 'O', 'O'), ('Đây', 'P', 'B-NP', 'O'), ('là', 'V', 'B-VP', 'O'), ('bước', 'N', 'B-NP', 'O'), ('chuẩn bị', 'V', 'B-VP', 'O'), ('đầu tiên', 'A', 'B-AP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('bữa', 'N', 'B-NP', 'B-LOC'), ('tiệc', 'N', 'B-NP', 'I-LOC'), ('Oscar', 'Np', 'B-NP', 'I-LOC')]
Mọi người tới tham dự LHP đều hy vọng, bộ phim của họ sẽ được đánh giá cao để họ có thể yên tâm tới dự lễ trao giải Quả cầu vàng và sau đó là Oscar	[('Mọi', 'L', 'B-NP', 'O'), ('người', 'N', 'B-NP', 'O'), ('tới', 'V', 'B-VP', 'O'), ('tham dự', 'V', 'B-VP', 'O'), ('LHP', 'Np', 'B-NP', 'B-PER'), ('đều', 'R', 'O', 'O'), ('hy vọng', 'V', 'B-VP', 'O'), (',', 'CH', 'O', 'O'), ('bộ', 'Nc', 'B-NP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('họ', 'P', 'B-NP', 'O'), ('sẽ', 'R', 'O', 'O'), ('được', 'V', 'B-VP', 'O'), ('đánh giá', 'V', 'B-VP', 'O'), ('cao', 'A', 'B-AP', 'O'), ('để', 'E', 'B-PP', 'O'), ('họ', 'P', 'B-NP', 'O'), ('có thể', 'R', 'O', 'O'), ('yên tâm', 'A', 'B-AP', 'O'), ('tới', 'E', 'B-PP', 'O'), ('dự', 'V', 'B-VP', 'O'), ('lễ', 'N', 'B-NP', 'O'), ('trao', 'V', 'B-VP', 'O'), ('giải', 'N', 'B-NP', 'B-LOC'), ('Quả', 'Np', 'B-NP', 'I-LOC'), ('cầu', 'N', 'B-NP', 'O'), ('vàng', 'A', 'B-AP', 'O'), ('và', 'C', 'O', 'O'), ('sau', 'N', 'B-NP', 'O'), ('đó', 'P', 'B-NP', 'O'), ('là', 'V', 'B-VP', 'O'), ('Oscar', 'Np', 'B-NP', 'B-PER')]
LHP Venice diễn ra trong thời điểm này được đánh giá là hợp lý vì giữ khoảng cách với giải Oscar được tổ chức vào tháng 2 hoặc tháng 3	[('LHP Venice', 'Np', 'B-NP', 'B-PER'), ('diễn', 'V', 'B-VP', 'O'), ('ra', 'V', 'B-VP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('thời điểm', 'N', 'B-NP', 'O'), ('này', 'P', 'B-NP', 'O'), ('được', 'V', 'B-VP', 'O'), ('đánh giá', 'V', 'B-VP', 'O'), ('là', 'C', 'O', 'O'), ('hợp lý', 'A', 'B-AP', 'O'), ('vì', 'E', 'B-PP', 'O'), ('giữ', 'V', 'B-VP', 'O'), ('khoảng cách', 'N', 'B-NP', 'O'), ('với', 'E', 'B-PP', 'O'), ('giải', 'N', 'B-NP', 'B-LOC'), ('Oscar', 'Np', 'B-NP', 'I-LOC'), ('được', 'V', 'B-VP', 'O'), ('tổ chức', 'V', 'B-VP', 'O'), ('vào', 'E', 'B-PP', 'O'), ('tháng', 'N', 'B-NP', 'B-LOC'), ('2', 'M', 'B-NP', 'I-LOC'), ('hoặc', 'C', 'O', 'O'), ('tháng', 'N', 'B-NP', 'B-LOC'), ('3', 'M', 'B-NP', 'I-LOC')]
LHP Berlin trao giải trong tháng 2, quá sát nên ánh hào quang của tượng vàng sẽ che khuất Gấu bạc	[('LHP', 'Np', 'B-NP', 'O'), ('Berlin', 'Np', 'B-NP', 'B-PER'), ('trao', 'V', 'B-VP', 'O'), ('giải', 'N', 'B-NP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('tháng', 'N', 'B-NP', 'B-LOC'), ('2', 'M', 'B-NP', 'I-LOC'), (',', 'CH', 'O', 'O'), ('quá', 'R', 'O', 'O'), ('sát', 'A', 'B-AP', 'O'), ('nên', 'C', 'O', 'O'), ('ánh', 'N', 'B-NP', 'O'), ('hào quang', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('tượng', 'N', 'B-NP', 'O'), ('vàng', 'N', 'B-NP', 'O'), ('sẽ', 'R', 'O', 'O'), ('che khuất', 'V', 'B-VP', 'O'), ('Gấu', 'Np', 'B-NP', 'B-PER'), ('bạc', 'N', 'B-NP', 'O')]
Còn LHP Cannes diễn ra vào tháng 5 nên không được mấy ai nhắc tới trong mùa Oscar	[('Còn', 'C', 'O', 'O'), ('LHP Cannes', 'Np', 'B-NP', 'B-PER'), ('diễn', 'V', 'B-VP', 'O'), ('ra', 'V', 'B-VP', 'O'), ('vào', 'E', 'B-PP', 'O'), ('tháng', 'N', 'B-NP', 'B-LOC'), ('5', 'M', 'B-NP', 'I-LOC'), ('nên', 'C', 'O', 'O'), ('không', 'R', 'O', 'O'), ('được', 'V', 'B-VP', 'O'), ('mấy ai', 'X', 'O', 'O'), ('nhắc', 'V', 'B-VP', 'O'), ('tới', 'E', 'B-PP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('mùa', 'N', 'B-NP', 'B-LOC'), ('Oscar', 'Np', 'B-NP', 'I-LOC')]
Theo đánh giá của Lee Marshall, những phim nặng ký cho giải Sư tử vàng năm nay là Brokeback Mountain của đạo diễn Trung Quốc, Lý An, với các tài tử Jake Gyllenhaal, Heath Ledger, và Good Night And Good Luck của George Clooney	[('Theo', 'V', 'B-VP', 'O'), ('đánh giá', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('Lee Marshall', 'Np', 'B-NP', 'B-PER'), (',', 'CH', 'O', 'O'), ('những', 'L', 'B-NP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('nặng', 'A', 'B-AP', 'O'), ('ký', 'V', 'B-VP', 'O'), ('cho', 'E', 'B-PP', 'O'), ('giải', 'N', 'B-NP', 'O'), ('Sư tử', 'M', 'B-NP', 'O'), ('vàng', 'N', 'B-NP', 'O'), ('năm', 'N', 'B-NP', 'O'), ('nay', 'P', 'B-NP', 'O'), ('là', 'V', 'B-VP', 'O'), ('Brokeback Mountain', 'Np', 'B-NP', 'B-PER'), ('của', 'E', 'B-PP', 'O'), ('đạo diễn', 'N', 'B-NP', 'O'), ('Trung Quốc', 'Np', 'B-NP', 'B-LOC'), (',', 'CH', 'O', 'B-LOC'), ('Lý An', 'Np', 'B-NP', 'I-LOC'), (',', 'CH', 'O', 'O'), ('với', 'E', 'B-PP', 'O'), ('các', 'L', 'B-NP', 'O'), ('tài tử', 'N', 'B-NP', 'B-LOC'), ('Jake Gyllenhaal', 'Np', 'B-NP', 'I-LOC'), (',', 'CH', 'O', 'O'), ('Heath Ledger', 'Np', 'B-NP', 'I-LOC'), (',', 'CH', 'O', 'O'), ('và', 'C', 'O', 'O'), ('Good Night And Good Luck', 'Np', 'B-NP', 'B-PER'), ('của', 'E', 'B-PP', 'O'), ('George Clooney', 'Np', 'B-NP', 'B-ORG')]
Nhiều đạo diễn cũng coi Venice là đất lành để những bộ phim nhỏ, sản xuất độc lập của họ được chào đón	[('Nhiều', 'A', 'B-AP', 'O'), ('đạo diễn', 'N', 'B-NP', 'O'), ('cũng', 'R', 'O', 'O'), ('coi', 'V', 'B-VP', 'O'), ('Venice', 'Np', 'B-NP', 'B-PER'), ('là', 'V', 'B-VP', 'O'), ('đất', 'N', 'B-NP', 'O'), ('lành', 'A', 'B-AP', 'O'), ('để', 'E', 'B-PP', 'O'), ('những', 'L', 'B-NP', 'O'), ('bộ', 'Nc', 'B-NP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('nhỏ', 'A', 'B-AP', 'O'), (',', 'CH', 'O', 'O'), ('sản xuất', 'V', 'B-VP', 'O'), ('độc lập', 'A', 'B-AP', 'O'), ('của', 'E', 'B-PP', 'O'), ('họ', 'P', 'B-NP', 'O'), ('được', 'V', 'B-VP', 'O'), ('chào đón', 'M', 'B-NP', 'O')]
Đạo diễn Steven Soderbergh nói: Tôi thấy khán giả châu Âu có phản ứng tích cực hơn với phim của chúng tôi so với khán giả Mỹ	[('Đạo diễn', 'N', 'B-NP', 'O'), ('Steven Soderbergh', 'Np', 'B-NP', 'B-PER'), ('nói', 'V', 'B-VP', 'O'), (':', 'CH', 'O', 'O'), ('Tôi', 'P', 'B-NP', 'O'), ('thấy', 'V', 'B-VP', 'O'), ('khán giả', 'N', 'B-NP', 'O'), ('châu Âu', 'N', 'B-NP', 'O'), ('có', 'V', 'B-VP', 'O'), ('phản ứng', 'V', 'B-VP', 'O'), ('tích cực', 'A', 'B-AP', 'O'), ('hơn', 'A', 'B-AP', 'O'), ('với', 'E', 'B-PP', 'O'), ('phim', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('chúng tôi', 'P', 'B-NP', 'O'), ('so', 'V', 'B-VP', 'O'), ('với', 'E', 'B-PP', 'O'), ('khán giả', 'N', 'B-NP', 'O'), ('Mỹ', 'Np', 'B-NP', 'B-LOC')]
Khán giả của cựu lục địa có xu hướng thay đổi tư duy để phù hợp với quan điểm nghệ thuật của bộ phim	[('Khán giả', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('cựu', 'A', 'B-AP', 'O'), ('lục địa', 'N', 'B-NP', 'O'), ('có', 'V', 'B-VP', 'O'), ('xu hướng', 'N', 'B-NP', 'O'), ('thay đổi', 'V', 'B-VP', 'O'), ('tư duy', 'N', 'B-NP', 'O'), ('để', 'E', 'B-PP', 'O'), ('phù hợp', 'V', 'B-VP', 'O'), ('với', 'E', 'B-PP', 'O'), ('quan điểm', 'N', 'B-NP', 'O'), ('nghệ thuật', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('bộ', 'Nc', 'B-NP', 'O'), ('phim', 'N', 'B-NP', 'O')]
Trong khi đó, người Mỹ muốn quan điểm nghệ thuật phải phù hợp với tư duy của họ	[('Trong', 'E', 'B-PP', 'O'), ('khi', 'N', 'B-NP', 'O'), ('đó', 'P', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('người', 'Nc', 'B-NP', 'B-MISC'), ('Mỹ', 'Np', 'B-NP', 'I-MISC'), ('muốn', 'V', 'B-VP', 'O'), ('quan điểm', 'V', 'B-VP', 'O'), ('nghệ thuật', 'N', 'B-NP', 'O'), ('phải', 'V', 'B-VP', 'O'), ('phù hợp', 'V', 'B-VP', 'O'), ('với', 'E', 'B-PP', 'O'), ('tư duy', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('họ', 'P', 'B-NP', 'O')]
Nhân vật Cho Chang đã không thèm ngó ngàng tới cậu bé phù thuỷ trong tập 4 Harry Potter và Chiếc cốc lửa, nhưng diễn viên Katie Leung đóng vai này đã bị Daniel Racliffe bỏ bùa mê	[('Nhân vật', 'N', 'B-NP', 'O'), ('Cho', 'Np', 'B-NP', 'B-PER'), ('Chang', 'Np', 'B-NP', 'I-PER'), ('đã', 'R', 'O', 'O'), ('không', 'R', 'O', 'O'), ('thèm', 'V', 'B-VP', 'O'), ('ngó ngàng', 'V', 'B-VP', 'O'), ('tới', 'E', 'B-PP', 'O'), ('cậu', 'Nc', 'B-NP', 'O'), ('bé', 'N', 'B-NP', 'O'), ('phù thuỷ', 'V', 'B-VP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('tập', 'N', 'B-NP', 'B-LOC'), ('4', 'M', 'B-NP', 'I-LOC'), ('Harry Potter', 'Np', 'B-NP', 'I-LOC'), ('và', 'C', 'O', 'O'), ('Chiếc', 'Nc', 'B-NP', 'O'), ('cốc', 'N', 'B-NP', 'O'), ('lửa', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('nhưng', 'C', 'O', 'O'), ('diễn viên', 'N', 'B-NP', 'B-LOC'), ('Katie Leung', 'Np', 'B-NP', 'I-LOC'), ('đóng', 'V', 'B-VP', 'O'), ('vai', 'N', 'B-NP', 'O'), ('này', 'P', 'B-NP', 'O'), ('đã', 'R', 'O', 'O'), ('bị', 'V', 'B-VP', 'O'), ('Daniel Racliffe', 'Np', 'B-NP', 'B-PER'), ('bỏ', 'V', 'B-VP', 'O'), ('bùa mê', 'M', 'B-NP', 'O')]
Trong tập 4, Cho Chang, cô bạn cùng trường xinh đẹp, là người đầu tiên khiến trái tim Harry Potter rung động	[('Trong', 'E', 'B-PP', 'O'), ('tập', 'N', 'B-NP', 'O'), ('4', 'M', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('Cho', 'Np', 'B-NP', 'B-PER'), ('Chang', 'Np', 'I-NP', 'I-PER'), (',', 'CH', 'O', 'O'), ('cô', 'Nc', 'B-NP', 'O'), ('bạn', 'N', 'B-NP', 'O'), ('cùng', 'A', 'B-AP', 'O'), ('trường', 'N', 'B-NP', 'O'), ('xinh đẹp', 'A', 'B-AP', 'O'), (',', 'CH', 'O', 'O'), ('là', 'V', 'B-VP', 'O'), ('người', 'N', 'B-NP', 'O'), ('đầu tiên', 'A', 'B-AP', 'O'), ('khiến', 'V', 'B-VP', 'O'), ('trái tim', 'N', 'B-NP', 'B-LOC'), ('Harry Potter', 'Np', 'B-NP', 'I-LOC'), ('rung động', 'M', 'B-NP', 'O')]
Nhưng vì quá nhút nhát, cậu đã không dám mời cô làm bạn nhảy trong vũ hội	[('Nhưng', 'C', 'O', 'O'), ('vì', 'E', 'B-PP', 'O'), ('quá', 'R', 'O', 'O'), ('nhút nhát', 'A', 'B-AP', 'O'), (',', 'CH', 'O', 'O'), ('cậu', 'Nc', 'B-NP', 'O'), ('đã', 'R', 'O', 'O'), ('không', 'R', 'O', 'O'), ('dám', 'V', 'B-VP', 'O'), ('mời', 'V', 'B-VP', 'O'), ('cô', 'Nc', 'B-NP', 'O'), ('làm', 'V', 'B-VP', 'O'), ('bạn', 'N', 'B-NP', 'O'), ('nhảy', 'V', 'B-VP', 'O'), ('trong', 'E', 'B-PP', 'O'), ('vũ hội', 'M', 'B-NP', 'O')]
Cho Chang yêu Cedric Diggory, đối thủ của Harry trong cuộc thi Tam Pháp thuật và là người đã mời cô hôm đó	[('Cho', 'E', 'B-PP', 'O'), ('Chang', 'Np', 'B-NP', 'B-PER'), ('yêu', 'V', 'B-VP', 'O'), ('Cedric Diggory', 'Np', 'B-NP', 'B-LOC'), (',', 'CH', 'O', 'O'), ('đối thủ', 'N', 'B-NP', 'O'), ('của', 'E', 'B-PP', 'O'), ('Harry', 'Np', 'B-NP', 'B-PER'), ('trong', 'E', 'B-PP', 'O'), ('cuộc', 'N', 'B-NP', 'O'), ('thi', 'V', 'B-VP', 'O'), ('Tam Pháp thuật', 'V', 'B-VP', 'O'), ('và', 'C', 'O', 'O'), ('là', 'V', 'B-VP', 'O'), ('người', 'N', 'B-NP', 'O'), ('đã', 'R', 'O', 'O'), ('mời', 'V', 'B-VP', 'O'), ('cô', 'Nc', 'B-NP', 'O'), ('hôm', 'N', 'B-NP', 'O'), ('đó', 'P', 'B-NP', 'O')]
Còn ngoài đời thực, Katie Leung, 18 tuổi, và Daniel Radcliffe (16 tuổi) dính nhau như hình với bóng	[('Còn', 'C', 'O', 'O'), ('ngoài', 'E', 'B-PP', 'O'), ('đời', 'N', 'B-NP', 'O'), ('thực', 'A', 'B-AP', 'O'), (',', 'CH', 'O', 'O'), ('Katie Leung', 'Np', 'B-NP', 'B-PER'), (',', 'CH', 'O', 'O'), ('18', 'M', 'B-NP', 'O'), ('tuổi', 'N', 'B-NP', 'O'), (',', 'CH', 'O', 'O'), ('và', 'C', 'O', 'O'), ('Daniel Radcliffe', 'Np', 'B-NP', 'B-PER'), ('(', 'CH', 'O', 'O'), ('16', 'M', 'B-NP', 'O'), ('tuổi', 'N', 'B-NP', 'O'), (')', 'CH', 'O', 'O'), ('dính', 'V', 'B-VP', 'O'), ('nhau', 'N', 'B-NP', 'O'), ('như', 'C', 'O', 'O'), ('hình', 'N', 'B-NP', 'O'), ('với', 'E', 'B-PP', 'O'), ('bóng', 'N', 'B-NP', 'O')]
