Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	['Với', 'chất', 'giọng', 'đẹp', 'và', 'phong cách', 'biểu diễn', '"', 'bốc lửa', '"', ',', 'Ngọc Anh', 'khá', 'thành công', 'trên', 'con', 'đường', 'ca hát']
Quang Linh là con thứ sáu trong gia đình có bảy anh chị em	['Quang Linh', 'là', 'con', 'thứ', 'sáu', 'trong', 'gia đình', 'có', 'bảy', 'anh chị em']
Nhà nghèo nên tất cả đều phải lao động sớm	['Nhà', 'nghèo', 'nên', 'tất cả', 'đều', 'phải', 'lao động', 'sớm']
Cậu học trò Quang Linh vừa lo chuyện học, vừa đảm trách chuyện chợ búa, cơm nước, giặt giũ cho cả nhà, chăm sóc cháu nhỏ cho chị gái đi làm, nuôi thêm một đàn lợn bốn con béo tốt	['Cậu', 'học trò', 'Quang Linh', 'vừa', 'lo', 'chuyện', 'học', ',', 'vừa', 'đảm trách', 'chuyện', 'chợ búa', ',', 'cơm nước', ',', 'giặt giũ', 'cho', 'cả', 'nhà', ',', 'chăm sóc', 'cháu', 'nhỏ', 'cho', 'chị gái', 'đi', 'làm', ',', 'nuôi', 'thêm', 'một', 'đàn', 'lợn', 'bốn', 'con', 'béo', 'tốt']
Niềm vui nhất của Quang Linh hồi ấy là được cùng người anh thứ hai Quang Sơn và người chị thứ tư Ngọc Bích (lúc đó đã là ca sĩ ở Huế) làm thành một "ban tam ca" hòa giọng vào những lúc rảnh rỗi	['Niềm', 'vui', 'nhất', 'của', 'Quang Linh', 'hồi', 'ấy', 'là', 'được', 'cùng', 'người', 'anh', 'thứ', 'hai', 'Quang Sơn', 'và', 'người', 'chị', 'thứ', 'tư', 'Ngọc Bích', '(', 'lúc', 'đó', 'đã', 'là', 'ca sĩ', 'ở', 'Huế', ')', 'làm', 'thành', 'một', '"', 'ban', 'tam ca', '"', 'hòa', 'giọng', 'vào', 'những', 'lúc', 'rảnh rỗi']
Một lần, anh phụ trách Nhà Văn hóa Lao động đến nhà gọi Quang Sơn đến hát gấp cho một chương trình văn nghệ, nhưng Sơn đi vắng	['Một', 'lần', ',', 'anh', 'phụ trách', 'Nhà Văn hóa', 'Lao động', 'đến', 'nhà', 'gọi', 'Quang Sơn', 'đến', 'hát', 'gấp', 'cho', 'một', 'chương trình', 'văn nghệ', ',', 'nhưng', 'Sơn', 'đi', 'vắng']
Người phụ trách từng nghe Quang Linh hát ru cháu bèn mạnh dạn nhờ Linh đi thay	['Người', 'phụ trách', 'từng', 'nghe', 'Quang Linh', 'hát ru', 'cháu', 'bèn', 'mạnh dạn', 'nhờ', 'Linh', 'đi', 'thay']
Tuy rất sợ vì chưa hát sân khấu bao giờ, nhưng thấy anh phụ trách nài nỉ quá nên Quang Linh nhận lời, chẳng ngờ được khán giả cổ vũ nồng nhiệt	['Tuy', 'rất', 'sợ', 'vì', 'chưa', 'hát', 'sân khấu', 'bao giờ', ',', 'nhưng', 'thấy', 'anh', 'phụ trách', 'nài nỉ', 'quá', 'nên', 'Quang Linh', 'nhận lời', ',', 'chẳng ngờ', 'được', 'khán giả', 'cổ vũ', 'nồng nhiệt']
Sau khi biết chuyện, cậu em bị ông anh cảnh cáo: "Ở nhà lo học hành đi, đừng ham hát hò mà khổ"	['Sau', 'khi', 'biết', 'chuyện', ',', 'cậu', 'em', 'bị', 'ông', 'anh', 'cảnh cáo', ':', '"', 'Ở', 'nhà', 'lo', 'học hành', 'đi', ',', 'đừng', 'ham', 'hát hò', 'mà', 'khổ', '"']
Tiền cát-xê lúc ấy rất thấp, một buổi diễn có khi chỉ đủ ăn vài quả trứng vịt lộn	['Tiền', 'cát', '-', 'xê', 'lúc', 'ấy', 'rất', 'thấp', ',', 'một', 'buổi', 'diễn', 'có khi', 'chỉ', 'đủ', 'ăn', 'vài', 'quả', 'trứng', 'vịt', 'lộn']
Một nhóm bạn chơi nhạc chuẩn bị tham gia "Cuộc thi các ban nhạc hay" cần giọng hát chính liền đến rủ Quang Linh	['Một', 'nhóm', 'bạn', 'chơi', 'nhạc', 'chuẩn bị', 'tham gia', '"', 'Cuộc', 'thi', 'các', 'ban', 'nhạc', 'hay', '"', 'cần', 'giọng', 'hát', 'chính', 'liền', 'đến', 'rủ Quang Linh']
Ban nhạc đoạt giải ban nhạc hay nhất, còn Quang Linh được các bạn khen: "Hát có hồn ghê hỉ"	['Ban', 'nhạc', 'đoạt', 'giải', 'ban', 'nhạc', 'hay', 'nhất', ',', 'còn', 'Quang Linh', 'được', 'các', 'bạn', 'khen', ':', '"', 'Hát', 'có', 'hồn', 'ghê', 'hỉ', '"']
Nghe lời anh chị, sau khi tốt nghiệp cấp ba, Quang Linh theo học trường Trung cấp Ngân hàng và làm việc tại Ngân hàng Công thương Huế	['Nghe', 'lời', 'anh chị', ',', 'sau', 'khi', 'tốt nghiệp', 'cấp', 'ba', ',', 'Quang Linh', 'theo', 'học', 'trường Trung cấp', 'Ngân hàng', 'và', 'làm việc', 'tại', 'Ngân hàng', 'Công thương', 'Huế']
Tại hội diễn văn nghệ phong trào, Quang Linh đoạt giải với hai ca khúc: Huế tình yêu của tôi và Bác Hồ một tình yêu bao la	['Tại', 'hội diễn', 'văn nghệ', 'phong trào', ',', 'Quang Linh', 'đoạt', 'giải', 'với', 'hai', 'ca khúc', ':', 'Huế', 'tình yêu', 'của', 'tôi', 'và', 'Bác Hồ', 'một', 'tình yêu', 'bao la']
Tại "Cuộc thi giọng hát hay miền Trung" tổ chức tại Huế, bạn bè đồng nghiệp ở ngân hàng xúi giọng ca vàng đơn vị mình đi thi, Quang Linh đoạt giải nhất với hai bài hát: Gửi Huế và Ngẫu hứng lý qua cầu	['Tại', '"', 'Cuộc', 'thi', 'giọng', 'hát', 'hay', 'miền', 'Trung', '"', 'tổ chức', 'tại', 'Huế', ',', 'bạn bè', 'đồng nghiệp', 'ở', 'ngân hàng', 'xúi', 'giọng', 'ca', 'vàng', 'đơn vị', 'mình', 'đi', 'thi', ',', 'Quang Linh', 'đoạt', 'giải', 'nhất', 'với', 'hai', 'bài', 'hát', ':', 'Gửi', 'Huế', 'và', 'Ngẫu hứng', 'lý', 'qua', 'cầu']
Cuộc đời Quang Linh tưởng sẽ gắn bó yên ổn mãi với nghề nhân viên ngân hàng nếu như giảng viên Lô Thanh (trường Âm nhạc Huế) không nhiệt tình giới thiệu học trò mình đến "Nhạc hội Gala ba miền", tổ chức tại Hà Nội năm 1990	['Cuộc đời', 'Quang Linh', 'tưởng', 'sẽ', 'gắn bó', 'yên ổn', 'mãi', 'với', 'nghề', 'nhân viên', 'ngân hàng', 'nếu như', 'giảng viên', 'Lô Thanh', '(', 'trường', 'Âm nhạc', 'Huế', ')', 'không', 'nhiệt tình', 'giới thiệu', 'học trò', 'mình', 'đến', '"', 'Nhạc', 'hội', 'Gala', 'ba', 'miền', '"', ',', 'tổ chức', 'tại', 'Hà Nội', 'năm', '1990']
Tại đây, Quang Linh được tiếp xúc, gần gũi với nhiều ca sĩ ngôi sao thời ấy như Ái Vân, Ngọc Tân	['Tại', 'đây', ',', 'Quang Linh', 'được', 'tiếp xúc', ',', 'gần gũi', 'với', 'nhiều', 'ca sĩ', 'ngôi sao', 'thời', 'ấy', 'như', 'Ái Vân', ',', 'Ngọc Tân']
Không khí rộn ràng và những tràng pháo tay nồng nhiệt ở các đêm gala đã khiến Quang Linh không thể ngồi yên ở ngân hàng được nữa	['Không khí', 'rộn ràng', 'và', 'những', 'tràng', 'pháo', 'tay', 'nồng nhiệt', 'ở', 'các', 'đêm', 'gala', 'đã', 'khiến', 'Quang Linh', 'không thể', 'ngồi', 'yên', 'ở', 'ngân hàng', 'được', 'nữa']
Anh quyết định đi theo con đường ca sĩ chuyên nghiệp	['Anh', 'quyết định', 'đi', 'theo', 'con', 'đường', 'ca sĩ', 'chuyên nghiệp']
Rời Huế, Quang Linh ra Hà Nội, thuê phòng trọ, bắt đầu cuộc hành trình mới	['Rời', 'Huế', ',', 'Quang Linh', 'ra', 'Hà Nội', ',', 'thuê', 'phòng', 'trọ', ',', 'bắt đầu', 'cuộc', 'hành trình', 'mới']
Anh tham gia tích cực như một thành viên của Nhà hát Ca múa nhạc Thăng Long	['Anh', 'tham gia', 'tích cực', 'như', 'một', 'thành viên', 'của', 'Nhà hát', 'Ca múa', 'nhạc', 'Thăng Long']
Nhưng TP HCM mới là nơi album giọng ca Quang Linh được cổ vũ mạnh nhất	['Nhưng', 'TP', 'HCM', 'mới', 'là', 'nơi', 'album', 'giọng', 'ca', 'Quang Linh', 'được', 'cổ vũ', 'mạnh', 'nhất']
Năm 1997, Quang Linh quyết định chuyển hẳn vào TP HCM sau 6 năm tạm cư tại Hà Nội	['Năm', '1997', ',', 'Quang Linh', 'quyết định', 'chuyển', 'hẳn', 'vào', 'TP', 'HCM', 'sau', '6', 'năm', 'tạm', 'cư', 'tại', 'Hà Nội']
Quang Linh hiện là ca sĩ duy nhất theo dòng nhạc âm hưởng dân ca có chương trình riêng ở các phòng trà TP HCM	['Quang', 'Linh', 'hiện', 'là', 'ca sĩ', 'duy nhất', 'theo', 'dòng', 'nhạc âm hưởng', 'dân ca', 'có', 'chương trình', 'riêng', 'ở', 'các', 'phòng', 'trà', 'TP', 'HCM']
Việt kiều ở bất cứ đâu, nghe có Quang Linh là yêu cầu được nghe dân ca	['Việt kiều', 'ở', 'bất cứ', 'đâu', ',', 'nghe', 'có', 'Quang Linh', 'là', 'yêu cầu', 'được', 'nghe', 'dân ca']
Con đường này anh đã tự vạch ra cho mình khi khoác ba lô rời Huế	['Con', 'đường', 'này', 'anh', 'đã', 'tự', 'vạch', 'ra', 'cho', 'mình', 'khi', 'khoác', 'ba lô', 'rời', 'Huế']
Ở xa nhìn về, anh thấy khuôn mặt của quê hương rõ hơn, sáng hơn và cũng ngọt ngào hơn với vốn liếng có được từ những đêm đắm mình ở Câu lạc bộ ca Huế, bên những nghệ sĩ Ái Hoa, Chiêu Dinh, Thúy Vân	['Ở', 'xa', 'nhìn', 'về', ',', 'anh', 'thấy', 'khuôn mặt', 'của', 'quê hương', 'rõ', 'hơn', ',', 'sáng', 'hơn', 'và', 'cũng', 'ngọt ngào', 'hơn', 'với', 'vốn liếng', 'có', 'được', 'từ', 'những', 'đêm', 'đắm mình', 'ở', 'Câu lạc bộ', 'ca Huế', ',', 'bên', 'những', 'nghệ sĩ', 'Ái Hoa', ',', 'Chiêu Dinh', ',', 'Thúy Vân']
Quang Linh luôn tự hào vì là người "sống được đàng hoàng" bằng dòng nhạc dân tộc	['Quang', 'Linh', 'luôn', 'tự hào', 'vì', 'là', 'người', '"', 'sống', 'được', 'đàng hoàng', '"', 'bằng', 'dòng', 'nhạc', 'dân tộc']
Với anh, đi hát trước hết là để được hát, được mang lại cảm xúc cho chính mình	['Với', 'anh', ',', 'đi', 'hát', 'trước hết', 'là', 'để', 'được', 'hát', ',', 'được', 'mang', 'lại', 'cảm xúc', 'cho', 'chính', 'mình']
Cuộc sống khó khăn trước kia không cho anh dám mơ ước gì hơn ngoài một công việc ổn định, đủ ăn đủ mặc	['Cuộc sống', 'khó khăn', 'trước kia', 'không', 'cho', 'anh', 'dám', 'mơ ước', 'gì', 'hơn', 'ngoài', 'một', 'công việc', 'ổn định', ',', 'đủ', 'ăn', 'đủ', 'mặc']
Bây giờ đã có chỗ đứng riêng, mua được nhà ở TP HCM, anh vẫn sống tình cảm thủy chung như xưa với chính mình và bạn bè, người thân	['Bây giờ', 'đã', 'có', 'chỗ', 'đứng', 'riêng', ',', 'mua', 'được', 'nhà', 'ở', 'TP', 'HCM', ',', 'anh', 'vẫn', 'sống', 'tình cảm', 'thủy chung', 'như', 'xưa', 'với', 'chính', 'mình', 'và', 'bạn bè', ',', 'người thân']
Chưa tìm được ai sẻ chia nên anh một mình làm tất cả mọi việc	['Chưa', 'tìm', 'được', 'ai', 'sẻ', 'chia', 'nên', 'anh', 'một mình', 'làm', 'tất cả', 'mọi', 'việc']
Rời sân khấu về nhà, anh vẫn là đứa con nhỏ của gia đình nặng phong cách Huế: nhận lời răn dạy hơn là lời khen	['Rời', 'sân khấu', 'về', 'nhà', ',', 'anh', 'vẫn', 'là', 'đứa', 'con', 'nhỏ', 'của', 'gia đình', 'nặng', 'phong cách', 'Huế', ':', 'nhận lời', 'răn', 'dạy', 'hơn', 'là', 'lời', 'khen']
Tết này, lần đầu tiên sau bao năm đi hát, Quang Linh mới tự cho phép mình được nghỉ ba ngày	['Tết', 'này', ',', 'lần', 'đầu tiên', 'sau', 'bao', 'năm', 'đi', 'hát', ',', 'Quang Linh', 'mới', 'tự', 'cho phép', 'mình', 'được', 'nghỉ', 'ba', 'ngày']
"Sẽ đưa "mạ" về Huế ăn Tết, sẽ về lại căn nhà ở xóm nhỏ phường Vĩnh Lợi của ngày xưa, lại sẽ được thoải mái mặc quần đùi đi long nhong khắp xóm", anh hí hửng khoe	['"', 'Sẽ', 'đưa', '"', 'mạ', '"', 'về', 'Huế', 'ăn Tết', ',', 'sẽ', 'về', 'lại', 'căn', 'nhà', 'ở', 'xóm', 'nhỏ', 'phường', 'Vĩnh Lợi', 'của', 'ngày xưa', ',', 'lại', 'sẽ', 'được', 'thoải mái', 'mặc', 'quần đùi', 'đi', 'long nhong', 'khắp', 'xóm', '"', ',', 'anh', 'hí hửng', 'khoe']
Aishwarya Rai bị nghi dính đến thế giới ngầm	['Aishwarya Rai', 'bị', 'nghi', 'dính', 'đến', 'thế giới', 'ngầm']
Cảnh sát Ấn Độ lấy khẩu cung của Hoa hậu Thế giới năm 1994 kiêm ngôi sao điện ảnh của Bollywood về những lời đồn đại rằng, diễn viên Salman Khan đã đe doạ "thịt" cô bằng thủ đoạn của mafia nếu cô không chịu biểu diễn trong show của một ông trùm	['Cảnh sát', 'Ấn Độ', 'lấy', 'khẩu cung', 'của', 'Hoa hậu Thế giới', 'năm', '1994', 'kiêm', 'ngôi sao', 'điện ảnh', 'của', 'Bollywood', 'về', 'những', 'lời', 'đồn đại', 'rằng', ',', 'diễn viên', 'Salman Khan', 'đã', 'đe doạ', '"', 'thịt', '"', 'cô', 'bằng', 'thủ đoạn', 'của', 'mafia', 'nếu', 'cô', 'không', 'chịu', 'biểu diễn', 'trong', 'show', 'của', 'một', 'ông', 'trùm']
Aishwarya bị tra hỏi tại nhà riêng của cô ở Mumbai	['Aishwarya', 'bị', 'tra hỏi', 'tại', 'nhà riêng', 'của', 'cô', 'ở', 'Mumbai']
Cảnh sát cũng ghi âm tiếng nói của cô để so sánh với một đoạn băng được cho là cuộc điện đàm giữa cô và Salman Khan, ghi âm năm 2001	['Cảnh sát', 'cũng', 'ghi âm', 'tiếng nói', 'của', 'cô', 'để', 'so sánh', 'với', 'một', 'đoạn', 'băng', 'được', 'cho', 'là', 'cuộc', 'điện đàm', 'giữa', 'cô', 'và', 'Salman Khan', ',', 'ghi âm', 'năm', '2001']
Trong đó, người được cho là Khan chửi rủa cô gái vì cô không muốn biểu diễn trong chương trình do bố già Abu Salem tổ chức	['Trong', 'đó', ',', 'người', 'được', 'cho', 'là', 'Khan', 'chửi rủa', 'cô', 'gái', 'vì', 'cô', 'không', 'muốn', 'biểu diễn', 'trong', 'chương trình', 'do', 'bố già', 'Abu Salem', 'tổ chức']
Girish Kulkarni, luật sư của Aishwarya Rai, nói: Cảnh sát đã thẩm vấn Rai trong 2 giờ và thái độ của cô là hoàn toàn hợp tác	['Girish Kulkarni', ',', 'luật sư', 'của', 'Aishwarya Rai', ',', 'nói', ':', 'Cảnh sát', 'đã', 'thẩm vấn', 'Rai', 'trong', '2', 'giờ', 'và', 'thái độ', 'của', 'cô', 'là', 'hoàn toàn', 'hợp tác']
Hôm chủ nhật, Salman Khan cũng được cảnh sát hỏi thăm trong vòng 4 giờ đồng hồ và cũng bị lấy mẫu ghi âm giọng nói	['Hôm', 'chủ nhật', ',', 'Salman Khan', 'cũng', 'được', 'cảnh sát', 'hỏi thăm', 'trong', 'vòng', '4', 'giờ', 'đồng hồ', 'và', 'cũng', 'bị', 'lấy', 'mẫu', 'ghi âm', 'giọng', 'nói']
Cả hai ngôi sao điện ảnh đều tuyên bố, giọng nói trong cuốn băng ghi âm đó không phải là của họ	['Cả', 'hai', 'ngôi sao', 'điện ảnh', 'đều', 'tuyên bố', ',', 'giọng', 'nói', 'trong', 'cuốn', 'băng', 'ghi âm', 'đó', 'không', 'phải', 'là', 'của', 'họ']
Phát biểu với báo chí, Salma Khan nói: Tôi bị dân xã hội đen đe doạ nên được cảnh sát bảo vệ từ năm 2002	['Phát biểu', 'với', 'báo chí', ',', 'Salma Khan', 'nói', ':', 'Tôi', 'bị', 'dân', 'xã hội', 'đen', 'đe doạ', 'nên', 'được', 'cảnh sát', 'bảo vệ', 'từ', 'năm', '2002']
Cảnh sát biết điều đó nên không thể có chuyện tôi dính dáng đến mafia	['Cảnh sát', 'biết', 'điều', 'đó', 'nên', 'không thể', 'có', 'chuyện', 'tôi', 'dính dáng', 'đến', 'mafia']
Diễn viên này tuyên bố, anh rất sốc khi đọc được những gì báo chí viết về mình và khẳng định, đó chỉ là những câu chuyện giật gân nhằm câu khách mà thôi	['Diễn viên', 'này', 'tuyên bố', ',', 'anh', 'rất', 'sốc', 'khi', 'đọc', 'được', 'những', 'gì', 'báo chí', 'viết', 'về', 'mình', 'và', 'khẳng định', ',', 'đó', 'chỉ', 'là', 'những', 'câu chuyện', 'giật gân', 'nhằm', 'câu khách', 'mà', 'thôi']
Anh còn doạ sẽ kiện tờ Hindustan Times vì đã đăng cuốn băng và đổ vạ đó là giọng của anh	['Anh', 'còn', 'doạ', 'sẽ', 'kiện', 'tờ', 'Hindustan Times', 'vì', 'đã', 'đăng', 'cuốn', 'băng', 'và', 'đổ vạ', 'đó', 'là', 'giọng', 'của', 'anh']
đã quyến rũ tôi Nhạc sĩ Nguyễn Cường Nhạc sĩ Nguyễn Cường đã nhận Tây Nguyên là quê hương thứ hai của mình, là vùng đất mà anh chịu ơn sâu nghĩa nặng	['đã', 'quyến rũ', 'tôi', 'Nhạc sĩ', 'Nguyễn Cường', 'Nhạc sĩ', 'Nguyễn Cường', 'đã', 'nhận', 'Tây Nguyên', 'là', 'quê hương', 'thứ', 'hai', 'của', 'mình', ',', 'là', 'vùng đất', 'mà', 'anh', 'chịu ơn', 'sâu', 'nghĩa', 'nặng']
Người Hà Nội, dân “Hàng Bạc xịn”, nhưng nhạc sĩ Nguyễn Cường nổi tiếng và được khán giả biết đến như là một nhạc sĩ Tây Nguyên, một người con của núi rừng Tây Nguyên	['Người', 'Hà Nội', ',', 'dân', '“', 'Hàng Bạc xịn', '”', ',', 'nhưng', 'nhạc sĩ', 'Nguyễn Cường', 'nổi tiếng', 'và', 'được', 'khán giả', 'biết', 'đến', 'như là', 'một', 'nhạc sĩ', 'Tây Nguyên', ',', 'một', 'người', 'con', 'của', 'núi rừng', 'Tây Nguyên']
Bằng âm hưởng đại ngàn hùng vĩ, Nguyễn Cường đã cuốn hút khán giả qua những ca khúc rất “thoáng”, rất hoang sơ nhưng đầy khao khát với nắng, gió và với cả	['Bằng', 'âm hưởng', 'đại ngàn', 'hùng vĩ', ',', 'Nguyễn Cường', 'đã', 'cuốn hút', 'khán giả', 'qua', 'những', 'ca khúc', 'rất', '“', 'thoáng', '”', ',', 'rất', 'hoang sơ', 'nhưng', 'đầy', 'khao khát', 'với', 'nắng', ',', 'gió', 'và', 'với', 'cả']
Phóng viên: Đã bao nhiêu ca khúc ra đời từ âm hưởng Tây Nguyên, thưa anh?	['Phóng viên', ':', 'Đã', 'bao nhiêu', 'ca khúc', 'ra đời', 'từ', 'âm hưởng', 'Tây Nguyên', ',', 'thưa', 'anh', '?']
- Nhạc sĩ Nguyễn Cường: Tôi nhớ không chính xác, nhưng bốn mươi năm qua, khoảng 60 ca khúc và tác phẩm khí nhạc đã ra đời trên âm hưởng những giai điệu dân gian của vùng đất ấy	['-', 'Nhạc sĩ', 'Nguyễn Cường', ':', 'Tôi', 'nhớ', 'không', 'chính xác', ',', 'nhưng', 'bốn mươi', 'năm', 'qua', ',', 'khoảng', '60', 'ca khúc', 'và', 'tác phẩm', 'khí nhạc', 'đã', 'ra đời', 'trên', 'âm hưởng', 'những', 'giai điệu', 'dân gian', 'của', 'vùng đất', 'ấy']
Mỗi lần đến, mỗi lần đi, cảm xúc lại đến, lại về, và một ca khúc mới ra đời	['Mỗi', 'lần', 'đến', ',', 'mỗi', 'lần', 'đi', ',', 'cảm xúc', 'lại', 'đến', ',', 'lại', 'về', ',', 'và', 'một', 'ca khúc', 'mới', 'ra đời']
- Sự gắn bó với Tây Nguyên gần như là một “cơ duyên” đã được định sẵn	['-', 'Sự', 'gắn bó', 'với', 'Tây Nguyên', 'gần', 'như', 'là', 'một', '“', 'cơ duyên', '”', 'đã', 'được', 'định', 'sẵn']
Năm 1964, khi tốt nghiệp trung cấp violoncelle Trường Âm nhạc Hà Nội, tôi đã được phân công về Đoàn Văn công Tây Nguyên và ở lại đó 2 năm	['Năm', '1964', ',', 'khi', 'tốt nghiệp', 'trung cấp', 'violoncelle', 'Trường', 'Âm nhạc', 'Hà Nội', ',', 'tôi', 'đã', 'được', 'phân công', 'về', 'Đoàn Văn công', 'Tây Nguyên', 'và', 'ở', 'lại', 'đó', '2', 'năm']
Ngay lập tức, cái nắng, cái gió, cà phê và cả màu đất đỏ bazan của vùng đất hoang sơ này đã quyến rũ tôi	['Ngay lập tức', ',', 'cái', 'nắng', ',', 'cái', 'gió', ',', 'cà phê', 'và', 'cả', 'màu', 'đất đỏ', 'bazan', 'của', 'vùng đất', 'hoang sơ', 'này', 'đã', 'quyến rũ', 'tôi']
Năm 1981, tôi và nhạc sĩ Trần Tiến quay lại vùng đất này	['Năm', '1981', ',', 'tôi', 'và', 'nhạc sĩ', 'Trần Tiến', 'quay', 'lại', 'vùng đất', 'này']
Ấn tượng mạnh mẽ nhất của tôi lúc ấy là được nghe người dân đánh chiêng trong một đêm uống rượu cần	['Ấn tượng', 'mạnh mẽ', 'nhất', 'của', 'tôi', 'lúc', 'ấy', 'là', 'được', 'nghe', 'người', 'dân', 'đánh', 'chiêng', 'trong', 'một', 'đêm', 'uống', 'rượu', 'cần']
Nhịp chiêng ấy đã tạo cho tôi cảm xúc để viết bài hát Nhịp chiêng buôn Kơ Siar với khúc mở đầu Đêm huyền thoại, đêm dừng lại, tôi nghe từ buôn Kơ Siar	['Nhịp', 'chiêng', 'ấy', 'đã', 'tạo', 'cho', 'tôi', 'cảm xúc', 'để', 'viết', 'bài', 'hát', 'Nhịp', 'chiêng', 'buôn', 'Kơ Siar', 'với', 'khúc', 'mở đầu', 'Đêm', 'huyền thoại', ',', 'đêm', 'dừng', 'lại', ',', 'tôi', 'nghe', 'từ', 'buôn', 'Kơ Siar']
Cũng năm 1981, ca khúc Hơ Zen lên rẫy của tôi đã được công chúng đón nhận khá là nồng nhiệt	['Cũng', 'năm', '1981', ',', 'ca khúc', 'Hơ', 'Zen', 'lên', 'rẫy', 'của', 'tôi', 'đã', 'được', 'công chúng', 'đón nhận', 'khá', 'là', 'nồng nhiệt']
Và có thể coi Nguyễn Cường= nắng+gió+cà phê	['Và', 'có thể', 'coi', 'Nguyễn Cường', '=', 'nắng', '+', 'gió', '+', 'cà phê']
Cuốn hút tôi, trước hết phải là con người Tây Nguyên, tâm hồn Tây Nguyên với những chàng trai, cô gái Bana, Êđê và nền âm nhạc cũng như văn hóa độc đáo của họ	['Cuốn hút', 'tôi', ',', 'trước hết', 'phải', 'là', 'con người', 'Tây Nguyên', ',', 'tâm hồn', 'Tây Nguyên', 'với', 'những', 'chàng', 'trai', ',', 'cô', 'gái', 'Bana', ',', 'Êđê', 'và', 'nền', 'âm nhạc', 'cũng', 'như', 'văn hóa', 'độc đáo', 'của', 'họ']
Gần như bất cứ điều gì của vùng đất này cũng tạo nên những cảm xúc rất mới lạ, ví như một lần Sở VHTT Đắk Lắk mời tôi lên Tây Nguyên tổ chức trại sáng tác	['Gần', 'như', 'bất cứ', 'điều', 'gì', 'của', 'vùng đất', 'này', 'cũng', 'tạo', 'nên', 'những', 'cảm xúc', 'rất', 'mới lạ', ',', 'ví như', 'một', 'lần', 'Sở', 'VHTT Đắk Lắk', 'mời', 'tôi', 'lên', 'Tây Nguyên', 'tổ chức', 'trại', 'sáng tác']
Mọi người ai cũng có tác phẩm, và tôi, với ấn tượng thật đặc biệt của lần trở về quê hương thứ hai của mình nên đã “viết mà như không” về một Còn thương nhau thì về Buôn Mê Thuột	['Mọi', 'người', 'ai', 'cũng', 'có', 'tác phẩm', ',', 'và', 'tôi', ',', 'với', 'ấn tượng', 'thật', 'đặc biệt', 'của', 'lần', 'trở', 'về', 'quê hương', 'thứ', 'hai', 'của', 'mình', 'nên', 'đã', '“', 'viết', 'mà', 'như', 'không', '”', 'về', 'một', 'Còn', 'thương', 'nhau', 'thì', 'về', 'Buôn Mê Thuột']
Câu đầu tiên gần như thốt lên “gặp lại em, mùa mưa, con đường xưa đây rồi	['Câu', 'đầu tiên', 'gần', 'như', 'thốt', 'lên', '“', 'gặp', 'lại', 'em', ',', 'mùa', 'mưa', ',', 'con', 'đường', 'xưa', 'đây', 'rồi']
Bài hát này, sau đó đã được khán giả rất thích, thậm chí một số người còn vui vẻ đặt lời tạo ra những “dị bản” rất hay	['Bài hát', 'này', ',', 'sau', 'đó', 'đã', 'được', 'khán giả', 'rất', 'thích', ',', 'thậm chí', 'một số', 'người', 'còn', 'vui vẻ', 'đặt', 'lời', 'tạo', 'ra', 'những', '“', 'dị bản', '”', 'rất', 'hay']
Con người và tâm hồn Tây Nguyên luôn là nguồn cảm hứng sáng tác của nhạc sĩ Nguyễn Cường	['Con người', 'và', 'tâm hồn', 'Tây Nguyên', 'luôn', 'là', 'nguồn', 'cảm hứng', 'sáng tác', 'của', 'nhạc sĩ', 'Nguyễn Cường']
Có sống mới hiểu, và có hiểu mới có những bài hát hay	['Có', 'sống', 'mới', 'hiểu', ',', 'và', 'có', 'hiểu', 'mới', 'có', 'những', 'bài', 'hát', 'hay']
Với vốn dắt lưng 60 tác phẩm, có thể nói là anh đã thực sự hiểu về mảnh đất, con người Tây Nguyên bí ẩn?	['Với', 'vốn', 'dắt', 'lưng', '60', 'tác phẩm', ',', 'có thể', 'nói', 'là', 'anh', 'đã', 'thực sự', 'hiểu', 'về', 'mảnh', 'đất', ',', 'con người', 'Tây Nguyên', 'bí ẩn', '?']
- Tôi phải thú thực là tôi chưa hiểu nhiều về Tây Nguyên, nhưng tôi cảm được vẻ đẹp của thiên nhiên, sự hiền hòa và thân thiện của con người nơi này	['-', 'Tôi', 'phải', 'thú thực', 'là', 'tôi', 'chưa', 'hiểu', 'nhiều', 'về', 'Tây Nguyên', ',', 'nhưng', 'tôi', 'cảm', 'được', 'vẻ', 'đẹp', 'của', 'thiên nhiên', ',', 'sự', 'hiền hòa', 'và', 'thân thiện', 'của', 'con người', 'nơi', 'này']
Chính vẻ đẹp ấy đã giúp tôi sáng tác không phải bằng cái đầu tỉnh táo mà là một trái tim nóng bỏng, trái tim ấy đã hòa nhịp với những người dân Tây Nguyên đáng yêu và rất thật thà	['Chính', 'vẻ', 'đẹp', 'ấy', 'đã', 'giúp', 'tôi', 'sáng tác', 'không', 'phải', 'bằng', 'cái', 'đầu', 'tỉnh táo', 'mà', 'là', 'một', 'trái tim', 'nóng bỏng', ',', 'trái tim', 'ấy', 'đã', 'hòa nhịp', 'với', 'những', 'người', 'dân', 'Tây Nguyên', 'đáng', 'yêu', 'và', 'rất', 'thật thà']
