Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	[('Với', 'E'), ('chất', 'N'), ('giọng', 'N'), ('đẹp', 'A'), ('và', 'C'), ('phong cách', 'N'), ('biểu diễn', 'V'), ('"', 'CH'), ('bốc lửa', 'X'), ('"', 'CH'), (',', 'CH'), ('Ngọc Anh', 'Np'), ('khá', 'R'), ('thành công', 'V'), ('trên', 'E'), ('con', 'Nc'), ('đường', 'N'), ('ca hát', 'M')]
Nhân vật Cho Chang đã không thèm ngó ngàng tới cậu bé phù thuỷ trong tập 4 Harry Potter và Chiếc cốc lửa, nhưng diễn viên Katie Leung đóng vai này đã bị Daniel Racliffe bỏ bùa mê	[('Nhân vật', 'N'), ('Cho', 'Np'), ('Chang', 'Np'), ('đã', 'R'), ('không', 'R'), ('thèm', 'V'), ('ngó ngàng', 'V'), ('tới', 'E'), ('cậu', 'Nc'), ('bé', 'N'), ('phù thuỷ', 'V'), ('trong', 'E'), ('tập', 'N'), ('4', 'M'), ('Harry Potter', 'Np'), ('và', 'C'), ('Chiếc', 'Nc'), ('cốc', 'N'), ('lửa', 'N'), (',', 'CH'), ('nhưng', 'C'), ('diễn viên', 'N'), ('Katie Leung', 'Np'), ('đóng', 'V'), ('vai', 'N'), ('này', 'P'), ('đã', 'R'), ('bị', 'V'), ('Daniel Racliffe', 'Np'), ('bỏ', 'V'), ('bùa mê', 'M')]
Trong tập 4, Cho Chang, cô bạn cùng trường xinh đẹp, là người đầu tiên khiến trái tim Harry Potter rung động	[('Trong', 'E'), ('tập', 'N'), ('4', 'M'), (',', 'CH'), ('Cho', 'Np'), ('Chang', 'Np'), (',', 'CH'), ('cô', 'Nc'), ('bạn', 'N'), ('cùng', 'A'), ('trường', 'N'), ('xinh đẹp', 'A'), (',', 'CH'), ('là', 'V'), ('người', 'N'), ('đầu tiên', 'A'), ('khiến', 'V'), ('trái tim', 'N'), ('Harry Potter', 'Np'), ('rung động', 'M')]
Nhưng vì quá nhút nhát, cậu đã không dám mời cô làm bạn nhảy trong vũ hội	[('Nhưng', 'C'), ('vì', 'E'), ('quá', 'R'), ('nhút nhát', 'A'), (',', 'CH'), ('cậu', 'Nc'), ('đã', 'R'), ('không', 'R'), ('dám', 'V'), ('mời', 'V'), ('cô', 'Nc'), ('làm', 'V'), ('bạn', 'N'), ('nhảy', 'V'), ('trong', 'E'), ('vũ hội', 'M')]
Cho Chang yêu Cedric Diggory, đối thủ của Harry trong cuộc thi Tam Pháp thuật và là người đã mời cô hôm đó	[('Cho', 'E'), ('Chang', 'Np'), ('yêu', 'V'), ('Cedric Diggory', 'Np'), (',', 'CH'), ('đối thủ', 'N'), ('của', 'E'), ('Harry', 'Np'), ('trong', 'E'), ('cuộc', 'N'), ('thi', 'V'), ('Tam Pháp thuật', 'V'), ('và', 'C'), ('là', 'V'), ('người', 'N'), ('đã', 'R'), ('mời', 'V'), ('cô', 'Nc'), ('hôm', 'N'), ('đó', 'P')]
Còn ngoài đời thực, Katie Leung, 18 tuổi, và Daniel Radcliffe (16 tuổi) dính nhau như hình với bóng	[('Còn', 'C'), ('ngoài', 'E'), ('đời', 'N'), ('thực', 'A'), (',', 'CH'), ('Katie Leung', 'Np'), (',', 'CH'), ('18', 'M'), ('tuổi', 'N'), (',', 'CH'), ('và', 'C'), ('Daniel Radcliffe', 'Np'), ('(', 'CH'), ('16', 'M'), ('tuổi', 'N'), (')', 'CH'), ('dính', 'V'), ('nhau', 'N'), ('như', 'C'), ('hình', 'N'), ('với', 'E'), ('bóng', 'N')]
Cô kể: Ngoài thời gian đóng phim và đi học, chúng tôi luôn đi chơi với nhau, đặc biệt là dịp cuối tuần	[('Cô', 'Nc'), ('kể', 'V'), (':', 'CH'), ('Ngoài', 'E'), ('thời gian', 'N'), ('đóng', 'V'), ('phim', 'N'), ('và', 'C'), ('đi', 'V'), ('học', 'V'), (',', 'CH'), ('chúng tôi', 'P'), ('luôn', 'R'), ('đi', 'V'), ('chơi', 'V'), ('với', 'E'), ('nhau', 'N'), (',', 'CH'), ('đặc biệt', 'A'), ('là', 'C'), ('dịp', 'N'), ('cuối', 'N'), ('tuần', 'N')]
Katie khen ngợi Daniel là một chàng trai điềm đạm và quan tâm đến mọi người	[('Katie', 'Np'), ('khen ngợi', 'V'), ('Daniel', 'Np'), ('là', 'V'), ('một', 'M'), ('chàng', 'N'), ('trai', 'N'), ('điềm đạm', 'A'), ('và', 'C'), ('quan tâm', 'V'), ('đến', 'E'), ('mọi', 'L'), ('người', 'N')]
Cô nói: Anh ấy luôn hỏi tôi có khoẻ không và mời tôi uống nước	[('Cô', 'N'), ('nói', 'V'), (':', 'CH'), ('Anh', 'N'), ('ấy', 'P'), ('luôn', 'R'), ('hỏi', 'V'), ('tôi', 'P'), ('có', 'V'), ('khoẻ', 'A'), ('không', 'R'), ('và', 'C'), ('mời', 'V'), ('tôi', 'P'), ('uống', 'V'), ('nước', 'N')]
Trước đây, cô cũng rất thân thiết với Rupert Grint, người đóng vai Ron Wesley, bạn chí cốt của Harry tại trường Hogwarts	[('Trước', 'N'), ('đây', 'P'), (',', 'CH'), ('cô', 'Nc'), ('cũng', 'R'), ('rất', 'R'), ('thân thiết', 'A'), ('với', 'E'), ('Rupert Grint', 'Np'), (',', 'CH'), ('người', 'N'), ('đóng', 'V'), ('vai', 'N'), ('Ron Wesley', 'Np'), (',', 'CH'), ('bạn', 'N'), ('chí cốt', 'N'), ('của', 'E'), ('Harry', 'Np'), ('tại', 'E'), ('trường', 'N'), ('Hogwarts', 'Np')]
Sức mạnh từ sự kết hợp của hai người họ Trương	[('Sức mạnh', 'N'), ('từ', 'E'), ('sự', 'N'), ('kết hợp', 'V'), ('của', 'E'), ('hai', 'M'), ('người', 'N'), ('họ', 'P'), ('Trương', 'Np')]
"Thập diện mai phục" gây sóng gió tại bản quốc, "Anh hùng" tạo kỷ lục về số lượng vé bán ra	[('"', 'CH'), ('Thập diện', 'V'), ('mai phục', 'N'), ('"', 'CH'), ('gây', 'V'), ('sóng gió', 'V'), ('tại', 'E'), ('bản quốc', 'N'), (',', 'CH'), ('"', 'CH'), ('Anh hùng', 'N'), ('"', 'CH'), ('tạo', 'V'), ('kỷ lục', 'N'), ('về', 'E'), ('số lượng', 'N'), ('vé', 'N'), ('bán', 'V'), ('ra', 'V')]
Sự liên kết giữa Trương Nghệ Mưu và Trương Vệ Bình đã tạo nên sự kiện lớn trong làng điện ảnh, cũng như cho ra đời công nghệ quảng bá với tốc độ và quy mô lớn	[('Sự', 'N'), ('liên kết', 'V'), ('giữa', 'E'), ('Trương Nghệ Mưu', 'Np'), ('và', 'C'), ('Trương Vệ Bình', 'Np'), ('đã', 'R'), ('tạo', 'V'), ('nên', 'V'), ('sự kiện', 'N'), ('lớn', 'A'), ('trong', 'E'), ('làng', 'N'), ('điện ảnh', 'N'), (',', 'CH'), ('cũng', 'R'), ('như', 'C'), ('cho', 'E'), ('ra đời', 'V'), ('công nghệ', 'N'), ('quảng bá', 'V'), ('với', 'E'), ('tốc độ', 'N'), ('và', 'C'), ('quy mô', 'N'), ('lớn', 'A')]
Mối quan hệ bạn bè của hai người họ Trương đã kéo dài 15 năm	[('Mối', 'N'), ('quan hệ', 'N'), ('bạn bè', 'N'), ('của', 'E'), ('hai', 'M'), ('người', 'N'), ('họ', 'P'), ('Trương', 'Np'), ('đã', 'R'), ('kéo dài', 'V'), ('15', 'M'), ('năm', 'M')]
Năm 1996, Trương Nghệ Mưu gặp khó khăn lớn về tài chính khi thực hiện phim Có gì từ từ nói, Trương Vệ Bình không ngần ngại bỏ ra 26 triệu nhân dân tệ giúp người bạn hoàn thành	[('Năm', 'N'), ('1996', 'M'), (',', 'CH'), ('Trương Nghệ Mưu', 'Np'), ('gặp', 'V'), ('khó khăn', 'N'), ('lớn', 'A'), ('về', 'E'), ('tài chính', 'N'), ('khi', 'N'), ('thực hiện', 'V'), ('phim', 'N'), ('Có', 'V'), ('gì', 'P'), ('từ từ', 'A'), ('nói', 'V'), (',', 'CH'), ('Trương Vệ Bình', 'Np'), ('không', 'R'), ('ngần ngại', 'V'), ('bỏ', 'V'), ('ra', 'V'), ('26', 'M'), ('triệu', 'M'), ('nhân dân tệ', 'N'), ('giúp', 'V'), ('người', 'Nc'), ('bạn', 'N'), ('hoàn thành', 'V')]
Vệ Bình đã thành lập một công ty thương nghiệp điện ảnh do Trương Nghệ Mưu đứng tên, đầu tư cho phim của Trương từ Một cái cũng không thể thiếu cho đến bộ phim sắp ra mắt là Thiên lý tẩu đơn kỵ	[('Vệ', 'Np'), ('Bình', 'Np'), ('đã', 'R'), ('thành lập', 'V'), ('một', 'M'), ('công ty', 'N'), ('thương nghiệp', 'N'), ('điện ảnh', 'N'), ('do', 'E'), ('Trương Nghệ Mưu', 'Np'), ('đứng tên', 'V'), (',', 'CH'), ('đầu tư', 'V'), ('cho', 'E'), ('phim', 'N'), ('của', 'E'), ('Trương', 'Np'), ('từ', 'E'), ('Một', 'M'), ('cái', 'Nc'), ('cũng', 'R'), ('không thể', 'R'), ('thiếu', 'V'), ('cho', 'E'), ('đến', 'E'), ('bộ', 'Nc'), ('phim', 'N'), ('sắp', 'R'), ('ra mắt', 'V'), ('là', 'V'), ('Thiên lý', 'N'), ('tẩu', 'V'), ('đơn', 'N'), ('kỵ', 'M')]
Anh hùng và Thập diện mai phục đã đem lại cho họ doanh thu khổng lồ, nhưng số tiền Trương Vệ Bình dám bỏ ra đầu tư cho phim cũng rất đáng kể	[('Anh hùng', 'N'), ('và', 'C'), ('Thập diện', 'V'), ('mai phục', 'N'), ('đã', 'R'), ('đem', 'V'), ('lại', 'V'), ('cho', 'E'), ('họ', 'P'), ('doanh thu', 'V'), ('khổng lồ', 'A'), (',', 'CH'), ('nhưng', 'C'), ('số', 'N'), ('tiền', 'N'), ('Trương Vệ Bình', 'Np'), ('dám', 'V'), ('bỏ', 'V'), ('ra', 'V'), ('đầu tư', 'V'), ('cho', 'E'), ('phim', 'N'), ('cũng', 'R'), ('rất', 'R'), ('đáng kể', 'A')]
300 triệu nhân dân tệ để làm phim Thập diện mai phục, chưa kể hơn 20 triệu nhân dân tệ để làm công tác tuyên truyền	[('300', 'M'), ('triệu', 'M'), ('nhân dân tệ', 'N'), ('để', 'E'), ('làm', 'V'), ('phim', 'N'), ('Thập diện', 'V'), ('mai phục', 'N'), (',', 'CH'), ('chưa', 'R'), ('kể', 'V'), ('hơn', 'A'), ('20', 'M'), ('triệu', 'M'), ('nhân dân tệ', 'N'), ('để', 'E'), ('làm', 'V'), ('công tác', 'N'), ('tuyên truyền', 'V')]
Dường như không gì có thể ngăn cản Trương Vệ Bình khi ông quyết định đầu tư cho phim của Trương Nghệ Mưu	[('Dường như', 'X'), ('không', 'R'), ('gì', 'P'), ('có thể', 'R'), ('ngăn cản', 'V'), ('Trương Vệ Bình', 'Np'), ('khi', 'N'), ('ông', 'Nc'), ('quyết định', 'V'), ('đầu tư', 'V'), ('cho', 'E'), ('phim', 'N'), ('của', 'E'), ('Trương Nghệ Mưu', 'Np')]
Bộ phim sắp ra mắt tới đây của đạo diễn Trương cũng được Vệ Bình đầu tư 60 triệu nhân dân tệ	[('Bộ', 'N'), ('phim', 'N'), ('sắp', 'R'), ('ra mắt', 'V'), ('tới', 'E'), ('đây', 'P'), ('của', 'E'), ('đạo diễn', 'N'), ('Trương', 'Np'), ('cũng', 'R'), ('được', 'V'), ('Vệ Bình', 'Np'), ('đầu tư', 'V'), ('60', 'M'), ('triệu', 'M'), ('nhân dân tệ', 'Nu')]
Tháng 12/2002, khi Anh hùng được công chiếu, chỉ trong một tuần đã thu vào được 100 triệu nhân dân tệ, chiếm 1/4 tổng thu nhập từ các phòng vé của điện ảnh trong nước, tạo ra kỷ lục mới trong lịch sử điện ảnh Trung Quốc	[('Tháng', 'N'), ('12/20', 'M'), ('02', 'N'), (',', 'CH'), ('khi', 'N'), ('Anh hùng', 'N'), ('được', 'V'), ('công chiếu', 'V'), (',', 'CH'), ('chỉ', 'R'), ('trong', 'E'), ('một', 'M'), ('tuần', 'N'), ('đã', 'R'), ('thu', 'V'), ('vào', 'E'), ('được', 'V'), ('100', 'M'), ('triệu', 'M'), ('nhân dân tệ', 'N'), (',', 'CH'), ('chiếm', 'V'), ('1/4', 'N'), ('tổng', 'Z'), ('thu nhập', 'N'), ('từ', 'E'), ('các', 'L'), ('phòng', 'N'), ('vé', 'N'), ('của', 'E'), ('điện ảnh', 'N'), ('trong', 'E'), ('nước', 'N'), (',', 'CH'), ('tạo', 'V'), ('ra', 'V'), ('kỷ lục', 'N'), ('mới', 'R'), ('trong', 'E'), ('lịch sử', 'N'), ('điện ảnh', 'N'), ('Trung Quốc', 'Np')]
Đến đầu tháng 12/2004, doanh thu của bộ phim này lên tới 250 triệu nhân dân tệ tính riêng thị trường trong nước và hơn 1 tỷ kiếm được từ thị trường bên ngoài	[('Đến', 'E'), ('đầu', 'N'), ('tháng', 'N'), ('12/20', 'M'), ('04', 'N'), (',', 'CH'), ('doanh thu', 'N'), ('của', 'E'), ('bộ', 'Nc'), ('phim', 'N'), ('này', 'P'), ('lên', 'V'), ('tới', 'T'), ('250', 'M'), ('triệu', 'M'), ('nhân dân tệ', 'N'), ('tính', 'V'), ('riêng', 'A'), ('thị trường', 'N'), ('trong', 'E'), ('nước', 'N'), ('và', 'C'), ('hơn', 'A'), ('1', 'M'), ('tỷ', 'N'), ('kiếm', 'V'), ('được', 'R'), ('từ', 'E'), ('thị trường', 'N'), ('bên', 'N'), ('ngoài', 'N')]
Điều này đã chứng minh thành công có được chính là nhờ sự phối hợp ăn ý giữa một đạo diễn và một nhà đầu tư phim	[('Điều', 'N'), ('này', 'P'), ('đã', 'R'), ('chứng minh', 'V'), ('thành công', 'V'), ('có', 'V'), ('được', 'R'), ('chính', 'T'), ('là', 'V'), ('nhờ', 'V'), ('sự', 'N'), ('phối hợp', 'V'), ('ăn ý', 'V'), ('giữa', 'E'), ('một', 'M'), ('đạo diễn', 'N'), ('và', 'C'), ('một', 'M'), ('nhà đầu tư', 'N'), ('phim', 'N')]
Những hòn đá lăn - rock show đầu tiên diễn ra vào ngày 11/11 tới đây kết hợp hai đại diện của hai dòng rock Hà Nội: Bức Tường - đại diện cho dòng hard rock đại chúng và The Light - một trong những đàn anh của rock Hà thành, đại diện cho những dòng nặng như heavy metal, thrash metal	[('Những', 'L'), ('hòn', 'Nc'), ('đá', 'N'), ('lăn', 'V'), ('-', 'CH'), ('rock', 'N'), ('show', 'N'), ('đầu tiên', 'A'), ('diễn', 'V'), ('ra', 'V'), ('vào', 'E'), ('ngày', 'N'), ('11/11', 'M'), ('tới', 'E'), ('đây', 'P'), ('kết hợp', 'V'), ('hai', 'M'), ('đại diện', 'N'), ('của', 'E'), ('hai', 'M'), ('dòng', 'N'), ('rock', 'N'), ('Hà Nội', 'Np'), (':', 'CH'), ('Bức Tường', 'Np'), ('-', 'CH'), ('đại diện', 'V'), ('cho', 'E'), ('dòng', 'N'), ('hard', 'N'), ('rock', 'V'), ('đại chúng', 'N'), ('và', 'C'), ('The Light', 'Np'), ('-', 'CH'), ('một', 'M'), ('trong', 'E'), ('những', 'L'), ('đàn anh', 'N'), ('của', 'E'), ('rock', 'N'), ('Hà thành', 'N'), (',', 'CH'), ('đại diện', 'N'), ('cho', 'E'), ('những', 'L'), ('dòng', 'N'), ('nặng', 'A'), ('như', 'C'), ('heavy', 'N'), ('metal', 'N'), (',', 'CH'), ('thrash', 'N'), ('metal', 'M')]
Dân nghiền rock có thể mong chờ vào một "đêm trắng" với hai đại diện có thể nói là ưu tú nhất hiện nay của rock Việt	[('Dân', 'N'), ('nghiền', 'V'), ('rock', 'N'), ('có thể', 'R'), ('mong chờ', 'V'), ('vào', 'E'), ('một', 'M'), ('"', 'CH'), ('đêm trắng', 'N'), ('"', 'CH'), ('với', 'E'), ('hai', 'M'), ('đại diện', 'N'), ('có thể', 'A'), ('nói', 'V'), ('là', 'C'), ('ưu tú', 'A'), ('nhất', 'R'), ('hiện nay', 'N'), ('của', 'E'), ('rock', 'N'), ('Việt', 'Np')]
Sau đúng 3 năm (live show rock đầu tiên của Bức Tường tháng 11/2002), rock Hà Nội dường như đã có một đời sống mãnh liệt hơn	[('Sau', 'N'), ('đúng', 'A'), ('3', 'M'), ('năm', 'N'), ('(', 'CH'), ('live', 'N'), ('show', 'FW'), ('rock', 'N'), ('đầu tiên', 'A'), ('của', 'E'), ('Bức', 'Np'), ('Tường', 'Np'), ('tháng', 'N'), ('11/20', 'M'), ('02', 'N'), (')', 'CH'), (',', 'CH'), ('rock', 'V'), ('Hà Nội', 'Np'), ('dường như', 'X'), ('đã', 'R'), ('có', 'V'), ('một', 'M'), ('đời sống', 'N'), ('mãnh liệt', 'A'), ('hơn', 'A')]
Người chơi rock đã có thể thấy ánh sáng của sự thành công từ trường hợp của The Wall	[('Người', 'Nc'), ('chơi', 'V'), ('rock', 'N'), ('đã', 'R'), ('có thể', 'R'), ('thấy', 'V'), ('ánh sáng', 'N'), ('của', 'E'), ('sự', 'N'), ('thành công', 'V'), ('từ', 'E'), ('trường hợp', 'N'), ('của', 'E'), ('The Wall', 'Np')]
Người nghe và mê rock có thể chờ mong những đêm rock lớn tiếp tục của những ban nhạc khác	[('Người', 'Nc'), ('nghe', 'V'), ('và', 'C'), ('mê', 'V'), ('rock', 'N'), ('có thể', 'R'), ('chờ mong', 'V'), ('những', 'L'), ('đêm', 'N'), ('rock', 'N'), ('lớn', 'A'), ('tiếp tục', 'V'), ('của', 'E'), ('những', 'L'), ('ban', 'N'), ('nhạc', 'N'), ('khác', 'A')]
Điều quan trọng hơn cả, thị trường đã mở tay đón rock - một nhu cầu âm nhạc có thực và nó không hề thua kém những ngôi sao nhạc pop	[('Điều', 'N'), ('quan trọng', 'A'), ('hơn', 'A'), ('cả', 'T'), (',', 'CH'), ('thị trường', 'N'), ('đã', 'R'), ('mở', 'V'), ('tay', 'N'), ('đón', 'V'), ('rock', 'N'), ('-', 'CH'), ('một', 'M'), ('nhu cầu', 'N'), ('âm nhạc', 'N'), ('có', 'V'), ('thực', 'A'), ('và', 'C'), ('nó', 'P'), ('không', 'R'), ('hề', 'T'), ('thua kém', 'V'), ('những', 'L'), ('ngôi sao', 'N'), ('nhạc', 'N'), ('pop', 'M')]
Tính từ thời điểm đó đến nay, nhiều đại hội rock Việt được tổ chức quy tụ nhiều tên tuổi cũ quay về với rock như Da Vàng, Automega (phía Nam), Thủy Triều Đỏ, Gạt Tàn Đầy, The Light (phía Bắc)	[('Tính', 'V'), ('từ', 'E'), ('thời điểm', 'N'), ('đó', 'P'), ('đến', 'E'), ('nay', 'P'), (',', 'CH'), ('nhiều', 'A'), ('đại hội', 'N'), ('rock', 'N'), ('Việt', 'Np'), ('được', 'R'), ('tổ chức', 'V'), ('quy tụ', 'V'), ('nhiều', 'A'), ('tên tuổi', 'N'), ('cũ', 'A'), ('quay', 'V'), ('về', 'V'), ('với', 'E'), ('rock', 'N'), ('như', 'C'), ('Da Vàng', 'Np'), (',', 'CH'), ('Automega', 'Np'), ('(', 'CH'), ('phía', 'N'), ('Nam', 'Np'), (')', 'CH'), (',', 'CH'), ('Thủy Triều Đỏ', 'Np'), (',', 'CH'), ('Gạt Tàn', 'Np'), ('Đầy', 'Np'), (',', 'CH'), ('The Light', 'Np'), ('(', 'CH'), ('phía', 'N'), ('Bắc', 'Np'), (')', 'CH')]
và sự hào hứng khẳng định của nhiều tên tuổi ban nhạc đàn em như Coming Late, Small Fire (Hà Nội), Sói Đen (Đà Nẵng), Limitted, Microware (TP	[('và', 'C'), ('sự', 'N'), ('hào hứng', 'A'), ('khẳng định', 'V'), ('của', 'E'), ('nhiều', 'A'), ('tên tuổi', 'N'), ('ban', 'N'), ('nhạc', 'N'), ('đàn em', 'A'), ('như', 'C'), ('Coming Late', 'Np'), (',', 'CH'), ('Small Fire', 'Np'), ('(', 'CH'), ('Hà Nội', 'Np'), (')', 'CH'), (',', 'CH'), ('Sói', 'Np'), ('Đen', 'Np'), ('(', 'CH'), ('Đà Nẵng', 'Np'), (')', 'CH'), (',', 'CH'), ('Limitted', 'Np'), (',', 'CH'), ('Microware', 'Np'), ('(', 'CH'), ('TP', 'Ny')]
3 album của Bức Tường bán chạy và thành cơn sốt thị	[('3', 'M'), ('album', 'FW'), ('của', 'E'), ('Bức Tường', 'Np'), ('bán chạy', 'V'), ('và', 'C'), ('thành', 'V'), ('cơn sốt', 'N'), ('thị', 'M')]
Đêm 11/11 tới, The Light và Bức Tường sẽ chia đều chương trình mỗi band 10 ca khúc	[('Đêm', 'N'), ('11/11', 'M'), ('tới', 'T'), (',', 'CH'), ('The Light', 'Np'), ('và', 'C'), ('Bức Tường', 'Np'), ('sẽ', 'R'), ('chia đều', 'V'), ('chương trình', 'N'), ('mỗi', 'L'), ('band', 'N'), ('10', 'M'), ('ca khúc', 'N')]
Ngoài những ca khúc quen thuộc trong các album đã phát hành của họ, mỗi band sẽ trình làng một vài ca khúc mới của mình	[('Ngoài', 'E'), ('những', 'L'), ('ca khúc', 'N'), ('quen thuộc', 'A'), ('trong', 'E'), ('các', 'L'), ('album', 'N'), ('đã', 'R'), ('phát hành', 'V'), ('của', 'E'), ('họ', 'P'), (',', 'CH'), ('mỗi', 'L'), ('band', 'N'), ('sẽ', 'R'), ('trình làng', 'V'), ('một vài', 'L'), ('ca khúc', 'N'), ('mới', 'A'), ('của', 'E'), ('mình', 'P')]
Hai phần độc lập sẽ được kết nối bằng một cô gái chơi piano xuyên suốt - thay MC	[('Hai', 'M'), ('phần', 'N'), ('độc lập', 'A'), ('sẽ', 'R'), ('được', 'V'), ('kết nối', 'V'), ('bằng', 'E'), ('một', 'M'), ('cô', 'Nc'), ('gái', 'N'), ('chơi', 'V'), ('piano', 'N'), ('xuyên', 'V'), ('suốt', 'A'), ('-', 'CH'), ('thay', 'V'), ('MC', 'Ny')]
Chương trình sẽ diễn ra ngoài trời tại sân sau Triển lãm Giảng Võ với sức chứa trên 1 vạn người	[('Chương trình', 'N'), ('sẽ', 'R'), ('diễn', 'V'), ('ra', 'V'), ('ngoài trời', 'V'), ('tại', 'E'), ('sân', 'N'), ('sau', 'N'), ('Triển lãm', 'N'), ('Giảng Võ', 'Np'), ('với', 'E'), ('sức chứa', 'N'), ('trên', 'E'), ('1', 'M'), ('vạn', 'M'), ('người', 'N')]
trường thực sự cũng làm nhiệt huyết của những nhà phát hành quan tâm	[('trường', 'N'), ('thực sự', 'A'), ('cũng', 'R'), ('làm', 'V'), ('nhiệt huyết', 'N'), ('của', 'E'), ('những', 'L'), ('nhà', 'N'), ('phát hành', 'V'), ('quan tâm', 'V')]
The Light cũng ra mắt album đầu tay Giấc mơ hoang tàn (2004), Thủy Triều Đỏ cũng có album Nắng sớm	[('The', 'Np'), ('Light', 'Np'), ('cũng', 'R'), ('ra mắt', 'V'), ('album', 'FW'), ('đầu tay', 'V'), ('Giấc mơ', 'N'), ('hoang tàn', 'N'), ('(', 'CH'), ('2004', 'M'), (')', 'CH'), (',', 'CH'), ('Thủy Triều Đỏ', 'Np'), ('cũng', 'R'), ('có', 'V'), ('album', 'FW'), ('Nắng', 'Np'), ('sớm', 'A')]
Nhóm nhạc em út nhất Hà Nội là Small Fire cũng vừa Nam tiến thu album đầu tiên tại TP	[('Nhóm', 'N'), ('nhạc', 'N'), ('em út', 'N'), ('nhất', 'A'), ('Hà Nội', 'Np'), ('là', 'C'), ('Small Fire', 'Np'), ('cũng', 'R'), ('vừa', 'R'), ('Nam tiến', 'V'), ('thu', 'V'), ('album', 'FW'), ('đầu tiên', 'A'), ('tại', 'E'), ('TP', 'Ny')]
Sự "hợp lưu" của dòng rock nặng nhiều âm thanh "chát chúa" (The Light) với dòng rock phổ cập và dễ nghe (Bức Tường) là một điều khôn ngoan	[('Sự', 'N'), ('"', 'CH'), ('hợp lưu', 'N'), ('"', 'CH'), ('của', 'E'), ('dòng', 'N'), ('rock', 'N'), ('nặng', 'A'), ('nhiều', 'A'), ('âm thanh', 'N'), ('"', 'CH'), ('chát chúa', 'N'), ('"', 'CH'), ('(', 'CH'), ('The Light', 'Np'), (')', 'CH'), ('với', 'E'), ('dòng', 'N'), ('rock', 'N'), ('phổ cập', 'V'), ('và', 'C'), ('dễ nghe', 'N'), ('(', 'CH'), ('Bức Tường', 'Np'), (')', 'CH'), ('là', 'V'), ('một', 'M'), ('điều', 'N'), ('khôn ngoan', 'A')]
Trước đây, sau mỗi thành công về mặt kinh doanh (băng đĩa - live show) của Bức Tường, lại nổi lên một phong trào đả kích từ phía những rockfan cực đoan	[('Trước', 'N'), ('đây', 'P'), (',', 'CH'), ('sau', 'N'), ('mỗi', 'L'), ('thành công', 'N'), ('về', 'E'), ('mặt', 'N'), ('kinh doanh', 'V'), ('(', 'CH'), ('băng đĩa', 'M'), ('-', 'CH'), ('live', 'N'), ('show', 'FW'), (')', 'CH'), ('của', 'E'), ('Bức Tường', 'Np'), (',', 'CH'), ('lại', 'R'), ('nổi', 'V'), ('lên', 'V'), ('một', 'M'), ('phong trào', 'N'), ('đả kích', 'V'), ('từ', 'E'), ('phía', 'N'), ('những', 'L'), ('rockfan', 'N'), ('cực đoan', 'M')]
Họ cho rằng sự dung hòa, ve vuốt thị trường và khán giản của Bức Tường không phải là tính cách rock	[('Họ', 'P'), ('cho', 'V'), ('rằng', 'C'), ('sự', 'N'), ('dung hòa', 'V'), (',', 'CH'), ('ve vuốt', 'V'), ('thị trường', 'N'), ('và', 'C'), ('khán giản', 'N'), ('của', 'E'), ('Bức', 'Np'), ('Tường', 'Np'), ('không', 'R'), ('phải', 'A'), ('là', 'C'), ('tính cách', 'N'), ('rock', 'M')]
Rồi rock thì không thể đứng chung sân khấu với Đan Trường	[('Rồi', 'C'), ('rock', 'A'), ('thì', 'C'), ('không thể', 'R'), ('đứng', 'V'), ('chung', 'A'), ('sân khấu', 'N'), ('với', 'E'), ('Đan', 'Np'), ('Trường', 'Np')]
Vì thế, trong một chương trình live show hoành tráng có sự liên kết giữa một điển hình của rock là The Light và một "ngôi sao thị trường" của rock là Bức Tường, rockfan có lẽ sẽ chẳng còn gì để phàn nàn cả	[('Vì thế', 'C'), (',', 'CH'), ('trong', 'E'), ('một', 'M'), ('chương trình', 'N'), ('live', 'V'), ('show', 'N'), ('hoành tráng', 'A'), ('có', 'V'), ('sự', 'N'), ('liên kết', 'V'), ('giữa', 'E'), ('một', 'M'), ('điển hình', 'N'), ('của', 'E'), ('rock', 'N'), ('là', 'C'), ('The Light', 'Np'), ('và', 'C'), ('một', 'M'), ('"', 'CH'), ('ngôi sao', 'N'), ('thị trường', 'N'), ('"', 'CH'), ('của', 'E'), ('rock', 'N'), ('là', 'V'), ('Bức Tường', 'Np'), (',', 'CH'), ('rockfan', 'N'), ('có lẽ', 'X'), ('sẽ', 'R'), ('chẳng', 'R'), ('còn', 'V'), ('gì', 'P'), ('để', 'E'), ('phàn nàn', 'V'), ('cả', 'T')]
Những hòn đá lăn chính là ý tưởng của Bức Tường Productions	[('Những', 'L'), ('hòn', 'Nc'), ('đá', 'N'), ('lăn', 'V'), ('chính', 'T'), ('là', 'V'), ('ý tưởng', 'N'), ('của', 'E'), ('Bức', 'Np'), ('Tường', 'Np'), ('Productions', 'Np')]
