Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	[[('Với', 'E'), ('chất', 'N'), ('giọng', 'N'), ('đẹp', 'A'), ('và', 'Cc'), ('phong_cách', 'N'), ('biểu_diễn', 'V'), ('"', 'CH'), ('bốc_lửa', 'A'), ('"', 'CH'), (',', 'CH'), ('Ngọc_Anh', 'Np'), ('khá', 'R'), ('thành_công', 'V'), ('trên', 'E'), ('con', 'Nc'), ('đường', 'N'), ('ca_hát', 'V')]]
Nhân vật Cho Chang đã không thèm ngó ngàng tới cậu bé phù thuỷ trong tập 4 Harry Potter và Chiếc cốc lửa, nhưng diễn viên Katie Leung đóng vai này đã bị Daniel Racliffe bỏ bùa mê	[[('Nhân_vật', 'N'), ('Cho', 'V'), ('Chang', 'Np'), ('đã', 'R'), ('không', 'R'), ('thèm', 'V'), ('ngó_ngàng', 'V'), ('tới', 'E'), ('cậu', 'Nc'), ('bé', 'N'), ('phù_thuỷ', 'N'), ('trong', 'E'), ('tập', 'N'), ('4', 'M'), ('Harry_Potter', 'Np'), ('và', 'Cc'), ('Chiếc', 'Nc'), ('cốc', 'N'), ('lửa', 'N'), (',', 'CH'), ('nhưng', 'C'), ('diễn_viên', 'N'), ('Katie_Leung', 'Np'), ('đóng', 'V'), ('vai', 'N'), ('này', 'P'), ('đã', 'R'), ('bị', 'V'), ('Daniel_Racliffe', 'Np'), ('bỏ', 'V'), ('bùa', 'N'), ('mê', 'V')]]
Trong tập 4, Cho Chang, cô bạn cùng trường xinh đẹp, là người đầu tiên khiến trái tim Harry Potter rung động	[[('Trong', 'E'), ('tập', 'N'), ('4', 'M'), (',', 'CH'), ('Cho', 'E'), ('Chang', 'Np'), (',', 'CH'), ('cô', 'Nc'), ('bạn', 'N'), ('cùng', 'A'), ('trường', 'N'), ('xinh_đẹp', 'A'), (',', 'CH'), ('là', 'V'), ('người', 'N'), ('đầu_tiên', 'A'), ('khiến', 'V'), ('trái_tim', 'N'), ('Harry_Potter', 'Np'), ('rung_động', 'V')]]
Nhưng vì quá nhút nhát, cậu đã không dám mời cô làm bạn nhảy trong vũ hội	[[('Nhưng', 'C'), ('vì', 'E'), ('quá', 'R'), ('nhút_nhát', 'A'), (',', 'CH'), ('cậu', 'N'), ('đã', 'R'), ('không', 'R'), ('dám', 'V'), ('mời', 'V'), ('cô', 'N'), ('làm_bạn', 'V'), ('nhảy', 'V'), ('trong', 'E'), ('vũ_hội', 'N')]]
Cho Chang yêu Cedric Diggory, đối thủ của Harry trong cuộc thi Tam Pháp thuật và là người đã mời cô hôm đó	[[('Cho', 'V'), ('Chang', 'Np'), ('yêu', 'V'), ('Cedric_Diggory', 'Np'), (',', 'CH'), ('đối_thủ', 'N'), ('của', 'E'), ('Harry', 'Np'), ('trong', 'E'), ('cuộc', 'N'), ('thi', 'V'), ('Tam_Pháp', 'Np'), ('thuật', 'V'), ('và', 'Cc'), ('là', 'V'), ('người', 'N'), ('đã', 'R'), ('mời', 'V'), ('cô', 'N'), ('hôm', 'N'), ('đó', 'P')]]
Còn ngoài đời thực, Katie Leung, 18 tuổi, và Daniel Radcliffe (16 tuổi) dính nhau như hình với bóng	[[('Còn', 'C'), ('ngoài', 'E'), ('đời', 'N'), ('thực', 'A'), (',', 'CH'), ('Katie_Leung', 'Np'), (',', 'CH'), ('18', 'M'), ('tuổi', 'N'), (',', 'CH'), ('và', 'Cc'), ('Daniel_Radcliffe', 'Np'), ('(', 'CH'), ('16', 'M'), ('tuổi', 'N'), (')', 'CH'), ('dính', 'V'), ('nhau', 'N'), ('như_hình_với_bóng', 'V')]]
Cô kể: Ngoài thời gian đóng phim và đi học, chúng tôi luôn đi chơi với nhau, đặc biệt là dịp cuối tuần	[[('Cô', 'N'), ('kể', 'V'), (':', 'CH'), ('Ngoài', 'E'), ('thời_gian', 'N'), ('đóng', 'V'), ('phim', 'N'), ('và', 'Cc'), ('đi', 'V'), ('học', 'V'), (',', 'CH'), ('chúng_tôi', 'P'), ('luôn', 'R'), ('đi', 'V'), ('chơi', 'V'), ('với', 'E'), ('nhau', 'N'), (',', 'CH'), ('đặc_biệt', 'A'), ('là', 'T'), ('dịp', 'N'), ('cuối', 'N'), ('tuần', 'N')]]
Katie khen ngợi Daniel là một chàng trai điềm đạm và quan tâm đến mọi người	[[('Katie', 'Np'), ('khen_ngợi', 'V'), ('Daniel', 'Np'), ('là', 'V'), ('một', 'M'), ('chàng', 'N'), ('trai', 'N'), ('điềm_đạm', 'A'), ('và', 'Cc'), ('quan_tâm', 'V'), ('đến', 'E'), ('mọi', 'L'), ('người', 'N')]]
Cô nói: Anh ấy luôn hỏi tôi có khoẻ không và mời tôi uống nước	[[('Cô', 'N'), ('nói', 'V'), (':', 'CH'), ('Anh', 'N'), ('ấy', 'P'), ('luôn', 'R'), ('hỏi', 'V'), ('tôi', 'P'), ('có', 'V'), ('khoẻ', 'A'), ('không', 'R'), ('và', 'Cc'), ('mời', 'V'), ('tôi', 'P'), ('uống', 'V'), ('nước', 'N')]]
Trước đây, cô cũng rất thân thiết với Rupert Grint, người đóng vai Ron Wesley, bạn chí cốt của Harry tại trường Hogwarts	[[('Trước_đây', 'N'), (',', 'CH'), ('cô', 'N'), ('cũng', 'R'), ('rất', 'R'), ('thân_thiết', 'A'), ('với', 'E'), ('Rupert_Grint', 'Np'), (',', 'CH'), ('người', 'N'), ('đóng', 'V'), ('vai', 'N'), ('Ron_Wesley', 'Np'), (',', 'CH'), ('bạn', 'N'), ('chí_cốt', 'A'), ('của', 'E'), ('Harry', 'Np'), ('tại', 'E'), ('trường', 'N'), ('Hogwarts', 'Np')]]
Sức mạnh từ sự kết hợp của hai người họ Trương	[[('Sức_mạnh', 'N'), ('từ', 'E'), ('sự', 'N'), ('kết_hợp', 'V'), ('của', 'E'), ('hai', 'M'), ('người', 'N'), ('họ', 'P'), ('Trương', 'Np')]]
"Thập diện mai phục" gây sóng gió tại bản quốc, "Anh hùng" tạo kỷ lục về số lượng vé bán ra	[[('"', 'CH'), ('Thập', 'V'), ('diện', 'N'), ('mai_phục', 'V'), ('"', 'CH'), ('gây', 'V'), ('sóng_gió', 'N'), ('tại', 'E'), ('bản_quốc', 'N'), (',', 'CH'), ('"', 'CH'), ('Anh_hùng', 'N'), ('"', 'CH'), ('tạo', 'V'), ('kỷ_lục', 'N'), ('về', 'E'), ('số_lượng', 'N'), ('vé', 'N'), ('bán', 'V'), ('ra', 'V')]]
Sự liên kết giữa Trương Nghệ Mưu và Trương Vệ Bình đã tạo nên sự kiện lớn trong làng điện ảnh, cũng như cho ra đời công nghệ quảng bá với tốc độ và quy mô lớn	[[('Sự', 'N'), ('liên_kết', 'V'), ('giữa', 'N'), ('Trương_Nghệ_Mưu', 'Np'), ('và', 'Cc'), ('Trương_Vệ_Bình', 'Np'), ('đã', 'R'), ('tạo', 'V'), ('nên', 'V'), ('sự_kiện', 'N'), ('lớn', 'A'), ('trong', 'E'), ('làng', 'N'), ('điện_ảnh', 'N'), (',', 'CH'), ('cũng', 'R'), ('như', 'C'), ('cho', 'E'), ('ra_đời', 'V'), ('công_nghệ', 'N'), ('quảng_bá', 'V'), ('với', 'E'), ('tốc_độ', 'N'), ('và', 'Cc'), ('quy_mô', 'N'), ('lớn', 'A')]]
Mối quan hệ bạn bè của hai người họ Trương đã kéo dài 15 năm	[[('Mối', 'N'), ('quan_hệ', 'N'), ('bạn_bè', 'N'), ('của', 'E'), ('hai', 'M'), ('người', 'N'), ('họ', 'P'), ('Trương', 'Np'), ('đã', 'R'), ('kéo_dài', 'V'), ('15', 'M'), ('năm', 'N')]]
Năm 1996, Trương Nghệ Mưu gặp khó khăn lớn về tài chính khi thực hiện phim Có gì từ từ nói, Trương Vệ Bình không ngần ngại bỏ ra 26 triệu nhân dân tệ giúp người bạn hoàn thành	[[('Năm', 'N'), ('1996', 'M'), (',', 'CH'), ('Trương_Nghệ_Mưu', 'Np'), ('gặp', 'V'), ('khó_khăn', 'A'), ('lớn', 'A'), ('về', 'E'), ('tài_chính', 'N'), ('khi', 'N'), ('thực_hiện', 'V'), ('phim', 'N'), ('Có', 'V'), ('gì', 'P'), ('từ_từ', 'A'), ('nói', 'V'), (',', 'CH'), ('Trương_Vệ_Bình', 'Np'), ('không', 'R'), ('ngần_ngại', 'V'), ('bỏ', 'V'), ('ra', 'R'), ('26', 'M'), ('triệu', 'M'), ('nhân_dân_tệ', 'N'), ('giúp', 'V'), ('người', 'Nc'), ('bạn', 'N'), ('hoàn_thành', 'V')]]
Vệ Bình đã thành lập một công ty thương nghiệp điện ảnh do Trương Nghệ Mưu đứng tên, đầu tư cho phim của Trương từ Một cái cũng không thể thiếu cho đến bộ phim sắp ra mắt là Thiên lý tẩu đơn kỵ	[[('Vệ_Bình', 'Np'), ('đã', 'R'), ('thành_lập', 'V'), ('một', 'M'), ('công_ty', 'N'), ('thương_nghiệp', 'N'), ('điện_ảnh', 'N'), ('do', 'E'), ('Trương_Nghệ_Mưu', 'Np'), ('đứng_tên', 'V'), (',', 'CH'), ('đầu_tư', 'V'), ('cho', 'E'), ('phim', 'N'), ('của', 'E'), ('Trương', 'Np'), ('từ', 'E'), ('Một', 'M'), ('cái', 'Nc'), ('cũng', 'R'), ('không_thể', 'R'), ('thiếu', 'A'), ('cho', 'E'), ('đến', 'V'), ('bộ', 'N'), ('phim', 'N'), ('sắp', 'R'), ('ra_mắt', 'V'), ('là', 'V'), ('Thiên_lý', 'N'), ('tẩu', 'V'), ('đơn', 'N'), ('kỵ', 'V')]]
Anh hùng và Thập diện mai phục đã đem lại cho họ doanh thu khổng lồ, nhưng số tiền Trương Vệ Bình dám bỏ ra đầu tư cho phim cũng rất đáng kể	[[('Anh', 'N'), ('hùng', 'A'), ('và', 'Cc'), ('Thập', 'V'), ('diện', 'N'), ('mai_phục', 'N'), ('đã', 'R'), ('đem', 'V'), ('lại', 'R'), ('cho', 'E'), ('họ', 'P'), ('doanh_thu', 'N'), ('khổng_lồ', 'A'), (',', 'CH'), ('nhưng', 'C'), ('số', 'N'), ('tiền', 'N'), ('Trương_Vệ_Bình', 'Np'), ('dám', 'V'), ('bỏ', 'V'), ('ra', 'R'), ('đầu_tư', 'V'), ('cho', 'E'), ('phim', 'N'), ('cũng', 'R'), ('rất', 'R'), ('đáng_kể', 'A')]]
300 triệu nhân dân tệ để làm phim Thập diện mai phục, chưa kể hơn 20 triệu nhân dân tệ để làm công tác tuyên truyền	[[('300', 'M'), ('triệu', 'M'), ('nhân_dân_tệ', 'N'), ('để', 'E'), ('làm', 'V'), ('phim', 'N'), ('Thập', 'Np'), ('diện', 'V'), ('mai_phục', 'V'), (',', 'CH'), ('chưa', 'R'), ('kể', 'V'), ('hơn', 'A'), ('20', 'M'), ('triệu', 'M'), ('nhân_dân_tệ', 'N'), ('để', 'E'), ('làm', 'V'), ('công_tác', 'N'), ('tuyên_truyền', 'V')]]
Dường như không gì có thể ngăn cản Trương Vệ Bình khi ông quyết định đầu tư cho phim của Trương Nghệ Mưu	[[('Dường_như', 'R'), ('không', 'R'), ('gì', 'P'), ('có_thể', 'R'), ('ngăn_cản', 'V'), ('Trương_Vệ_Bình', 'Np'), ('khi', 'N'), ('ông', 'N'), ('quyết_định', 'V'), ('đầu_tư', 'V'), ('cho', 'E'), ('phim', 'N'), ('của', 'E'), ('Trương_Nghệ_Mưu', 'Np')]]
Bộ phim sắp ra mắt tới đây của đạo diễn Trương cũng được Vệ Bình đầu tư 60 triệu nhân dân tệ	[[('Bộ', 'N'), ('phim', 'N'), ('sắp', 'R'), ('ra_mắt', 'V'), ('tới', 'E'), ('đây', 'P'), ('của', 'E'), ('đạo_diễn', 'N'), ('Trương', 'Np'), ('cũng', 'R'), ('được', 'V'), ('Vệ_Bình', 'Np'), ('đầu_tư', 'V'), ('60', 'M'), ('triệu', 'M'), ('nhân_dân_tệ', 'N')]]
Tháng 12/2002, khi Anh hùng được công chiếu, chỉ trong một tuần đã thu vào được 100 triệu nhân dân tệ, chiếm 1/4 tổng thu nhập từ các phòng vé của điện ảnh trong nước, tạo ra kỷ lục mới trong lịch sử điện ảnh Trung Quốc	[[('Tháng', 'N'), ('12/2002', 'M'), (',', 'CH'), ('khi', 'N'), ('Anh_hùng', 'Np'), ('được', 'R'), ('công_chiếu', 'V'), (',', 'CH'), ('chỉ', 'R'), ('trong', 'E'), ('một', 'M'), ('tuần', 'N'), ('đã', 'R'), ('thu', 'V'), ('vào', 'R'), ('được', 'V'), ('100', 'M'), ('triệu', 'M'), ('nhân_dân_tệ', 'N'), (',', 'CH'), ('chiếm', 'V'), ('1/4', 'M'), ('tổng', 'N'), ('thu_nhập', 'N'), ('từ', 'E'), ('các', 'L'), ('phòng', 'N'), ('vé', 'N'), ('của', 'E'), ('điện_ảnh', 'N'), ('trong', 'E'), ('nước', 'N'), (',', 'CH'), ('tạo', 'V'), ('ra', 'V'), ('kỷ_lục', 'N'), ('mới', 'A'), ('trong', 'E'), ('lịch_sử', 'N'), ('điện_ảnh', 'N'), ('Trung_Quốc', 'Np')]]
Đến đầu tháng 12/2004, doanh thu của bộ phim này lên tới 250 triệu nhân dân tệ tính riêng thị trường trong nước và hơn 1 tỷ kiếm được từ thị trường bên ngoài	[[('Đến', 'V'), ('đầu', 'N'), ('tháng', 'N'), ('12/2004', 'M'), (',', 'CH'), ('doanh_thu', 'N'), ('của', 'E'), ('bộ', 'N'), ('phim', 'N'), ('này', 'P'), ('lên', 'V'), ('tới', 'T'), ('250', 'M'), ('triệu', 'M'), ('nhân_dân_tệ', 'N'), ('tính', 'V'), ('riêng', 'A'), ('thị_trường', 'N'), ('trong', 'E'), ('nước', 'N'), ('và', 'Cc'), ('hơn', 'A'), ('1', 'M'), ('tỷ', 'M'), ('kiếm', 'V'), ('được', 'R'), ('từ', 'E'), ('thị_trường', 'N'), ('bên', 'N'), ('ngoài', 'N')]]
Điều này đã chứng minh thành công có được chính là nhờ sự phối hợp ăn ý giữa một đạo diễn và một nhà đầu tư phim	[[('Điều', 'N'), ('này', 'P'), ('đã', 'R'), ('chứng_minh', 'V'), ('thành_công', 'V'), ('có', 'V'), ('được', 'R'), ('chính', 'T'), ('là', 'V'), ('nhờ', 'V'), ('sự', 'N'), ('phối_hợp', 'V'), ('ăn_ý', 'V'), ('giữa', 'E'), ('một', 'M'), ('đạo_diễn', 'N'), ('và', 'Cc'), ('một', 'M'), ('nhà_đầu_tư', 'N'), ('phim', 'N')]]
Những hòn đá lăn - rock show đầu tiên diễn ra vào ngày 11/11 tới đây kết hợp hai đại diện của hai dòng rock Hà Nội: Bức Tường - đại diện cho dòng hard rock đại chúng và The Light - một trong những đàn anh của rock Hà thành, đại diện cho những dòng nặng như heavy metal, thrash metal	[[('Những', 'L'), ('hòn', 'Nc'), ('đá', 'N'), ('lăn', 'V'), ('-', 'CH'), ('rock', 'Nb'), ('show', 'Nb'), ('đầu_tiên', 'A'), ('diễn', 'V'), ('ra', 'V'), ('vào', 'E'), ('ngày', 'N'), ('11/11', 'M'), ('tới', 'E'), ('đây', 'P'), ('kết_hợp', 'V'), ('hai', 'M'), ('đại_diện', 'N'), ('của', 'E'), ('hai', 'M'), ('dòng', 'N'), ('rock', 'Nb'), ('Hà_Nội', 'Np'), (':', 'CH'), ('Bức_Tường', 'Np'), ('-', 'CH'), ('đại_diện', 'V'), ('cho', 'E'), ('dòng', 'N'), ('hard', 'Nb'), ('rock', 'Nb'), ('đại_chúng', 'A'), ('và', 'Cc'), ('The_Light', 'Np'), ('-', 'CH'), ('một', 'M'), ('trong', 'E'), ('những', 'L'), ('đàn_anh', 'N'), ('của', 'E'), ('rock', 'N'), ('Hà_thành', 'Np'), (',', 'CH'), ('đại_diện', 'N'), ('cho', 'E'), ('những', 'L'), ('dòng', 'N'), ('nặng', 'A'), ('như', 'C'), ('heavy', 'N'), ('metal', 'N'), (',', 'CH'), ('thrash', 'N'), ('metal', 'N')]]
Dân nghiền rock có thể mong chờ vào một "đêm trắng" với hai đại diện có thể nói là ưu tú nhất hiện nay của rock Việt	[[('Dân', 'N'), ('nghiền', 'V'), ('rock', 'Nb'), ('có_thể', 'R'), ('mong_chờ', 'V'), ('vào', 'E'), ('một', 'M'), ('"', 'CH'), ('đêm', 'N'), ('trắng', 'A'), ('"', 'CH'), ('với', 'E'), ('hai', 'M'), ('đại_diện', 'N'), ('có_thể', 'A'), ('nói', 'V'), ('là', 'C'), ('ưu_tú', 'A'), ('nhất', 'R'), ('hiện_nay', 'N'), ('của', 'E'), ('rock', 'Nb'), ('Việt', 'Np')]]
Sau đúng 3 năm (live show rock đầu tiên của Bức Tường tháng 11/2002), rock Hà Nội dường như đã có một đời sống mãnh liệt hơn	[[('Sau', 'E'), ('đúng', 'A'), ('3', 'M'), ('năm', 'N'), ('(', 'CH'), ('live', 'N'), ('show', 'Nb'), ('rock', 'Nb'), ('đầu_tiên', 'A'), ('của', 'E'), ('Bức_Tường', 'Np'), ('tháng', 'N'), ('11/2002)', 'M'), (',', 'CH'), ('rock', 'Nb'), ('Hà_Nội', 'Np'), ('dường_như', 'R'), ('đã', 'R'), ('có', 'V'), ('một', 'M'), ('đời_sống', 'N'), ('mãnh_liệt', 'A'), ('hơn', 'A')]]
Người chơi rock đã có thể thấy ánh sáng của sự thành công từ trường hợp của The Wall	[[('Người', 'N'), ('chơi', 'V'), ('rock', 'Nb'), ('đã', 'R'), ('có_thể', 'R'), ('thấy', 'V'), ('ánh_sáng', 'N'), ('của', 'E'), ('sự', 'N'), ('thành_công', 'V'), ('từ_trường', 'N'), ('hợp', 'A'), ('của', 'E'), ('The_Wall', 'Np')]]
Người nghe và mê rock có thể chờ mong những đêm rock lớn tiếp tục của những ban nhạc khác	[[('Người', 'N'), ('nghe', 'V'), ('và', 'Cc'), ('mê', 'V'), ('rock', 'Nb'), ('có_thể', 'R'), ('chờ_mong', 'V'), ('những', 'L'), ('đêm', 'N'), ('rock', 'Nb'), ('lớn', 'A'), ('tiếp_tục', 'V'), ('của', 'E'), ('những', 'L'), ('ban', 'N'), ('nhạc', 'N'), ('khác', 'A')]]
Điều quan trọng hơn cả, thị trường đã mở tay đón rock - một nhu cầu âm nhạc có thực và nó không hề thua kém những ngôi sao nhạc pop	[[('Điều', 'N'), ('quan_trọng', 'A'), ('hơn', 'R'), ('cả', 'T'), (',', 'CH'), ('thị_trường', 'N'), ('đã', 'R'), ('mở', 'V'), ('tay', 'N'), ('đón', 'V'), ('rock', 'Nb'), ('-', 'CH'), ('một', 'M'), ('nhu_cầu', 'N'), ('âm_nhạc', 'N'), ('có', 'V'), ('thực', 'A'), ('và', 'Cc'), ('nó', 'P'), ('không', 'R'), ('hề', 'T'), ('thua_kém', 'V'), ('những', 'L'), ('ngôi_sao', 'N'), ('nhạc', 'N'), ('pop', 'Nb')]]
Tính từ thời điểm đó đến nay, nhiều đại hội rock Việt được tổ chức quy tụ nhiều tên tuổi cũ quay về với rock như Da Vàng, Automega (phía Nam), Thủy Triều Đỏ, Gạt Tàn Đầy, The Light (phía Bắc)	[[('Tính', 'V'), ('từ', 'E'), ('thời_điểm', 'N'), ('đó', 'P'), ('đến', 'E'), ('nay', 'P'), (',', 'CH'), ('nhiều', 'A'), ('đại_hội', 'N'), ('rock', 'Nb'), ('Việt', 'Np'), ('được', 'V'), ('tổ_chức', 'V'), ('quy_tụ', 'V'), ('nhiều', 'A'), ('tên_tuổi', 'N'), ('cũ', 'A'), ('quay', 'V'), ('về', 'R'), ('với', 'E'), ('rock', 'Nb'), ('như', 'C'), ('Da_Vàng', 'Np'), (',', 'CH'), ('Automega', 'Np'), ('(', 'CH'), ('phía', 'N'), ('Nam', 'Np'), (')', 'CH'), (',', 'CH'), ('Thuỷ_Triều', 'N'), ('Đỏ', 'Np'), (',', 'CH'), ('Gạt_Tàn', 'Np'), ('Đầy', 'Np'), (',', 'CH'), ('The_Light', 'Np'), ('(', 'CH'), ('phía', 'N'), ('Bắc', 'N'), (')', 'CH')]]
và sự hào hứng khẳng định của nhiều tên tuổi ban nhạc đàn em như Coming Late, Small Fire (Hà Nội), Sói Đen (Đà Nẵng), Limitted, Microware (TP	[[('và', 'Cc'), ('sự', 'N'), ('hào_hứng', 'V'), ('khẳng_định', 'V'), ('của', 'E'), ('nhiều', 'A'), ('tên_tuổi', 'N'), ('ban', 'N'), ('nhạc', 'N'), ('đàn_em', 'N'), ('như', 'C'), ('Coming_Late', 'Np'), (',', 'CH'), ('Small_Fire', 'Np'), ('(', 'CH'), ('Hà_Nội', 'Np'), (')', 'CH'), (',', 'CH'), ('Sói_Đen', 'Np'), ('(', 'CH'), ('Đà_Nẵng', 'Np'), (')', 'CH'), (',', 'CH'), ('Limitted', 'Np'), (',', 'CH'), ('Microware', 'Np'), ('(', 'CH'), ('TP', 'Ny')]]
3 album của Bức Tường bán chạy và thành cơn sốt thị	[[('3', 'M'), ('album', 'Nb'), ('của', 'E'), ('Bức_Tường', 'Np'), ('bán_chạy', 'V'), ('và', 'Cc'), ('thành', 'V'), ('cơn_sốt', 'N'), ('thị', 'N')]]
Đêm 11/11 tới, The Light và Bức Tường sẽ chia đều chương trình mỗi band 10 ca khúc	[[('Đêm', 'N'), ('11/11', 'M'), ('tới', 'V'), (',', 'CH'), ('The_Light', 'Np'), ('và', 'Cc'), ('Bức_Tường', 'Np'), ('sẽ', 'R'), ('chia', 'V'), ('đều', 'R'), ('chương_trình', 'N'), ('mỗi', 'M'), ('band', 'N'), ('10', 'M'), ('ca_khúc', 'N')]]
Ngoài những ca khúc quen thuộc trong các album đã phát hành của họ, mỗi band sẽ trình làng một vài ca khúc mới của mình	[[('Ngoài', 'E'), ('những', 'L'), ('ca_khúc', 'N'), ('quen_thuộc', 'A'), ('trong', 'E'), ('các', 'L'), ('album', 'Nb'), ('đã', 'R'), ('phát_hành', 'V'), ('của', 'E'), ('họ', 'P'), (',', 'CH'), ('mỗi', 'L'), ('band', 'N'), ('sẽ', 'R'), ('trình_làng', 'V'), ('một_vài', 'L'), ('ca_khúc', 'N'), ('mới', 'A'), ('của', 'E'), ('mình', 'P')]]
Hai phần độc lập sẽ được kết nối bằng một cô gái chơi piano xuyên suốt - thay MC	[[('Hai', 'M'), ('phần', 'N'), ('độc_lập', 'A'), ('sẽ', 'R'), ('được', 'V'), ('kết_nối', 'V'), ('bằng', 'E'), ('một', 'M'), ('cô', 'Nc'), ('gái', 'N'), ('chơi', 'V'), ('piano', 'N'), ('xuyên', 'V'), ('suốt', 'A'), ('-', 'CH'), ('thay', 'V'), ('MC', 'Ny')]]
Chương trình sẽ diễn ra ngoài trời tại sân sau Triển lãm Giảng Võ với sức chứa trên 1 vạn người	[[('Chương_trình', 'N'), ('sẽ', 'R'), ('diễn', 'V'), ('ra', 'R'), ('ngoài_trời', 'N'), ('tại', 'E'), ('sân', 'N'), ('sau', 'E'), ('Triển_lãm', 'Np'), ('Giảng_Võ', 'Np'), ('với', 'E'), ('sức', 'N'), ('chứa', 'V'), ('trên', 'A'), ('1', 'M'), ('vạn', 'M'), ('người', 'N')]]
trường thực sự cũng làm nhiệt huyết của những nhà phát hành quan tâm	[[('trường', 'N'), ('thực_sự', 'A'), ('cũng', 'R'), ('làm', 'V'), ('nhiệt_huyết', 'N'), ('của', 'E'), ('những', 'L'), ('nhà', 'N'), ('phát_hành', 'V'), ('quan_tâm', 'V')]]
The Light cũng ra mắt album đầu tay Giấc mơ hoang tàn (2004), Thủy Triều Đỏ cũng có album Nắng sớm	[[('The_Light', 'N'), ('cũng', 'R'), ('ra_mắt', 'V'), ('album', 'B'), ('đầu_tay', 'A'), ('Giấc', 'Np'), ('mơ', 'V'), ('hoang_tàn', 'A'), ('(', 'CH'), ('2004', 'M'), (')', 'CH'), (',', 'CH'), ('Thuỷ_Triều', 'N'), ('Đỏ', 'Np'), ('cũng', 'R'), ('có', 'V'), ('album', 'Nb'), ('Nắng', 'N'), ('sớm', 'A')]]
Nhóm nhạc em út nhất Hà Nội là Small Fire cũng vừa Nam tiến thu album đầu tiên tại TP	[[('Nhóm', 'N'), ('nhạc', 'N'), ('em_út', 'N'), ('nhất', 'A'), ('Hà_Nội', 'Np'), ('là', 'V'), ('Small_Fire', 'Np'), ('cũng', 'R'), ('vừa', 'R'), ('Nam', 'Np'), ('tiến', 'V'), ('thu', 'V'), ('album', 'B'), ('đầu_tiên', 'A'), ('tại', 'E'), ('TP', 'Ny')]]
Sự "hợp lưu" của dòng rock nặng nhiều âm thanh "chát chúa" (The Light) với dòng rock phổ cập và dễ nghe (Bức Tường) là một điều khôn ngoan	[[('Sự', 'Nc'), ('"', 'CH'), ('hợp_lưu', 'N'), ('"', 'CH'), ('của', 'E'), ('dòng', 'N'), ('rock', 'Nb'), ('nặng', 'A'), ('nhiều', 'A'), ('âm_thanh', 'N'), ('"', 'CH'), ('chát_chúa', 'A'), ('"', 'CH'), ('(', 'CH'), ('The_Light', 'N'), (')', 'CH'), ('với', 'E'), ('dòng', 'Nc'), ('rock', 'Nb'), ('phổ_cập', 'V'), ('và', 'Cc'), ('dễ', 'A'), ('nghe', 'V'), ('(', 'CH'), ('Bức_Tường', 'Np'), (')', 'CH'), ('là', 'V'), ('một', 'M'), ('điều', 'N'), ('khôn_ngoan', 'A')]]
Trước đây, sau mỗi thành công về mặt kinh doanh (băng đĩa - live show) của Bức Tường, lại nổi lên một phong trào đả kích từ phía những rockfan cực đoan	[[('Trước_đây', 'N'), (',', 'CH'), ('sau', 'N'), ('mỗi', 'M'), ('thành_công', 'V'), ('về', 'E'), ('mặt', 'N'), ('kinh_doanh', 'V'), ('(', 'CH'), ('băng_đĩa', 'N'), ('-', 'CH'), ('live', 'N'), ('show', 'Nb'), (')', 'CH'), ('của', 'E'), ('Bức_Tường', 'Np'), (',', 'CH'), ('lại', 'R'), ('nổi', 'V'), ('lên', 'R'), ('một', 'M'), ('phong_trào', 'N'), ('đả_kích', 'V'), ('từ', 'E'), ('phía', 'N'), ('những', 'L'), ('rockfan', 'N'), ('cực_đoan', 'A')]]
Họ cho rằng sự dung hòa, ve vuốt thị trường và khán giản của Bức Tường không phải là tính cách rock	[[('Họ', 'P'), ('cho', 'V'), ('rằng', 'C'), ('sự', 'N'), ('dung_hoà', 'V'), (',', 'CH'), ('ve_vuốt', 'V'), ('thị_trường', 'N'), ('và', 'Cc'), ('khán', 'V'), ('giản', 'N'), ('của', 'E'), ('Bức_Tường', 'Np'), ('không', 'R'), ('phải', 'A'), ('là', 'C'), ('tính_cách', 'N'), ('rock', 'V')]]
Rồi rock thì không thể đứng chung sân khấu với Đan Trường	[[('Rồi', 'C'), ('rock', 'N'), ('thì', 'C'), ('không_thể', 'R'), ('đứng', 'V'), ('chung', 'A'), ('sân_khấu', 'N'), ('với', 'E'), ('Đan_Trường', 'Np')]]
