Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	[['Với', 'chất', 'giọng', 'đẹp', 'và', 'phong_cách', 'biểu_diễn', '"', 'bốc_lửa', '"', ',', 'Ngọc_Anh', 'khá', 'thành_công', 'trên', 'con', 'đường', 'ca_hát']]
Dân nghiền rock có thể mong chờ vào một "đêm trắng" với hai đại diện có thể nói là ưu tú nhất hiện nay của rock Việt	[['Dân', 'nghiền', 'rock', 'có_thể', 'mong_chờ', 'vào', 'một', '"', 'đêm', 'trắng', '"', 'với', 'hai', 'đại_diện', 'có_thể', 'nói', 'là', 'ưu_tú', 'nhất', 'hiện_nay', 'của', 'rock', 'Việt']]
Sau đúng 3 năm (live show rock đầu tiên của Bức Tường tháng 11/2002), rock Hà Nội dường như đã có một đời sống mãnh liệt hơn	[['Sau', 'đúng', '3', 'năm', '(', 'live', 'show', 'rock', 'đầu_tiên', 'của', 'Bức_Tường', 'tháng', '11/2002)', ',', 'rock', 'Hà_Nội', 'dường_như', 'đã', 'có', 'một', 'đời_sống', 'mãnh_liệt', 'hơn']]
Người chơi rock đã có thể thấy ánh sáng của sự thành công từ trường hợp của The Wall	[['Người', 'chơi', 'rock', 'đã', 'có_thể', 'thấy', 'ánh_sáng', 'của', 'sự', 'thành_công', 'từ_trường', 'hợp', 'của', 'The_Wall']]
Người nghe và mê rock có thể chờ mong những đêm rock lớn tiếp tục của những ban nhạc khác	[['Người', 'nghe', 'và', 'mê', 'rock', 'có_thể', 'chờ_mong', 'những', 'đêm', 'rock', 'lớn', 'tiếp_tục', 'của', 'những', 'ban', 'nhạc', 'khác']]
Điều quan trọng hơn cả, thị trường đã mở tay đón rock - một nhu cầu âm nhạc có thực và nó không hề thua kém những ngôi sao nhạc pop	[['Điều', 'quan_trọng', 'hơn', 'cả', ',', 'thị_trường', 'đã', 'mở', 'tay', 'đón', 'rock', '-', 'một', 'nhu_cầu', 'âm_nhạc', 'có', 'thực', 'và', 'nó', 'không', 'hề', 'thua_kém', 'những', 'ngôi_sao', 'nhạc', 'pop']]
Tính từ thời điểm đó đến nay, nhiều đại hội rock Việt được tổ chức quy tụ nhiều tên tuổi cũ quay về với rock như Da Vàng, Automega (phía Nam), Thủy Triều Đỏ, Gạt Tàn Đầy, The Light (phía Bắc)	[['Tính', 'từ', 'thời_điểm', 'đó', 'đến', 'nay', ',', 'nhiều', 'đại_hội', 'rock', 'Việt', 'được', 'tổ_chức', 'quy_tụ', 'nhiều', 'tên_tuổi', 'cũ', 'quay', 'về', 'với', 'rock', 'như', 'Da_Vàng', ',', 'Automega', '(', 'phía', 'Nam', ')', ',', 'Thuỷ_Triều', 'Đỏ', ',', 'Gạt_Tàn', 'Đầy', ',', 'The_Light', '(', 'phía', 'Bắc', ')']]
và sự hào hứng khẳng định của nhiều tên tuổi ban nhạc đàn em như Coming Late, Small Fire (Hà Nội), Sói Đen (Đà Nẵng), Limitted, Microware (TP	[['và', 'sự', 'hào_hứng', 'khẳng_định', 'của', 'nhiều', 'tên_tuổi', 'ban', 'nhạc', 'đàn_em', 'như', 'Coming_Late', ',', 'Small_Fire', '(', 'Hà_Nội', ')', ',', 'Sói_Đen', '(', 'Đà_Nẵng', ')', ',', 'Limitted', ',', 'Microware', '(', 'TP']]
3 album của Bức Tường bán chạy và thành cơn sốt thị	[['3', 'album', 'của', 'Bức_Tường', 'bán_chạy', 'và', 'thành', 'cơn_sốt', 'thị']]
Đêm 11/11 tới, The Light và Bức Tường sẽ chia đều chương trình mỗi band 10 ca khúc	[['Đêm', '11/11', 'tới', ',', 'The_Light', 'và', 'Bức_Tường', 'sẽ', 'chia', 'đều', 'chương_trình', 'mỗi', 'band', '10', 'ca_khúc']]
Ngoài những ca khúc quen thuộc trong các album đã phát hành của họ, mỗi band sẽ trình làng một vài ca khúc mới của mình	[['Ngoài', 'những', 'ca_khúc', 'quen_thuộc', 'trong', 'các', 'album', 'đã', 'phát_hành', 'của', 'họ', ',', 'mỗi', 'band', 'sẽ', 'trình_làng', 'một_vài', 'ca_khúc', 'mới', 'của', 'mình']]
Hai phần độc lập sẽ được kết nối bằng một cô gái chơi piano xuyên suốt - thay MC	[['Hai', 'phần', 'độc_lập', 'sẽ', 'được', 'kết_nối', 'bằng', 'một', 'cô', 'gái', 'chơi', 'piano', 'xuyên', 'suốt', '-', 'thay', 'MC']]
Chương trình sẽ diễn ra ngoài trời tại sân sau Triển lãm Giảng Võ với sức chứa trên 1 vạn người	[['Chương_trình', 'sẽ', 'diễn', 'ra', 'ngoài_trời', 'tại', 'sân', 'sau', 'Triển_lãm', 'Giảng_Võ', 'với', 'sức', 'chứa', 'trên', '1', 'vạn', 'người']]
trường thực sự cũng làm nhiệt huyết của những nhà phát hành quan tâm	[['trường', 'thực_sự', 'cũng', 'làm', 'nhiệt_huyết', 'của', 'những', 'nhà', 'phát_hành', 'quan_tâm']]
The Light cũng ra mắt album đầu tay Giấc mơ hoang tàn (2004), Thủy Triều Đỏ cũng có album Nắng sớm	[['The_Light', 'cũng', 'ra_mắt', 'album', 'đầu_tay', 'Giấc', 'mơ', 'hoang_tàn', '(', '2004', ')', ',', 'Thuỷ_Triều', 'Đỏ', 'cũng', 'có', 'album', 'Nắng', 'sớm']]
Nhóm nhạc em út nhất Hà Nội là Small Fire cũng vừa Nam tiến thu album đầu tiên tại TP	[['Nhóm', 'nhạc', 'em_út', 'nhất', 'Hà_Nội', 'là', 'Small_Fire', 'cũng', 'vừa', 'Nam', 'tiến', 'thu', 'album', 'đầu_tiên', 'tại', 'TP']]
Sự "hợp lưu" của dòng rock nặng nhiều âm thanh "chát chúa" (The Light) với dòng rock phổ cập và dễ nghe (Bức Tường) là một điều khôn ngoan	[['Sự', '"', 'hợp_lưu', '"', 'của', 'dòng', 'rock', 'nặng', 'nhiều', 'âm_thanh', '"', 'chát_chúa', '"', '(', 'The_Light', ')', 'với', 'dòng', 'rock', 'phổ_cập', 'và', 'dễ', 'nghe', '(', 'Bức_Tường', ')', 'là', 'một', 'điều', 'khôn_ngoan']]
Trước đây, sau mỗi thành công về mặt kinh doanh (băng đĩa - live show) của Bức Tường, lại nổi lên một phong trào đả kích từ phía những rockfan cực đoan	[['Trước_đây', ',', 'sau', 'mỗi', 'thành_công', 'về', 'mặt', 'kinh_doanh', '(', 'băng_đĩa', '-', 'live', 'show', ')', 'của', 'Bức_Tường', ',', 'lại', 'nổi', 'lên', 'một', 'phong_trào', 'đả_kích', 'từ', 'phía', 'những', 'rockfan', 'cực_đoan']]
Họ cho rằng sự dung hòa, ve vuốt thị trường và khán giản của Bức Tường không phải là tính cách rock	[['Họ', 'cho', 'rằng', 'sự', 'dung_hoà', ',', 've_vuốt', 'thị_trường', 'và', 'khán', 'giản', 'của', 'Bức_Tường', 'không', 'phải', 'là', 'tính_cách', 'rock']]
Rồi rock thì không thể đứng chung sân khấu với Đan Trường	[['Rồi', 'rock', 'thì', 'không_thể', 'đứng', 'chung', 'sân_khấu', 'với', 'Đan_Trường']]
Vì thế, trong một chương trình live show hoành tráng có sự liên kết giữa một điển hình của rock là The Light và một "ngôi sao thị trường" của rock là Bức Tường, rockfan có lẽ sẽ chẳng còn gì để phàn nàn cả	[['Vì_thế', ',', 'trong', 'một', 'chương_trình', 'live', 'show', 'hoành_tráng', 'có', 'sự', 'liên_kết', 'giữa', 'một', 'điển_hình', 'của', 'rock', 'là', 'The_Light', 'và', 'một', '"', 'ngôi_sao', 'thị_trường', '"', 'của', 'rock', 'là', 'Bức_Tường', ',', 'rockfan', 'có_lẽ', 'sẽ', 'chẳng', 'còn', 'gì', 'để', 'phàn_nàn', 'cả']]
Những hòn đá lăn chính là ý tưởng của Bức Tường Productions	[['Những', 'hòn', 'đá', 'lăn', 'chính', 'là', 'ý_tưởng', 'của', 'Bức_Tường_Productions']]
Theo như kế hoạch, sẽ còn có nhiều những "Những hòn đá lăn 2, 3, 4" tiếp theo nữa, tiếp tục "lăn" cùng những ban nhạc rock trẻ hơn như Small Fire hay Microware	[['Theo', 'như', 'kế_hoạch', ',', 'sẽ', 'còn', 'có', 'nhiều', 'những', '"', 'Những', 'hòn', 'đá', 'lăn', '2', ',', '3', ',', '4', '"', 'tiếp_theo', 'nữa', ',', 'tiếp_tục', '"', 'lăn', '"', 'cùng', 'những', 'ban', 'nhạc', 'rock', 'trẻ', 'hơn', 'như', 'Small_Fire', 'hay', 'Microware']]
Trọng Nghĩa: 'Người mẫu không chỉ biết nhún nhẩy'	[['Trọng_Nghĩa', ':', "'", 'Người_mẫu', 'không_chỉ', 'biết', 'nhún_nhẩy', "'"]]
"Bất kỳ ngành nghề nào cũng có khúc quanh	[['"', 'Bất_kỳ', 'ngành_nghề', 'nào', 'cũng', 'có', 'khúc', 'quanh']]
Cũng chính vì những điều ồn ào đó mà tôi có dịp yên tĩnh để nhìn nhận bản thân và nghề nghiệp mình theo đuổi	[['Cũng', 'chính', 'vì', 'những', 'điều', 'ồn_ào', 'đó', 'mà', 'tôi', 'có', 'dịp', 'yên_tĩnh', 'để', 'nhìn_nhận', 'bản_thân', 'và', 'nghề_nghiệp', 'mình', 'theo_đuổi']]
Tôi không chọn sai đường, chỉ có điều đi thế nào để khỏi lọt ổ gà", người mẫu Trọng Nghĩa nói về những scandal giới người mẫu trong thời gian qua	[['Tôi', 'không', 'chọn', 'sai', 'đường', ',', 'chỉ', 'có_điều', 'đi', 'thế_nào', 'để', 'khỏi', 'lọt', 'ổ_gà', '"', ',', 'người_mẫu', 'Trọng_Nghĩa', 'nói', 'về', 'những', 'scandal', 'giới', 'người_mẫu', 'trong', 'thời_gian', 'qua']]
- Anh học được điều gì từ khi bước chân vào làng giải trí?	[['-', 'Anh', 'học', 'được', 'điều', 'gì', 'từ', 'khi', 'bước', 'chân', 'vào', 'làng', 'giải_trí', '?']]
- Đã có rất nhiều anh chị người mẫu đi trước tôi sống và làm việc được bằng đồng tiền chân chính từ nghề	[['-', 'Đã', 'có', 'rất', 'nhiều', 'anh_chị', 'người_mẫu', 'đi', 'trước', 'tôi', 'sống', 'và', 'làm_việc', 'được', 'bằng', 'đồng_tiền', 'chân_chính', 'từ', 'nghề']]
Sàn catwalk khôngphải luôn trải thảm nhung để tôi ung dung bước đi	[['Sàn', 'catwalk', 'khôngphải', 'luôn', 'trải', 'thảm', 'nhung', 'để', 'tôi', 'ung_dung', 'bước_đi']]
Ở đó, tôi hình thành cá tính khi diễn, học cách giao tiếp với cộng đồng xung quanh, học được sự bình tĩnh với những cái nhìn còn cực đoan, nhiều định kiến với giới người mẫu chúng tôi	[['Ở', 'đó', ',', 'tôi', 'hình_thành', 'cá_tính', 'khi', 'diễn', ',', 'học', 'cách', 'giao_tiếp', 'với', 'cộng_đồng', 'xung_quanh', ',', 'học', 'được', 'sự', 'bình_tĩnh', 'với', 'những', 'cái', 'nhìn', 'còn', 'cực_đoan', ',', 'nhiều', 'định_kiến', 'với', 'giới', 'người_mẫu', 'chúng_tôi']]
- Nghề mẫu nam còn khá mới mẻ ở Việt Nam, do đó thu nhập không cao và không ổn định, có thể nói là không đủ sống	[['-', 'Nghề', 'mẫu', 'nam', 'còn', 'khá', 'mới_mẻ', 'ở', 'Việt_Nam', ',', 'do_đó', 'thu_nhập', 'không', 'cao', 'và', 'không', 'ổn_định', ',', 'có_thể', 'nói', 'là', 'không', 'đủ', 'sống']]
Công việc và thu nhập chính của tôi hiện nay là kinh doanh máy tính và các thiết bị văn phòng	[['Công_việc', 'và', 'thu_nhập', 'chính', 'của', 'tôi', 'hiện_nay', 'là', 'kinh_doanh', 'máy_tính', 'và', 'các', 'thiết_bị', 'văn_phòng']]
Tôi bằng lòng với nghề tay trái ổn định để nuôi nghề tay phải vốn còn nhiều bấp bênh	[['Tôi', 'bằng_lòng', 'với', 'nghề', 'tay_trái', 'ổn_định', 'để', 'nuôi', 'nghề', 'tay_phải', 'vốn', 'còn', 'nhiều', 'bấp_bênh']]
- Giữa vóc dáng đẹp và tâm hồn đẹp, anh chọn cái nào?	[['-', 'Giữa', 'vóc_dáng', 'đẹp', 'và', 'tâm_hồn', 'đẹp', ',', 'anh', 'chọn', 'cái', 'nào', '?']]
- Tôi chọn vóc dáng đẹp, vì khi tôi biết nhận thức về cái đẹp, cái tốt, cái xấu tức là tâm hồn tôi cũng đẹp rồi	[['-', 'Tôi', 'chọn', 'vóc_dáng', 'đẹp', ',', 'vì', 'khi', 'tôi', 'biết', 'nhận_thức', 'về', 'cái', 'đẹp', ',', 'cái', 'tốt', ',', 'cái', 'xấu', 'tức_là', 'tâm_hồn', 'tôi', 'cũng', 'đẹp', 'rồi']]
-Đã bao giờ anh nghĩ công việc người mẫu chỉ là khoảnh khắc đẹp mà tuổi trẻ nào cũng muốn thử qua?	[['-', 'Đã', 'bao_giờ', 'anh', 'nghĩ', 'công_việc', 'người_mẫu', 'chỉ', 'là', 'khoảnh_khắc', 'đẹp', 'mà', 'tuổi_trẻ', 'nào', 'cũng', 'muốn', 'thử', 'qua', '?']]
- Những ai hoạt động nghệ thuật đều ít nhiều có cảm tình với nghệ thuật	[['-', 'Những_ai', 'hoạt_động', 'nghệ_thuật', 'đều', 'ít_nhiều', 'có', 'cảm_tình', 'với', 'nghệ_thuật']]
Tôi yêu thích nghề người mẫu nhưng không dám khẳng định có hết mình vì nghề, sống chết với nghề hay không	[['Tôi', 'yêu', 'thích', 'nghề', 'người_mẫu', 'nhưng', 'không', 'dám', 'khẳng_định', 'có', 'hết_mình', 'vì', 'nghề', ',', 'sống_chết', 'với', 'nghề', 'hay', 'không']]
Điều đó còn chờ thời gian và những thử thách trước mắt	[['Điều', 'đó', 'còn', 'chờ', 'thời_gian', 'và', 'những', 'thử_thách', 'trước_mắt']]
- Người mẫu có cần cá tính và tạo scandal để nổi tiếng không?	[['-', 'Người_mẫu', 'có', 'cần', 'cá_tính', 'và', 'tạo', 'scandal', 'để', 'nổi_tiếng', 'không', '?']]
- Tôi có nghe người khác bàn về cá tính, về scandal để dễ bề nổi tiếng	[['-', 'Tôi', 'có', 'nghe', 'người', 'khác', 'bàn', 'về', 'cá_tính', ',', 'về', 'scandal', 'để', 'dễ_bề', 'nổi_tiếng']]
Tôi nghĩ, dám tạo scandal để nâng mình lên, chắc chắn người đó đã là người cá tính	[['Tôi', 'nghĩ', ',', 'dám', 'tạo', 'scandal', 'để', 'nâng', 'mình', 'lên', ',', 'chắc_chắn', 'người', 'đó', 'đã', 'là', 'người', 'cá_tính']]
Tôi vốn nhút nhát, nên chọn cho mình phương án thuận theo tự nhiên, như thế "ăn chắc mặc bền"	[['Tôi', 'vốn', 'nhút_nhát', ',', 'nên', 'chọn', 'cho', 'mình', 'phương_án', 'thuận', 'theo', 'tự_nhiên', ',', 'như_thế', '"', 'ăn_chắc_mặc_bền', '"']]
- Anh nói sao về chuyện công chúng chê người mẫu chỉ biết nhún nhẩy và đi tới đi lui?	[['-', 'Anh', 'nói', 'sao', 'về', 'chuyện', 'công_chúng', 'chê', 'người_mẫu', 'chỉ', 'biết', 'nhún_nhẩy', 'và', 'đi_tới_đi_lui', '?']]
- Kêu họ thử lên sân khấu nhún nhẩy xem có dễ không? Không phải tự nhiên mà người mẫu chúng tôi có những bước đi đó	[['-', 'Kêu', 'họ', 'thử', 'lên', 'sân_khấu', 'nhún_nhẩy', 'xem', 'có_dễ', 'không', '?'], ['Không', 'phải', 'tự_nhiên', 'mà', 'người_mẫu', 'chúng_tôi', 'có', 'những', 'bước_đi', 'đó']]
Trái lại, phải học tập và rèn luyện rất khắc nghiệt	[['Trái_lại', ',', 'phải', 'học_tập', 'và', 'rèn_luyện', 'rất', 'khắc_nghiệt']]
- Thế còn những chê bai, so sánh đẳng cấp và các danh hiệu ảo của người mẫu?	[['-', 'Thế', 'còn', 'những', 'chê_bai', ',', 'so_sánh', 'đẳng_cấp', 'và', 'các', 'danh_hiệu', 'ảo', 'của', 'người_mẫu', '?']]
- Nghệ thuật Việt Nam thường được đem so sánh với thế giới	[['-', 'Nghệ_thuật', 'Việt_Nam', 'thường', 'được', 'đem', 'so_sánh', 'với', 'thế_giới']]
So sánh để hướng thiện và làm tốt hơn thì nên	[['So_sánh', 'để', 'hướng_thiện', 'và', 'làm', 'tốt', 'hơn', 'thì', 'nên']]
Còn ngồi mà dè bỉu, chê bai, tính toán theo tôi là không nên	[['Còn', 'ngồi', 'mà', 'dè_bỉu', ',', 'chê_bai', ',', 'tính_toán', 'theo', 'tôi', 'là', 'không', 'nên']]
Tất cả những gì mới mẻ, non nghề cần có quá trình thay da đổi thịt	[['Tất_cả', 'những', 'gì', 'mới_mẻ', ',', 'non', 'nghề', 'cần', 'có', 'quá_trình', 'thay_da_đổi_thịt']]
Danh hiệu chẳng qua là danh phong trao tặng trong cuộc thi nhằm cạnh tranh lành mạnh	[['Danh_hiệu', 'chẳng_qua', 'là', 'danh', 'phong', 'trao_tặng', 'trong', 'cuộc', 'thi', 'nhằm', 'cạnh_tranh', 'lành_mạnh']]
Mọi người đánh giá năng lực của người mẫu thông qua việc họ hoạt động hiệu quả và nghiêm túc như thế nào, chứ không phải qua một danh hiệu nhất thời	[['Mọi', 'người', 'đánh_giá', 'năng_lực', 'của', 'người_mẫu', 'thông_qua', 'việc', 'họ', 'hoạt_động', 'hiệu_quả', 'và', 'nghiêm_túc', 'như_thế_nào', ',', 'chứ', 'không', 'phải', 'qua', 'một', 'danh_hiệu', 'nhất_thời']]
- Anh nghĩ sao về ngành thời trang Việt Nam?	[['-', 'Anh', 'nghĩ', 'sao', 'về', 'ngành', 'thời_trang', 'Việt_Nam', '?']]
- Thời trang Việt Nam đang ngày càng hội nhập với thời trang thế giới	[['-', 'Thời_trang', 'Việt_Nam', 'đang', 'ngày_càng', 'hội_nhập', 'với', 'thời_trang', 'thế_giới']]
Đã có những thương hiệu nổi tiếng không những trong nước mà còn xuất khẩu ra nước ngoài	[['Đã', 'có', 'những', 'thương_hiệu', 'nổi_tiếng', 'không_những', 'trong', 'nước', 'mà_còn', 'xuất_khẩu', 'ra', 'nước_ngoài']]
Tôi nghĩ đó là tín hiệu đáng mừng cho sự khởi sắc	[['Tôi', 'nghĩ', 'đó', 'là', 'tín_hiệu', 'đáng', 'mừng', 'cho', 'sự', 'khởi_sắc']]
Cho một nhà bảo tàng, TT nghiên cứu Nguyễn Du, Truyện Kiều	[['Cho', 'một', 'nhà', 'bảo_tàng', ',', 'TT', 'nghiên_cứu', 'Nguyễn_Du', ',', 'Truyện_Kiều']]
Khắc phục mọi khó khăn, trong nhiều năm qua chúng ta đã bảo vệ, từng bước tôn tạo và định hình quần thể di tích Nguyễn Du và họ Nguyễn Tiên Ðiền - Nghi Xuân (Hà Tĩnh) với bảy điểm di tích chủ yếu là Nhà Tư văn (thờ Khổng Tử, dựng ở khu vườn ông tổ họ Nguyễn - Nhà thờ Nguyễn Du - Mộ Nguyễn Du - Ðàn tế và Bia kỷ niệm Nguyễn Quỳnh (ông nội) - Ðền thờ Nguyễn Nghiễm (cha) - Mộ Nguyễn Nghiễm - Ðền thờ Nguyễn Trọng (chú ruột)	[['Khắc_phục', 'mọi', 'khó_khăn', ',', 'trong', 'nhiều', 'năm', 'qua', 'chúng_ta', 'đã', 'bảo_vệ', ',', 'từng', 'bước', 'tôn_tạo', 'và', 'định_hình', 'quần_thể', 'di_tích', 'Nguyễn_Du', 'và', 'họ', 'Nguyễn_Tiên_Ðiền', '-', 'Nghi_Xuân', '(', 'Hà_Tĩnh', ')', 'với', 'bảy', 'điểm', 'di_tích', 'chủ_yếu', 'là', 'Nhà', 'Tư_văn', '(', 'thờ', 'Khổng_Tử', ',', 'dựng', 'ở', 'khu', 'vườn', 'ông_tổ', 'họ', 'Nguyễn', '-', 'Nhà_thờ', 'Nguyễn_Du', '-', 'Mộ', 'Nguyễn_Du', '-', 'Ðàn', 'tế', 'và', 'Bia', 'kỷ_niệm', 'Nguyễn_Quỳnh', '(', 'ông', 'nội', ')', '-', 'Ðền', 'thờ', 'Nguyễn_Nghiễm', '(', 'cha', ')', '-', 'Mộ', 'Nguyễn_Nghiễm', '-', 'Ðền', 'thờ', 'Nguyễn_Trọng', '(', 'chú', 'ruột', ')']]
Tính từ năm 2000, quần thể di tích này tiếp tục được Bộ Văn hóa - Thông tin cho lập dự án tôn tạo, trùng tu	[['Tính', 'từ', 'năm', '2000', ',', 'quần_thể', 'di_tích', 'này', 'tiếp_tục', 'được', 'Bộ', 'Văn_hoá', '-', 'Thông_tin', 'cho', 'lập', 'dự_án', 'tôn_tạo', ',', 'trùng_tu']]
Ðặc biệt công trình Trung tâm Văn hóa Nguyễn Du cũng được đầu tư xây dựng mới trong khuôn viên khu lưu niệm với các hạng mục chính như tượng Nguyễn Du bằng đồng cao 6,5 m (tính từ bệ tượng) và các phòng hội thảo, thư viện, nhà trưng bày	[['Ðặc', 'biệt', 'công_trình', 'Trung_tâm', 'Văn_hoá', 'Nguyễn_Du', 'cũng', 'được', 'đầu_tư', 'xây_dựng', 'mới', 'trong', 'khuôn_viên', 'khu', 'lưu_niệm', 'với', 'các', 'hạng_mục', 'chính', 'như', 'tượng', 'Nguyễn_Du', 'bằng', 'đồng', 'cao', '6,5', 'm', '(', 'tính', 'từ', 'bệ', 'tượng', ')', 'và', 'các', 'phòng', 'hội_thảo', ',', 'thư_viện', ',', 'nhà', 'trưng_bày']]
Ðược biết, Thủ tướng Chính phủ đã đồng ý cho lập và triển khai dự án Quy hoạch tổng thể khu văn hóa - du lịch Nguyễn Du - Tiên Ðiền	[['Ðược', 'biết', ',', 'Thủ_tướng', 'Chính_phủ', 'đã', 'đồng_ý', 'cho', 'lập', 'và', 'triển_khai', 'dự_án', 'Quy_hoạch', 'tổng_thể', 'khu', 'văn_hoá', '-', 'du_lịch', 'Nguyễn_Du', '-', 'Tiên_Ðiền']]
Có thể coi đây là cơ hội vàng cho việc tôn vinh danh nhân Nguyễn Du trên cả hai phương diện: bảo tồn và đi sâu khai thác, phát huy giá trị tinh thần của Nguyễn Du trong đời sống văn hóa đương đại	[['Có_thể', 'coi', 'đây', 'là', 'cơ_hội', 'vàng', 'cho', 'việc', 'tôn_vinh', 'danh_nhân', 'Nguyễn_Du', 'trên', 'cả', 'hai', 'phương_diện', ':', 'bảo_tồn', 'và', 'đi_sâu', 'khai_thác', ',', 'phát_huy', 'giá_trị', 'tinh_thần', 'của', 'Nguyễn_Du', 'trong', 'đời_sống', 'văn_hoá', 'đương_đại']]
Trên thực tế, chúng ta đã xác định và cần xác định rõ hơn vị thế Khu di tích đại thi hào Nguyễn Du trong tương quan với "Quần thể di tích Nguyễn Du và họ Nguyễn Tiên Ðiền", rộng hơn là "Khu văn hóa - du lịch Nguyễn Du - Tiên Ðiền"	[['Trên', 'thực_tế', ',', 'chúng_ta', 'đã', 'xác_định', 'và', 'cần', 'xác_định', 'rõ', 'hơn', 'vị_thế', 'Khu', 'di_tích', 'đại', 'thi_hào', 'Nguyễn_Du', 'trong', 'tương_quan', 'với', '"', 'Quần_thể', 'di_tích', 'Nguyễn_Du', 'và', 'họ', 'Nguyễn_Tiên_Ðiền', '"', ',', 'rộng', 'hơn', 'là', '"', 'Khu', 'văn_hoá', '-', 'du_lịch', 'Nguyễn_Du', '-', 'Tiên_Ðiền', '"']]
Bên cạnh các điểm di tích vật thể có tính cố định, bất biến, thì hạt nhân của Khu di tích đại thi hào Nguyễn Du phải là Nhà Bảo tàng Nguyễn Du, thuộc loại hình "bảo tàng danh nhân" vốn phổ biến ở nhiều nước trên thế giới	[['Bên', 'cạnh', 'các', 'điểm', 'di_tích', 'vật_thể', 'có', 'tính', 'cố_định', ',', 'bất_biến', ',', 'thì', 'hạt_nhân', 'của', 'Khu', 'di_tích', 'đại', 'thi_hào', 'Nguyễn_Du', 'phải', 'là', 'Nhà', 'Bảo_tàng', 'Nguyễn_Du', ',', 'thuộc', 'loại_hình', '"', 'bảo_tàng', 'danh_nhân', '"', 'vốn', 'phổ_biến', 'ở', 'nhiều', 'nước', 'trên', 'thế_giới']]
Hiện nay, đã có nhà trưng bày lưu giữ nhiều tài liệu, hiện vật quý hiếm như chiếc la bàn Nguyễn Du dùng khi đi săn, bản Truyện Kiều chữ nôm cổ nhất khắc in năm 1866, cuốn Truyện Kiều độc bản viết theo lối thư pháp nặng 75 kg	[['Hiện_nay', ',', 'đã', 'có', 'nhà', 'trưng_bày', 'lưu_giữ', 'nhiều', 'tài_liệu', ',', 'hiện_vật', 'quý_hiếm', 'như', 'chiếc', 'la_bàn', 'Nguyễn_Du', 'dùng', 'khi', 'đi', 'săn', ',', 'bản', 'Truyện_Kiều', 'chữ_nôm', 'cổ', 'nhất', 'khắc', 'in', 'năm', '1866', ',', 'cuốn', 'Truyện_Kiều', 'độc_bản', 'viết', 'theo', 'lối', 'thư_pháp', 'nặng', '75', 'kg']]
Bên cạnh đó là phòng thư viện vừa chính thức khai trương ngày 26-11-2005	[['Bên', 'cạnh', 'đó', 'là', 'phòng', 'thư_viện', 'vừa', 'chính_thức', 'khai_trương', 'ngày', '26-11-2005']]
Ðược biết đến sự ra đời phòng thư viện, từ trước và đúng ngày khai trương, nhiều nhà nghiên cứu và sưu tập (Trần Phú Sơn, Nguyễn Hùng Vỹ, Ðào Tam Tỉnh, Nguyễn Khắc Bảo	[['Ðược', 'biết', 'đến', 'sự', 'ra_đời', 'phòng', 'thư_viện', ',', 'từ', 'trước', 'và', 'đúng', 'ngày', 'khai_trương', ',', 'nhiều', 'nhà_nghiên_cứu', 'và', 'sưu_tập', '(', 'Trần_Phú_Sơn', ',', 'Nguyễn_Hùng_Vỹ', ',', 'Ðào_Tam_Tỉnh', ',', 'Nguyễn_Khắc_Bảo']]
) đã gửi tặng hàng trăm tài liệu, hiện vật, trong đó có nhiều bản Truyện Kiều chữ nôm cổ, Truyện Kiều bằng tiếng nước ngoài, nhiều tập thơ chữ Hán và các công trình nghiên cứu, giới thiệu về cuộc đời và sự nghiệp thơ văn Nguyễn Du	[[')', 'đã', 'gửi', 'tặng', 'hàng', 'trăm', 'tài_liệu', ',', 'hiện_vật', ',', 'trong', 'đó', 'có', 'nhiều', 'bản', 'Truyện_Kiều', 'chữ_nôm', 'cổ', ',', 'Truyện_Kiều', 'bằng', 'tiếng', 'nước_ngoài', ',', 'nhiều', 'tập', 'thơ', 'chữ', 'Hán', 'và', 'các', 'công_trình', 'nghiên_cứu', ',', 'giới_thiệu', 'về', 'cuộc_đời', 'và', 'sự_nghiệp', 'thơ_văn', 'Nguyễn_Du']]
Với niềm kính yêu Nguyễn Du và sự giúp đỡ của giới bạn đọc rộng rãi trong và ngoài nước, hy vọng rồi đây kho sách thư viện sẽ ngày một phong phú, đầy đủ hơn; nơi đây sẽ tập hợp được đầy đủ các loại văn bản Truyện Kiều (chữ nôm khắc in và viết tay, phiên âm quốc ngữ và dịch sang tiếng nước ngoài, chuyển thể tuồng, chèo, cải lương, truyện tranh	[['Với', 'niềm', 'kính_yêu', 'Nguyễn_Du', 'và', 'sự', 'giúp_đỡ', 'của', 'giới', 'bạn_đọc', 'rộng_rãi', 'trong', 'và', 'ngoài', 'nước', ',', 'hy_vọng', 'rồi_đây', 'kho', 'sách', 'thư_viện', 'sẽ', 'ngày_một', 'phong_phú', ',', 'đầy_đủ', 'hơn', ';', 'nơi', 'đây', 'sẽ', 'tập_hợp', 'được', 'đầy_đủ', 'các', 'loại', 'văn_bản', 'Truyện_Kiều', '(', 'chữ_nôm', 'khắc', 'in', 'và', 'viết_tay', ',', 'phiên_âm', 'quốc_ngữ', 'và', 'dịch', 'sang', 'tiếng', 'nước_ngoài', ',', 'chuyển_thể', 'tuồng', ',', 'chèo', ',', 'cải_lương', ',', 'truyện_tranh']]
