Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	[[('Với', 'O'), ('chất', 'O'), ('giọng', 'O'), ('đẹp', 'O'), ('và', 'O'), ('phong_cách', 'O'), ('biểu_diễn', 'O'), ('"', 'O'), ('bốc_lửa', 'O'), ('"', 'O'), (',', 'O'), ('Ngọc_Anh', 'B-PER'), ('khá', 'O'), ('thành_công', 'O'), ('trên', 'O'), ('con', 'O'), ('đường', 'O'), ('ca_hát', 'O')]]
Nhân vật Cho Chang đã không thèm ngó ngàng tới cậu bé phù thuỷ trong tập 4 Harry Potter và Chiếc cốc lửa, nhưng diễn viên Katie Leung đóng vai này đã bị Daniel Racliffe bỏ bùa mê	[[('Nhân_vật', 'O'), ('Cho', 'O'), ('Chang', 'B-PER'), ('đã', 'O'), ('không', 'O'), ('thèm', 'O'), ('ngó_ngàng', 'O'), ('tới', 'O'), ('cậu', 'O'), ('bé', 'O'), ('phù_thuỷ', 'O'), ('trong', 'O'), ('tập', 'O'), ('4', 'O'), ('Harry_Potter', 'B-PER'), ('và', 'O'), ('Chiếc', 'O'), ('cốc', 'O'), ('lửa', 'O'), (',', 'O'), ('nhưng', 'O'), ('diễn_viên', 'O'), ('Katie_Leung', 'B-PER'), ('đóng', 'O'), ('vai', 'O'), ('này', 'O'), ('đã', 'O'), ('bị', 'O'), ('Daniel_Racliffe', 'B-PER'), ('bỏ', 'O'), ('bùa', 'O'), ('mê', 'O')]]
Trong tập 4, Cho Chang, cô bạn cùng trường xinh đẹp, là người đầu tiên khiến trái tim Harry Potter rung động	[[('Trong', 'O'), ('tập', 'O'), ('4', 'O'), (',', 'O'), ('Cho', 'O'), ('Chang', 'B-PER'), (',', 'O'), ('cô', 'O'), ('bạn', 'O'), ('cùng', 'O'), ('trường', 'O'), ('xinh_đẹp', 'O'), (',', 'O'), ('là', 'O'), ('người', 'O'), ('đầu_tiên', 'O'), ('khiến', 'O'), ('trái_tim', 'O'), ('Harry_Potter', 'B-PER'), ('rung_động', 'O')]]
Nhưng vì quá nhút nhát, cậu đã không dám mời cô làm bạn nhảy trong vũ hội	[[('Nhưng', 'O'), ('vì', 'O'), ('quá', 'O'), ('nhút_nhát', 'O'), (',', 'O'), ('cậu', 'O'), ('đã', 'O'), ('không', 'O'), ('dám', 'O'), ('mời', 'O'), ('cô', 'O'), ('làm_bạn', 'O'), ('nhảy', 'O'), ('trong', 'O'), ('vũ_hội', 'O')]]
Cho Chang yêu Cedric Diggory, đối thủ của Harry trong cuộc thi Tam Pháp thuật và là người đã mời cô hôm đó	[[('Cho', 'O'), ('Chang', 'B-PER'), ('yêu', 'O'), ('Cedric_Diggory', 'B-PER'), (',', 'O'), ('đối_thủ', 'O'), ('của', 'O'), ('Harry', 'B-PER'), ('trong', 'O'), ('cuộc', 'O'), ('thi', 'O'), ('Tam_Pháp', 'O'), ('thuật', 'O'), ('và', 'O'), ('là', 'O'), ('người', 'O'), ('đã', 'O'), ('mời', 'O'), ('cô', 'O'), ('hôm', 'O'), ('đó', 'O')]]
Còn ngoài đời thực, Katie Leung, 18 tuổi, và Daniel Radcliffe (16 tuổi) dính nhau như hình với bóng	[[('Còn', 'O'), ('ngoài', 'O'), ('đời', 'O'), ('thực', 'O'), (',', 'O'), ('Katie_Leung', 'B-PER'), (',', 'O'), ('18', 'O'), ('tuổi', 'O'), (',', 'O'), ('và', 'O'), ('Daniel_Radcliffe', 'B-PER'), ('(', 'O'), ('16', 'O'), ('tuổi', 'O'), (')', 'O'), ('dính', 'O'), ('nhau', 'O'), ('như_hình_với_bóng', 'O')]]
Cô kể: Ngoài thời gian đóng phim và đi học, chúng tôi luôn đi chơi với nhau, đặc biệt là dịp cuối tuần	[[('Cô', 'O'), ('kể', 'O'), (':', 'O'), ('Ngoài', 'O'), ('thời_gian', 'O'), ('đóng', 'O'), ('phim', 'O'), ('và', 'O'), ('đi', 'O'), ('học', 'O'), (',', 'O'), ('chúng_tôi', 'O'), ('luôn', 'O'), ('đi', 'O'), ('chơi', 'O'), ('với', 'O'), ('nhau', 'O'), (',', 'O'), ('đặc_biệt', 'O'), ('là', 'O'), ('dịp', 'O'), ('cuối', 'O'), ('tuần', 'O')]]
Katie khen ngợi Daniel là một chàng trai điềm đạm và quan tâm đến mọi người	[[('Katie', 'B-PER'), ('khen_ngợi', 'O'), ('Daniel', 'B-PER'), ('là', 'O'), ('một', 'O'), ('chàng', 'O'), ('trai', 'O'), ('điềm_đạm', 'O'), ('và', 'O'), ('quan_tâm', 'O'), ('đến', 'O'), ('mọi', 'O'), ('người', 'O')]]
Cô nói: Anh ấy luôn hỏi tôi có khoẻ không và mời tôi uống nước	[[('Cô', 'O'), ('nói', 'O'), (':', 'O'), ('Anh', 'O'), ('ấy', 'O'), ('luôn', 'O'), ('hỏi', 'O'), ('tôi', 'O'), ('có', 'O'), ('khoẻ', 'O'), ('không', 'O'), ('và', 'O'), ('mời', 'O'), ('tôi', 'O'), ('uống', 'O'), ('nước', 'O')]]
Trước đây, cô cũng rất thân thiết với Rupert Grint, người đóng vai Ron Wesley, bạn chí cốt của Harry tại trường Hogwarts	[[('Trước_đây', 'O'), (',', 'O'), ('cô', 'O'), ('cũng', 'O'), ('rất', 'O'), ('thân_thiết', 'O'), ('với', 'O'), ('Rupert_Grint', 'B-PER'), (',', 'O'), ('người', 'O'), ('đóng', 'O'), ('vai', 'O'), ('Ron_Wesley', 'B-PER'), (',', 'O'), ('bạn', 'O'), ('chí_cốt', 'O'), ('của', 'O'), ('Harry', 'B-PER'), ('tại', 'O'), ('trường', 'B-ORG'), ('Hogwarts', 'I-ORG')]]
Sức mạnh từ sự kết hợp của hai người họ Trương	[[('Sức_mạnh', 'O'), ('từ', 'O'), ('sự', 'O'), ('kết_hợp', 'O'), ('của', 'O'), ('hai', 'O'), ('người', 'O'), ('họ', 'O'), ('Trương', 'B-PER')]]
"Thập diện mai phục" gây sóng gió tại bản quốc, "Anh hùng" tạo kỷ lục về số lượng vé bán ra	[[('"', 'O'), ('Thập', 'O'), ('diện', 'O'), ('mai_phục', 'O'), ('"', 'O'), ('gây', 'O'), ('sóng_gió', 'O'), ('tại', 'O'), ('bản_quốc', 'O'), (',', 'O'), ('"', 'O'), ('Anh_hùng', 'O'), ('"', 'O'), ('tạo', 'O'), ('kỷ_lục', 'O'), ('về', 'O'), ('số_lượng', 'O'), ('vé', 'O'), ('bán', 'O'), ('ra', 'O')]]
Sự liên kết giữa Trương Nghệ Mưu và Trương Vệ Bình đã tạo nên sự kiện lớn trong làng điện ảnh, cũng như cho ra đời công nghệ quảng bá với tốc độ và quy mô lớn	[[('Sự', 'O'), ('liên_kết', 'O'), ('giữa', 'O'), ('Trương_Nghệ_Mưu', 'B-PER'), ('và', 'O'), ('Trương_Vệ_Bình', 'B-PER'), ('đã', 'O'), ('tạo', 'O'), ('nên', 'O'), ('sự_kiện', 'O'), ('lớn', 'O'), ('trong', 'O'), ('làng', 'O'), ('điện_ảnh', 'O'), (',', 'O'), ('cũng', 'O'), ('như', 'O'), ('cho', 'O'), ('ra_đời', 'O'), ('công_nghệ', 'O'), ('quảng_bá', 'O'), ('với', 'O'), ('tốc_độ', 'O'), ('và', 'O'), ('quy_mô', 'O'), ('lớn', 'O')]]
Mối quan hệ bạn bè của hai người họ Trương đã kéo dài 15 năm	[[('Mối', 'O'), ('quan_hệ', 'O'), ('bạn_bè', 'O'), ('của', 'O'), ('hai', 'O'), ('người', 'O'), ('họ', 'O'), ('Trương', 'B-PER'), ('đã', 'O'), ('kéo_dài', 'O'), ('15', 'O'), ('năm', 'O')]]
Năm 1996, Trương Nghệ Mưu gặp khó khăn lớn về tài chính khi thực hiện phim Có gì từ từ nói, Trương Vệ Bình không ngần ngại bỏ ra 26 triệu nhân dân tệ giúp người bạn hoàn thành	[[('Năm', 'O'), ('1996', 'O'), (',', 'O'), ('Trương_Nghệ_Mưu', 'B-PER'), ('gặp', 'O'), ('khó_khăn', 'O'), ('lớn', 'O'), ('về', 'O'), ('tài_chính', 'O'), ('khi', 'O'), ('thực_hiện', 'O'), ('phim', 'O'), ('Có', 'O'), ('gì', 'O'), ('từ_từ', 'O'), ('nói', 'O'), (',', 'O'), ('Trương_Vệ_Bình', 'B-PER'), ('không', 'O'), ('ngần_ngại', 'O'), ('bỏ', 'O'), ('ra', 'O'), ('26', 'O'), ('triệu', 'O'), ('nhân_dân_tệ', 'O'), ('giúp', 'O'), ('người', 'O'), ('bạn', 'O'), ('hoàn_thành', 'O')]]
Vệ Bình đã thành lập một công ty thương nghiệp điện ảnh do Trương Nghệ Mưu đứng tên, đầu tư cho phim của Trương từ Một cái cũng không thể thiếu cho đến bộ phim sắp ra mắt là Thiên lý tẩu đơn kỵ	[[('Vệ_Bình', 'B-PER'), ('đã', 'O'), ('thành_lập', 'O'), ('một', 'O'), ('công_ty', 'O'), ('thương_nghiệp', 'O'), ('điện_ảnh', 'O'), ('do', 'O'), ('Trương_Nghệ_Mưu', 'B-PER'), ('đứng_tên', 'O'), (',', 'O'), ('đầu_tư', 'O'), ('cho', 'O'), ('phim', 'O'), ('của', 'O'), ('Trương', 'B-PER'), ('từ', 'O'), ('Một', 'O'), ('cái', 'O'), ('cũng', 'O'), ('không_thể', 'O'), ('thiếu', 'O'), ('cho', 'O'), ('đến', 'O'), ('bộ', 'O'), ('phim', 'O'), ('sắp', 'O'), ('ra_mắt', 'O'), ('là', 'O'), ('Thiên_lý', 'O'), ('tẩu', 'O'), ('đơn', 'O'), ('kỵ', 'O')]]
Anh hùng và Thập diện mai phục đã đem lại cho họ doanh thu khổng lồ, nhưng số tiền Trương Vệ Bình dám bỏ ra đầu tư cho phim cũng rất đáng kể	[[('Anh', 'O'), ('hùng', 'O'), ('và', 'O'), ('Thập', 'O'), ('diện', 'O'), ('mai_phục', 'O'), ('đã', 'O'), ('đem', 'O'), ('lại', 'O'), ('cho', 'O'), ('họ', 'O'), ('doanh_thu', 'O'), ('khổng_lồ', 'O'), (',', 'O'), ('nhưng', 'O'), ('số', 'O'), ('tiền', 'O'), ('Trương_Vệ_Bình', 'B-PER'), ('dám', 'O'), ('bỏ', 'O'), ('ra', 'O'), ('đầu_tư', 'O'), ('cho', 'O'), ('phim', 'O'), ('cũng', 'O'), ('rất', 'O'), ('đáng_kể', 'O')]]
300 triệu nhân dân tệ để làm phim Thập diện mai phục, chưa kể hơn 20 triệu nhân dân tệ để làm công tác tuyên truyền	[[('300', 'O'), ('triệu', 'O'), ('nhân_dân_tệ', 'O'), ('để', 'O'), ('làm', 'O'), ('phim', 'O'), ('Thập', 'O'), ('diện', 'O'), ('mai_phục', 'O'), (',', 'O'), ('chưa', 'O'), ('kể', 'O'), ('hơn', 'O'), ('20', 'O'), ('triệu', 'O'), ('nhân_dân_tệ', 'O'), ('để', 'O'), ('làm', 'O'), ('công_tác', 'O'), ('tuyên_truyền', 'O')]]
Dường như không gì có thể ngăn cản Trương Vệ Bình khi ông quyết định đầu tư cho phim của Trương Nghệ Mưu	[[('Dường_như', 'O'), ('không', 'O'), ('gì', 'O'), ('có_thể', 'O'), ('ngăn_cản', 'O'), ('Trương_Vệ_Bình', 'B-PER'), ('khi', 'O'), ('ông', 'O'), ('quyết_định', 'O'), ('đầu_tư', 'O'), ('cho', 'O'), ('phim', 'O'), ('của', 'O'), ('Trương_Nghệ_Mưu', 'B-PER')]]
Bộ phim sắp ra mắt tới đây của đạo diễn Trương cũng được Vệ Bình đầu tư 60 triệu nhân dân tệ	[[('Bộ', 'O'), ('phim', 'O'), ('sắp', 'O'), ('ra_mắt', 'O'), ('tới', 'O'), ('đây', 'O'), ('của', 'O'), ('đạo_diễn', 'O'), ('Trương', 'B-PER'), ('cũng', 'O'), ('được', 'O'), ('Vệ_Bình', 'B-ORG'), ('đầu_tư', 'O'), ('60', 'O'), ('triệu', 'O'), ('nhân_dân_tệ', 'O')]]
Tháng 12/2002, khi Anh hùng được công chiếu, chỉ trong một tuần đã thu vào được 100 triệu nhân dân tệ, chiếm 1/4 tổng thu nhập từ các phòng vé của điện ảnh trong nước, tạo ra kỷ lục mới trong lịch sử điện ảnh Trung Quốc	[[('Tháng', 'O'), ('12/2002', 'O'), (',', 'O'), ('khi', 'O'), ('Anh_hùng', 'O'), ('được', 'O'), ('công_chiếu', 'O'), (',', 'O'), ('chỉ', 'O'), ('trong', 'O'), ('một', 'O'), ('tuần', 'O'), ('đã', 'O'), ('thu', 'O'), ('vào', 'O'), ('được', 'O'), ('100', 'O'), ('triệu', 'O'), ('nhân_dân_tệ', 'O'), (',', 'O'), ('chiếm', 'O'), ('1/4', 'O'), ('tổng', 'O'), ('thu_nhập', 'O'), ('từ', 'O'), ('các', 'O'), ('phòng', 'O'), ('vé', 'O'), ('của', 'O'), ('điện_ảnh', 'O'), ('trong', 'O'), ('nước', 'O'), (',', 'O'), ('tạo', 'O'), ('ra', 'O'), ('kỷ_lục', 'O'), ('mới', 'O'), ('trong', 'O'), ('lịch_sử', 'O'), ('điện_ảnh', 'O'), ('Trung_Quốc', 'B-LOC')]]
Đến đầu tháng 12/2004, doanh thu của bộ phim này lên tới 250 triệu nhân dân tệ tính riêng thị trường trong nước và hơn 1 tỷ kiếm được từ thị trường bên ngoài	[[('Đến', 'O'), ('đầu', 'O'), ('tháng', 'O'), ('12/2004', 'O'), (',', 'O'), ('doanh_thu', 'O'), ('của', 'O'), ('bộ', 'O'), ('phim', 'O'), ('này', 'O'), ('lên', 'O'), ('tới', 'O'), ('250', 'O'), ('triệu', 'O'), ('nhân_dân_tệ', 'O'), ('tính', 'O'), ('riêng', 'O'), ('thị_trường', 'O'), ('trong', 'O'), ('nước', 'O'), ('và', 'O'), ('hơn', 'O'), ('1', 'O'), ('tỷ', 'O'), ('kiếm', 'O'), ('được', 'O'), ('từ', 'O'), ('thị_trường', 'O'), ('bên', 'O'), ('ngoài', 'O')]]
Điều này đã chứng minh thành công có được chính là nhờ sự phối hợp ăn ý giữa một đạo diễn và một nhà đầu tư phim	[[('Điều', 'O'), ('này', 'O'), ('đã', 'O'), ('chứng_minh', 'O'), ('thành_công', 'O'), ('có', 'O'), ('được', 'O'), ('chính', 'O'), ('là', 'O'), ('nhờ', 'O'), ('sự', 'O'), ('phối_hợp', 'O'), ('ăn_ý', 'O'), ('giữa', 'O'), ('một', 'O'), ('đạo_diễn', 'O'), ('và', 'O'), ('một', 'O'), ('nhà_đầu_tư', 'O'), ('phim', 'O')]]
Những hòn đá lăn - rock show đầu tiên diễn ra vào ngày 11/11 tới đây kết hợp hai đại diện của hai dòng rock Hà Nội: Bức Tường - đại diện cho dòng hard rock đại chúng và The Light - một trong những đàn anh của rock Hà thành, đại diện cho những dòng nặng như heavy metal, thrash metal	[[('Những', 'O'), ('hòn', 'O'), ('đá', 'O'), ('lăn', 'O'), ('-', 'O'), ('rock', 'O'), ('show', 'O'), ('đầu_tiên', 'O'), ('diễn', 'O'), ('ra', 'O'), ('vào', 'O'), ('ngày', 'O'), ('11/11', 'O'), ('tới', 'O'), ('đây', 'O'), ('kết_hợp', 'O'), ('hai', 'O'), ('đại_diện', 'O'), ('của', 'O'), ('hai', 'O'), ('dòng', 'O'), ('rock', 'O'), ('Hà_Nội', 'B-LOC'), (':', 'O'), ('Bức_Tường', 'B-PER'), ('-', 'O'), ('đại_diện', 'O'), ('cho', 'O'), ('dòng', 'O'), ('hard', 'O'), ('rock', 'O'), ('đại_chúng', 'O'), ('và', 'O'), ('The_Light', 'B-LOC'), ('-', 'O'), ('một', 'O'), ('trong', 'O'), ('những', 'O'), ('đàn_anh', 'O'), ('của', 'O'), ('rock', 'O'), ('Hà_thành', 'B-LOC'), (',', 'O'), ('đại_diện', 'O'), ('cho', 'O'), ('những', 'O'), ('dòng', 'O'), ('nặng', 'O'), ('như', 'O'), ('heavy', 'O'), ('metal', 'O'), (',', 'O'), ('thrash', 'O'), ('metal', 'O')]]
Dân nghiền rock có thể mong chờ vào một "đêm trắng" với hai đại diện có thể nói là ưu tú nhất hiện nay của rock Việt	[[('Dân', 'O'), ('nghiền', 'O'), ('rock', 'O'), ('có_thể', 'O'), ('mong_chờ', 'O'), ('vào', 'O'), ('một', 'O'), ('"', 'O'), ('đêm', 'O'), ('trắng', 'O'), ('"', 'O'), ('với', 'O'), ('hai', 'O'), ('đại_diện', 'O'), ('có_thể', 'O'), ('nói', 'O'), ('là', 'O'), ('ưu_tú', 'O'), ('nhất', 'O'), ('hiện_nay', 'O'), ('của', 'O'), ('rock', 'O'), ('Việt', 'O')]]
Sau đúng 3 năm (live show rock đầu tiên của Bức Tường tháng 11/2002), rock Hà Nội dường như đã có một đời sống mãnh liệt hơn	[[('Sau', 'O'), ('đúng', 'O'), ('3', 'O'), ('năm', 'O'), ('(', 'O'), ('live', 'O'), ('show', 'O'), ('rock', 'O'), ('đầu_tiên', 'O'), ('của', 'O'), ('Bức_Tường', 'B-PER'), ('tháng', 'O'), ('11/2002)', 'O'), (',', 'O'), ('rock', 'O'), ('Hà_Nội', 'B-LOC'), ('dường_như', 'O'), ('đã', 'O'), ('có', 'O'), ('một', 'O'), ('đời_sống', 'O'), ('mãnh_liệt', 'O'), ('hơn', 'O')]]
Người chơi rock đã có thể thấy ánh sáng của sự thành công từ trường hợp của The Wall	[[('Người', 'O'), ('chơi', 'O'), ('rock', 'O'), ('đã', 'O'), ('có_thể', 'O'), ('thấy', 'O'), ('ánh_sáng', 'O'), ('của', 'O'), ('sự', 'O'), ('thành_công', 'O'), ('từ_trường', 'O'), ('hợp', 'O'), ('của', 'O'), ('The_Wall', 'B-PER')]]
Người nghe và mê rock có thể chờ mong những đêm rock lớn tiếp tục của những ban nhạc khác	[[('Người', 'O'), ('nghe', 'O'), ('và', 'O'), ('mê', 'O'), ('rock', 'O'), ('có_thể', 'O'), ('chờ_mong', 'O'), ('những', 'O'), ('đêm', 'O'), ('rock', 'O'), ('lớn', 'O'), ('tiếp_tục', 'O'), ('của', 'O'), ('những', 'O'), ('ban', 'O'), ('nhạc', 'O'), ('khác', 'O')]]
Điều quan trọng hơn cả, thị trường đã mở tay đón rock - một nhu cầu âm nhạc có thực và nó không hề thua kém những ngôi sao nhạc pop	[[('Điều', 'O'), ('quan_trọng', 'O'), ('hơn', 'O'), ('cả', 'O'), (',', 'O'), ('thị_trường', 'O'), ('đã', 'O'), ('mở', 'O'), ('tay', 'O'), ('đón', 'O'), ('rock', 'O'), ('-', 'O'), ('một', 'O'), ('nhu_cầu', 'O'), ('âm_nhạc', 'O'), ('có', 'O'), ('thực', 'O'), ('và', 'O'), ('nó', 'O'), ('không', 'O'), ('hề', 'O'), ('thua_kém', 'O'), ('những', 'O'), ('ngôi_sao', 'O'), ('nhạc', 'O'), ('pop', 'O')]]
Tính từ thời điểm đó đến nay, nhiều đại hội rock Việt được tổ chức quy tụ nhiều tên tuổi cũ quay về với rock như Da Vàng, Automega (phía Nam), Thủy Triều Đỏ, Gạt Tàn Đầy, The Light (phía Bắc)	[[('Tính', 'O'), ('từ', 'O'), ('thời_điểm', 'O'), ('đó', 'O'), ('đến', 'O'), ('nay', 'O'), (',', 'O'), ('nhiều', 'O'), ('đại_hội', 'O'), ('rock', 'O'), ('Việt', 'O'), ('được', 'O'), ('tổ_chức', 'O'), ('quy_tụ', 'O'), ('nhiều', 'O'), ('tên_tuổi', 'O'), ('cũ', 'O'), ('quay', 'O'), ('về', 'O'), ('với', 'O'), ('rock', 'O'), ('như', 'O'), ('Da_Vàng', 'O'), (',', 'O'), ('Automega', 'B-PER'), ('(', 'O'), ('phía', 'O'), ('Nam', 'O'), (')', 'O'), (',', 'O'), ('Thuỷ_Triều', 'O'), ('Đỏ', 'O'), (',', 'O'), ('Gạt_Tàn', 'B-PER'), ('Đầy', 'I-PER'), (',', 'O'), ('The_Light', 'B-LOC'), ('(', 'O'), ('phía', 'O'), ('Bắc', 'O'), (')', 'O')]]
và sự hào hứng khẳng định của nhiều tên tuổi ban nhạc đàn em như Coming Late, Small Fire (Hà Nội), Sói Đen (Đà Nẵng), Limitted, Microware (TP	[[('và', 'O'), ('sự', 'O'), ('hào_hứng', 'O'), ('khẳng_định', 'O'), ('của', 'O'), ('nhiều', 'O'), ('tên_tuổi', 'O'), ('ban', 'O'), ('nhạc', 'O'), ('đàn_em', 'O'), ('như', 'O'), ('Coming_Late', 'B-PER'), (',', 'O'), ('Small_Fire', 'B-PER'), ('(', 'O'), ('Hà_Nội', 'B-LOC'), (')', 'O'), (',', 'O'), ('Sói_Đen', 'B-PER'), ('(', 'O'), ('Đà_Nẵng', 'B-LOC'), (')', 'O'), (',', 'O'), ('Limitted', 'B-PER'), (',', 'O'), ('Microware', 'O'), ('(', 'O'), ('TP', 'O')]]
3 album của Bức Tường bán chạy và thành cơn sốt thị	[[('3', 'O'), ('album', 'O'), ('của', 'O'), ('Bức_Tường', 'B-PER'), ('bán_chạy', 'O'), ('và', 'O'), ('thành', 'O'), ('cơn_sốt', 'O'), ('thị', 'O')]]
Đêm 11/11 tới, The Light và Bức Tường sẽ chia đều chương trình mỗi band 10 ca khúc	[[('Đêm', 'O'), ('11/11', 'O'), ('tới', 'O'), (',', 'O'), ('The_Light', 'B-PER'), ('và', 'O'), ('Bức_Tường', 'B-PER'), ('sẽ', 'O'), ('chia', 'O'), ('đều', 'O'), ('chương_trình', 'O'), ('mỗi', 'O'), ('band', 'O'), ('10', 'O'), ('ca_khúc', 'O')]]
Ngoài những ca khúc quen thuộc trong các album đã phát hành của họ, mỗi band sẽ trình làng một vài ca khúc mới của mình	[[('Ngoài', 'O'), ('những', 'O'), ('ca_khúc', 'O'), ('quen_thuộc', 'O'), ('trong', 'O'), ('các', 'O'), ('album', 'O'), ('đã', 'O'), ('phát_hành', 'O'), ('của', 'O'), ('họ', 'O'), (',', 'O'), ('mỗi', 'O'), ('band', 'O'), ('sẽ', 'O'), ('trình_làng', 'O'), ('một_vài', 'O'), ('ca_khúc', 'O'), ('mới', 'O'), ('của', 'O'), ('mình', 'O')]]
Hai phần độc lập sẽ được kết nối bằng một cô gái chơi piano xuyên suốt - thay MC	[[('Hai', 'O'), ('phần', 'O'), ('độc_lập', 'O'), ('sẽ', 'O'), ('được', 'O'), ('kết_nối', 'O'), ('bằng', 'O'), ('một', 'O'), ('cô', 'O'), ('gái', 'O'), ('chơi', 'O'), ('piano', 'O'), ('xuyên', 'O'), ('suốt', 'O'), ('-', 'O'), ('thay', 'O'), ('MC', 'O')]]
Chương trình sẽ diễn ra ngoài trời tại sân sau Triển lãm Giảng Võ với sức chứa trên 1 vạn người	[[('Chương_trình', 'O'), ('sẽ', 'O'), ('diễn', 'O'), ('ra', 'O'), ('ngoài_trời', 'O'), ('tại', 'O'), ('sân', 'O'), ('sau', 'O'), ('Triển_lãm', 'O'), ('Giảng_Võ', 'O'), ('với', 'O'), ('sức', 'O'), ('chứa', 'O'), ('trên', 'O'), ('1', 'O'), ('vạn', 'O'), ('người', 'O')]]
trường thực sự cũng làm nhiệt huyết của những nhà phát hành quan tâm	[[('trường', 'O'), ('thực_sự', 'O'), ('cũng', 'O'), ('làm', 'O'), ('nhiệt_huyết', 'O'), ('của', 'O'), ('những', 'O'), ('nhà', 'O'), ('phát_hành', 'O'), ('quan_tâm', 'O')]]
The Light cũng ra mắt album đầu tay Giấc mơ hoang tàn (2004), Thủy Triều Đỏ cũng có album Nắng sớm	[[('The_Light', 'O'), ('cũng', 'O'), ('ra_mắt', 'O'), ('album', 'O'), ('đầu_tay', 'O'), ('Giấc', 'O'), ('mơ', 'O'), ('hoang_tàn', 'O'), ('(', 'O'), ('2004', 'O'), (')', 'O'), (',', 'O'), ('Thuỷ_Triều', 'O'), ('Đỏ', 'O'), ('cũng', 'O'), ('có', 'O'), ('album', 'O'), ('Nắng', 'O'), ('sớm', 'O')]]
Nhóm nhạc em út nhất Hà Nội là Small Fire cũng vừa Nam tiến thu album đầu tiên tại TP	[[('Nhóm', 'O'), ('nhạc', 'O'), ('em_út', 'O'), ('nhất', 'O'), ('Hà_Nội', 'B-LOC'), ('là', 'O'), ('Small_Fire', 'B-PER'), ('cũng', 'O'), ('vừa', 'O'), ('Nam', 'O'), ('tiến', 'O'), ('thu', 'O'), ('album', 'O'), ('đầu_tiên', 'O'), ('tại', 'O'), ('TP', 'O')]]
Sự "hợp lưu" của dòng rock nặng nhiều âm thanh "chát chúa" (The Light) với dòng rock phổ cập và dễ nghe (Bức Tường) là một điều khôn ngoan	[[('Sự', 'O'), ('"', 'O'), ('hợp_lưu', 'O'), ('"', 'O'), ('của', 'O'), ('dòng', 'O'), ('rock', 'O'), ('nặng', 'O'), ('nhiều', 'O'), ('âm_thanh', 'O'), ('"', 'O'), ('chát_chúa', 'O'), ('"', 'O'), ('(', 'O'), ('The_Light', 'O'), (')', 'O'), ('với', 'O'), ('dòng', 'O'), ('rock', 'O'), ('phổ_cập', 'O'), ('và', 'O'), ('dễ', 'O'), ('nghe', 'O'), ('(', 'O'), ('Bức_Tường', 'B-PER'), (')', 'O'), ('là', 'O'), ('một', 'O'), ('điều', 'O'), ('khôn_ngoan', 'O')]]
Trước đây, sau mỗi thành công về mặt kinh doanh (băng đĩa - live show) của Bức Tường, lại nổi lên một phong trào đả kích từ phía những rockfan cực đoan	[[('Trước_đây', 'O'), (',', 'O'), ('sau', 'O'), ('mỗi', 'O'), ('thành_công', 'O'), ('về', 'O'), ('mặt', 'O'), ('kinh_doanh', 'O'), ('(', 'O'), ('băng_đĩa', 'O'), ('-', 'O'), ('live', 'O'), ('show', 'O'), (')', 'O'), ('của', 'O'), ('Bức_Tường', 'B-PER'), (',', 'O'), ('lại', 'O'), ('nổi', 'O'), ('lên', 'O'), ('một', 'O'), ('phong_trào', 'O'), ('đả_kích', 'O'), ('từ', 'O'), ('phía', 'O'), ('những', 'O'), ('rockfan', 'O'), ('cực_đoan', 'O')]]
Họ cho rằng sự dung hòa, ve vuốt thị trường và khán giản của Bức Tường không phải là tính cách rock	[[('Họ', 'O'), ('cho', 'O'), ('rằng', 'O'), ('sự', 'O'), ('dung_hoà', 'O'), (',', 'O'), ('ve_vuốt', 'O'), ('thị_trường', 'O'), ('và', 'O'), ('khán', 'O'), ('giản', 'O'), ('của', 'O'), ('Bức_Tường', 'B-PER'), ('không', 'O'), ('phải', 'O'), ('là', 'O'), ('tính_cách', 'O'), ('rock', 'O')]]
Rồi rock thì không thể đứng chung sân khấu với Đan Trường	[[('Rồi', 'O'), ('rock', 'O'), ('thì', 'O'), ('không_thể', 'O'), ('đứng', 'O'), ('chung', 'O'), ('sân_khấu', 'O'), ('với', 'O'), ('Đan_Trường', 'B-PER')]]
Vì thế, trong một chương trình live show hoành tráng có sự liên kết giữa một điển hình của rock là The Light và một "ngôi sao thị trường" của rock là Bức Tường, rockfan có lẽ sẽ chẳng còn gì để phàn nàn cả	[[('Vì_thế', 'O'), (',', 'O'), ('trong', 'O'), ('một', 'O'), ('chương_trình', 'O'), ('live', 'O'), ('show', 'O'), ('hoành_tráng', 'O'), ('có', 'O'), ('sự', 'O'), ('liên_kết', 'O'), ('giữa', 'O'), ('một', 'O'), ('điển_hình', 'O'), ('của', 'O'), ('rock', 'O'), ('là', 'O'), ('The_Light', 'O'), ('và', 'O'), ('một', 'O'), ('"', 'O'), ('ngôi_sao', 'O'), ('thị_trường', 'O'), ('"', 'O'), ('của', 'O'), ('rock', 'O'), ('là', 'O'), ('Bức_Tường', 'B-PER'), (',', 'O'), ('rockfan', 'O'), ('có_lẽ', 'O'), ('sẽ', 'O'), ('chẳng', 'O'), ('còn', 'O'), ('gì', 'O'), ('để', 'O'), ('phàn_nàn', 'O'), ('cả', 'O')]]
