Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	[[('adv', 14, 1), ('pob', 1, 2), ('nmod', 2, 3), ('nmod', 2, 4), ('coord', 2, 5), ('conj', 5, 6), ('nmod', 6, 7), ('punct', 9, 8), ('nmod', 6, 9), ('punct', 9, 10), ('punct', 14, 11), ('sub', 14, 12), ('adv', 14, 13), ('root', 0, 14), ('loc', 14, 15), ('pob', 15, 16), ('nmod', 16, 17), ('nmod', 16, 18)]]
Nhân vật Cho Chang đã không thèm ngó ngàng tới cậu bé phù thuỷ trong tập 4 Harry Potter và Chiếc cốc lửa, nhưng diễn viên Katie Leung đóng vai này đã bị Daniel Racliffe bỏ bùa mê	[[('sub', 6, 1), ('nmod', 1, 2), ('dob', 2, 3), ('adv', 6, 4), ('adv', 6, 5), ('root', 0, 6), ('vmod', 6, 7), ('vmod', 7, 8), ('pob', 8, 9), ('nmod', 9, 10), ('nmod', 9, 11), ('tmp', 7, 12), ('pob', 12, 13), ('det', 13, 14), ('nmod', 13, 15), ('coord', 6, 16), ('sub', 28, 17), ('nmod', 17, 18), ('nmod', 17, 19), ('punct', 6, 20), ('coord', 6, 21), ('sub', 24, 22), ('nmod', 22, 23), ('conj', 21, 24), ('dob', 24, 25), ('det', 25, 26), ('adv', 28, 27), ('dep', 6, 28), ('sub', 30, 29), ('vmod', 28, 30), ('dob', 30, 31), ('vmod', 30, 32)]]
Trong tập 4, Cho Chang, cô bạn cùng trường xinh đẹp, là người đầu tiên khiến trái tim Harry Potter rung động	[[('tmp', 14, 1), ('pob', 1, 2), ('det', 2, 3), ('punct', 5, 4), ('pmod', 1, 5), ('pob', 5, 6), ('punct', 10, 7), ('sub', 14, 8), ('nmod', 8, 9), ('nmod', 8, 10), ('amod', 10, 11), ('nmod', 8, 12), ('punct', 8, 13), ('root', 0, 14), ('vmod', 14, 15), ('nmod', 15, 16), ('nmod', 15, 17), ('dob', 17, 18), ('nmod', 18, 19), ('vmod', 14, 20)]]
Nhưng vì quá nhút nhát, cậu đã không dám mời cô làm bạn nhảy trong vũ hội	[[('dep', 9, 1), ('prp', 9, 2), ('amod', 4, 3), ('dep', 2, 4), ('punct', 9, 5), ('sub', 9, 6), ('adv', 9, 7), ('adv', 9, 8), ('root', 0, 9), ('vmod', 9, 10), ('dob', 10, 11), ('iob', 10, 12), ('vmod', 12, 13), ('loc', 13, 14), ('pob', 14, 15)]]
Cho Chang yêu Cedric Diggory, đối thủ của Harry trong cuộc thi Tam Pháp thuật và là người đã mời cô hôm đó	[[('root', 0, 1), ('dob', 1, 2), ('vmod', 1, 3), ('dob', 3, 4), ('punct', 1, 5), ('sub', 11, 6), ('nmod', 6, 7), ('pob', 7, 8), ('tmp', 1, 9), ('pob', 9, 10), ('nmod', 10, 11), ('nmod', 10, 12), ('nmod', 10, 13), ('coord', 1, 14), ('conj', 14, 15), ('vmod', 15, 16), ('adv', 18, 17), ('nmod', 16, 18), ('dob', 18, 19), ('nmod', 19, 20), ('det', 20, 21)]]
Còn ngoài đời thực, Katie Leung, 18 tuổi, và Daniel Radcliffe (16 tuổi) dính nhau như hình với bóng	[[('dep', 17, 1), ('pmod', 17, 2), ('pob', 2, 3), ('nmod', 3, 4), ('punct', 3, 5), ('nmod', 3, 6), ('punct', 3, 7), ('det', 9, 8), ('nmod', 3, 9), ('punct', 3, 10), ('nmod', 3, 11), ('nmod', 3, 12), ('punct', 3, 13), ('det', 15, 14), ('nmod', 3, 15), ('punct', 3, 16), ('root', 0, 17), ('vmod', 17, 18), ('vmod', 17, 19)]]
Cô kể: Ngoài thời gian đóng phim và đi học, chúng tôi luôn đi chơi với nhau, đặc biệt là dịp cuối tuần	[[('sub', 2, 1), ('root', 0, 2), ('punct', 2, 3), ('tmp', 14, 4), ('pob', 4, 5), ('nmod', 5, 6), ('dob', 6, 7), ('coord', 6, 8), ('conj', 8, 9), ('vmod', 9, 10), ('punct', 14, 11), ('sub', 14, 12), ('adv', 14, 13), ('vmod', 2, 14), ('vmod', 14, 15), ('vmod', 15, 16), ('pob', 16, 17), ('punct', 2, 18), ('vmod', 14, 19), ('amod', 19, 20), ('amod', 19, 21), ('nmod', 21, 22), ('nmod', 22, 23)]]
Katie khen ngợi Daniel là một chàng trai điềm đạm và quan tâm đến mọi người	[[('sub', 2, 1), ('root', 0, 2), ('sub', 4, 3), ('vmod', 2, 4), ('det', 6, 5), ('vmod', 4, 6), ('nmod', 6, 7), ('nmod', 6, 8), ('coord', 4, 9), ('conj', 9, 10), ('vmod', 10, 11), ('det', 13, 12), ('pob', 11, 13)]]
Cô nói: Anh ấy luôn hỏi tôi có khoẻ không và mời tôi uống nước	[[('sub', 2, 1), ('root', 0, 2), ('punct', 2, 3), ('sub', 7, 4), ('det', 4, 5), ('adv', 7, 6), ('vmod', 2, 7), ('dob', 7, 8), ('vmod', 7, 9), ('vmod', 9, 10), ('amod', 10, 11), ('coord', 7, 12), ('conj', 12, 13), ('dob', 13, 14), ('vmod', 13, 15), ('dob', 15, 16)]]
Trước đây, cô cũng rất thân thiết với Rupert Grint, người đóng vai Ron Wesley, bạn chí cốt của Harry tại trường Hogwarts	[[('tmp', 6, 1), ('punct', 6, 2), ('sub', 6, 3), ('amod', 6, 4), ('amod', 6, 5), ('root', 0, 6), ('amod', 6, 7), ('pob', 7, 8), ('punct', 6, 9), ('sub', 11, 10), ('dep', 6, 11), ('dob', 11, 12), ('nmod', 12, 13), ('punct', 6, 14), ('nmod', 10, 15), ('nmod', 15, 16), ('nmod', 15, 17), ('pob', 17, 18), ('loc', 6, 19), ('pob', 19, 20), ('nmod', 20, 21)]]
Sức mạnh từ sự kết hợp của hai người họ Trương	[[('root', 0, 1), ('nmod', 1, 2), ('pob', 2, 3), ('nmod', 3, 4), ('nmod', 3, 5), ('det', 7, 6), ('pob', 5, 7), ('nmod', 7, 8), ('nmod', 1, 9)]]
"Thập diện mai phục" gây sóng gió tại bản quốc, "Anh hùng" tạo kỷ lục về số lượng vé bán ra	[[('punct', 2, 1), ('root', 0, 2), ('sub', 2, 3), ('nmod', 3, 4), ('punct', 4, 5), ('vmod', 4, 6), ('dob', 6, 7), ('loc', 6, 8), ('pob', 8, 9), ('punct', 2, 10), ('punct', 12, 11), ('dep', 2, 12), ('punct', 12, 13), ('vmod', 2, 14), ('dob', 14, 15), ('adv', 14, 16), ('pob', 16, 17), ('nmod', 17, 18), ('nmod', 17, 19), ('adv', 14, 20)]]
Sự liên kết giữa Trương Nghệ Mưu và Trương Vệ Bình đã tạo nên sự kiện lớn trong làng điện ảnh, cũng như cho ra đời công nghệ quảng bá với tốc độ và quy mô lớn	[[('sub', 8, 1), ('nmod', 1, 2), ('nmod', 1, 3), ('nmod', 3, 4), ('coord', 4, 5), ('conj', 5, 6), ('adv', 8, 7), ('root', 0, 8), ('vmod', 8, 9), ('dob', 9, 10), ('nmod', 10, 11), ('loc', 10, 12), ('pob', 12, 13), ('nmod', 13, 14), ('punct', 8, 15), ('adv', 19, 16), ('coord', 8, 17), ('conj', 17, 18), ('vmod', 18, 19), ('dob', 19, 20), ('nmod', 20, 21), ('vmod', 21, 22), ('pob', 22, 23), ('coord', 23, 24), ('conj', 24, 25), ('nmod', 25, 26)]]
Mối quan hệ bạn bè của hai người họ Trương đã kéo dài 15 năm	[[('sub', 10, 1), ('nmod', 1, 2), ('nmod', 1, 3), ('nmod', 1, 4), ('det', 6, 5), ('pob', 4, 6), ('nmod', 6, 7), ('sub', 10, 8), ('adv', 10, 9), ('root', 0, 10), ('det', 12, 11), ('tmp', 10, 12)]]
Năm 1996, Trương Nghệ Mưu gặp khó khăn lớn về tài chính khi thực hiện phim Có gì từ từ nói, Trương Vệ Bình không ngần ngại bỏ ra 26 triệu nhân dân tệ giúp người bạn hoàn thành	[[('tmp', 5, 1), ('det', 1, 2), ('punct', 5, 3), ('sub', 5, 4), ('root', 0, 5), ('vmod', 5, 6), ('amod', 6, 7), ('vmod', 5, 8), ('pob', 8, 9), ('tmp', 5, 10), ('nmod', 10, 11), ('vmod', 11, 12), ('vmod', 5, 13), ('dob', 13, 14), ('vmod', 16, 15), ('dep', 5, 16), ('punct', 5, 17), ('sub', 5, 18), ('adv', 20, 19), ('vmod', 5, 20), ('vmod', 20, 21), ('adv', 21, 22), ('det', 25, 23), ('det', 25, 24), ('dob', 21, 25), ('nmod', 25, 26), ('dob', 26, 27), ('nmod', 27, 28), ('vmod', 20, 29)]]
Vệ Bình đã thành lập một công ty thương nghiệp điện ảnh do Trương Nghệ Mưu đứng tên, đầu tư cho phim của Trương từ Một cái cũng không thể thiếu cho đến bộ phim sắp ra mắt là Thiên lý tẩu đơn kỵ	[[('sub', 3, 1), ('adv', 3, 2), ('root', 0, 3), ('det', 5, 4), ('dob', 3, 5), ('nmod', 5, 6), ('nmod', 5, 7), ('loc', 5, 8), ('sub', 10, 9), ('dep', 8, 10), ('punct', 3, 11), ('vmod', 3, 12), ('iob', 12, 13), ('pob', 13, 14), ('nmod', 14, 15), ('pob', 15, 16), ('tmp', 12, 17), ('det', 19, 18), ('pob', 17, 19), ('amod', 22, 20), ('amod', 22, 21), ('dep', 3, 22), ('amod', 22, 23), ('vmod', 23, 24), ('vmod', 24, 25), ('nmod', 25, 26), ('adv', 28, 27), ('dob', 22, 28), ('vmod', 28, 29), ('vmod', 29, 30), ('nmod', 30, 31), ('dob', 31, 32), ('prp', 28, 33)]]
Anh hùng và Thập diện mai phục đã đem lại cho họ doanh thu khổng lồ, nhưng số tiền Trương Vệ Bình dám bỏ ra đầu tư cho phim cũng rất đáng kể	[[('sub', 2, 1), ('root', 0, 2), ('coord', 2, 3), ('conj', 3, 4), ('sub', 8, 5), ('nmod', 5, 6), ('adv', 8, 7), ('dep', 2, 8), ('adv', 8, 9), ('iob', 8, 10), ('pob', 10, 11), ('dob', 8, 12), ('nmod', 12, 13), ('punct', 2, 14), ('dep', 2, 15), ('sub', 19, 16), ('nmod', 16, 17), ('nmod', 16, 18), ('dep', 2, 19), ('vmod', 19, 20), ('adv', 20, 21), ('prp', 20, 22), ('vmod', 22, 23), ('pob', 23, 24), ('amod', 27, 25), ('amod', 27, 26), ('dob', 22, 27)]]
300 triệu nhân dân tệ để làm phim Thập diện mai phục, chưa kể hơn 20 triệu nhân dân tệ để làm công tác tuyên truyền	[[('det', 3, 1), ('det', 3, 2), ('sub', 12, 3), ('prp', 2, 4), ('vmod', 4, 5), ('dob', 5, 6), ('nmod', 6, 7), ('vmod', 5, 8), ('vmod', 8, 9), ('punct', 3, 10), ('adv', 12, 11), ('root', 0, 12), ('nmod', 16, 13), ('det', 16, 14), ('det', 16, 15), ('dob', 12, 16), ('prp', 12, 17), ('vmod', 17, 18), ('dob', 18, 19), ('nmod', 19, 20)]]
Dường như không gì có thể ngăn cản Trương Vệ Bình khi ông quyết định đầu tư cho phim của Trương Nghệ Mưu	[[('dep', 5, 1), ('nmod', 3, 2), ('sub', 5, 3), ('adv', 5, 4), ('root', 0, 5), ('dob', 5, 6), ('tmp', 5, 7), ('sub', 9, 8), ('nmod', 7, 9), ('vmod', 9, 10), ('iob', 10, 11), ('pob', 11, 12), ('nmod', 12, 13), ('pob', 13, 14)]]
Bộ phim sắp ra mắt tới đây của đạo diễn Trương cũng được Vệ Bình đầu tư 60 triệu nhân dân tệ	[[('sub', 4, 1), ('nmod', 1, 2), ('adv', 4, 3), ('root', 0, 4), ('tmp', 4, 5), ('pob', 5, 6), ('nmod', 3, 7), ('pob', 7, 8), ('nmod', 8, 9), ('adv', 11, 10), ('vmod', 4, 11), ('sub', 13, 12), ('vmod', 11, 13), ('det', 16, 14), ('det', 16, 15), ('dob', 13, 16)]]
Tháng 12/2002, khi Anh hùng được công chiếu, chỉ trong một tuần đã thu vào được 100 triệu nhân dân tệ, chiếm 1/4 tổng thu nhập từ các phòng vé của điện ảnh trong nước, tạo ra kỷ lục mới trong lịch sử điện ảnh Trung Quốc	[[('tmp', 14, 1), ('det', 1, 2), ('punct', 14, 3), ('tmp', 14, 4), ('nmod', 4, 5), ('adv', 7, 6), ('nmod', 4, 7), ('punct', 14, 8), ('dep', 10, 9), ('tmp', 14, 10), ('det', 12, 11), ('pob', 10, 12), ('adv', 14, 13), ('root', 0, 14), ('adv', 14, 15), ('vmod', 14, 16), ('det', 19, 17), ('det', 19, 18), ('dob', 16, 19), ('punct', 14, 20), ('vmod', 14, 21), ('det', 23, 22), ('dob', 21, 23), ('nmod', 23, 24), ('nmod', 23, 25), ('det', 27, 26), ('pob', 25, 27), ('nmod', 27, 28), ('nmod', 27, 29), ('pob', 29, 30), ('loc', 27, 31), ('pob', 31, 32), ('punct', 14, 33), ('vmod', 14, 34), ('adv', 34, 35), ('dob', 34, 36), ('nmod', 36, 37), ('loc', 34, 38), ('pob', 38, 39), ('nmod', 39, 40), ('nmod', 39, 41)]]
Đến đầu tháng 12/2004, doanh thu của bộ phim này lên tới 250 triệu nhân dân tệ tính riêng thị trường trong nước và hơn 1 tỷ kiếm được từ thị trường bên ngoài	[[('root', 0, 1), ('dob', 1, 2), ('nmod', 2, 3), ('det', 3, 4), ('punct', 1, 5), ('sub', 1, 6), ('nmod', 6, 7), ('pob', 7, 8), ('nmod', 8, 9), ('det', 8, 10), ('vmod', 1, 11), ('nmod', 15, 12), ('det', 15, 13), ('det', 15, 14), ('dob', 11, 15), ('nmod', 15, 16), ('vmod', 16, 17), ('vmod', 16, 18), ('loc', 16, 19), ('pob', 19, 20), ('coord', 1, 21), ('dep', 24, 22), ('det', 24, 23), ('det', 29, 24), ('conj', 21, 25), ('adv', 25, 26), ('loc', 25, 27), ('pob', 27, 28), ('nmod', 28, 29), ('nmod', 29, 30)]]
Điều này đã chứng minh thành công có được chính là nhờ sự phối hợp ăn ý giữa một đạo diễn và một nhà đầu tư phim	[[('sub', 4, 1), ('det', 1, 2), ('adv', 4, 3), ('root', 0, 4), ('vmod', 4, 5), ('vmod', 5, 6), ('adv', 6, 7), ('vmod', 9, 8), ('vmod', 4, 9), ('vmod', 9, 10), ('dob', 10, 11), ('nmod', 11, 12), ('vmod', 12, 13), ('nmod', 11, 14), ('det', 16, 15), ('pob', 14, 16), ('dep', 14, 17), ('det', 19, 18), ('pob', 14, 19), ('nmod', 19, 20)]]
Những hòn đá lăn - rock show đầu tiên diễn ra vào ngày 11/11 tới đây kết hợp hai đại diện của hai dòng rock Hà Nội: Bức Tường - đại diện cho dòng hard rock đại chúng và The Light - một trong những đàn anh của rock Hà thành, đại diện cho những dòng nặng như heavy metal, thrash metal	[[('det', 2, 1), ('sub', 4, 2), ('nmod', 2, 3), ('root', 0, 4), ('punct', 4, 5), ('det', 4, 6), ('nmod', 6, 7), ('nmod', 6, 8), ('vmod', 4, 9), ('adv', 9, 10), ('tmp', 9, 11), ('pob', 11, 12), ('det', 12, 13), ('pmod', 11, 14), ('pob', 14, 15), ('vmod', 9, 16), ('det', 18, 17), ('vmod', 16, 18), ('nmod', 18, 19), ('det', 21, 20), ('pob', 19, 21), ('nmod', 21, 22), ('nmod', 21, 23), ('punct', 21, 24), ('nmod', 21, 25), ('punct', 21, 26), ('nmod', 21, 27), ('nmod', 21, 28), ('pob', 28, 29), ('nmod', 29, 30), ('nmod', 29, 31), ('nmod', 29, 32), ('nmod', 29, 33), ('nmod', 29, 34), ('punct', 29, 35), ('det', 39, 36), ('nmod', 39, 37), ('det', 39, 38), ('nmod', 29, 39), ('nmod', 39, 40), ('pob', 40, 41), ('nmod', 41, 42), ('punct', 29, 43), ('nmod', 29, 44), ('vmod', 16, 45), ('det', 47, 46), ('pob', 45, 47), ('nmod', 47, 48), ('nmod', 47, 49), ('nmod', 47, 50), ('nmod', 50, 51), ('punct', 47, 52), ('nmod', 47, 53), ('nmod', 47, 54)]]
Dân nghiền rock có thể mong chờ vào một "đêm trắng" với hai đại diện có thể nói là ưu tú nhất hiện nay của rock Việt	[[('sub', 5, 1), ('nmod', 1, 2), ('det', 2, 3), ('adv', 5, 4), ('root', 0, 5), ('vmod', 5, 6), ('det', 9, 7), ('punct', 9, 8), ('pob', 6, 9), ('nmod', 9, 10), ('punct', 9, 11), ('nmod', 9, 12), ('det', 14, 13), ('pob', 12, 14), ('nmod', 14, 15), ('vmod', 5, 16), ('vmod', 16, 17), ('vmod', 16, 18), ('amod', 18, 19), ('tmp', 18, 20), ('nmod', 19, 21), ('pob', 21, 22), ('nmod', 22, 23)]]
Sau đúng 3 năm (live show rock đầu tiên của Bức Tường tháng 11/2002), rock Hà Nội dường như đã có một đời sống mãnh liệt hơn	[[('tmp', 19, 1), ('nmod', 4, 2), ('det', 4, 3), ('pob', 1, 4), ('punct', 4, 5), ('nmod', 4, 6), ('nmod', 6, 7), ('nmod', 7, 8), ('nmod', 7, 9), ('nmod', 7, 10), ('pob', 10, 11), ('nmod', 6, 12), ('det', 12, 13), ('punct', 19, 14), ('sub', 19, 15), ('nmod', 12, 16), ('adv', 19, 17), ('adv', 19, 18), ('root', 0, 19), ('det', 21, 20), ('dob', 19, 21), ('nmod', 21, 22), ('amod', 22, 23)]]
Người chơi rock đã có thể thấy ánh sáng của sự thành công từ trường hợp của The Wall	[[('sub', 6, 1), ('nmod', 1, 2), ('nmod', 1, 3), ('adv', 6, 4), ('adv', 6, 5), ('root', 0, 6), ('dob', 6, 7), ('nmod', 7, 8), ('pob', 8, 9), ('nmod', 9, 10), ('nmod', 9, 11), ('nmod', 9, 12), ('nmod', 9, 13), ('pob', 13, 14)]]
Người nghe và mê rock có thể chờ mong những đêm rock lớn tiếp tục của những ban nhạc khác	[[('root', 0, 1), ('nmod', 1, 2), ('coord', 2, 3), ('conj', 3, 4), ('vmod', 4, 5), ('adv', 7, 6), ('conj', 3, 7), ('det', 9, 8), ('dob', 7, 9), ('nmod', 9, 10), ('nmod', 9, 11), ('nmod', 9, 12), ('nmod', 9, 13), ('det', 15, 14), ('pob', 13, 15), ('nmod', 15, 16), ('nmod', 15, 17)]]
Điều quan trọng hơn cả, thị trường đã mở tay đón rock - một nhu cầu âm nhạc có thực và nó không hề thua kém những ngôi sao nhạc pop	[[('sub', 8, 1), ('nmod', 1, 2), ('amod', 2, 3), ('amod', 2, 4), ('punct', 8, 5), ('sub', 8, 6), ('adv', 8, 7), ('root', 0, 8), ('dob', 8, 9), ('nmod', 9, 10), ('dob', 10, 11), ('punct', 11, 12), ('det', 14, 13), ('nmod', 11, 14), ('nmod', 14, 15), ('nmod', 14, 16), ('vmod', 16, 17), ('coord', 8, 18), ('sub', 22, 19), ('adv', 22, 20), ('vmod', 22, 21), ('conj', 18, 22), ('det', 24, 23), ('dob', 22, 24), ('nmod', 24, 25), ('nmod', 24, 26)]]
Tính từ thời điểm đó đến nay, nhiều đại hội rock Việt được tổ chức quy tụ nhiều tên tuổi cũ quay về với rock như Da Vàng, Automega (phía Nam), Thủy Triều Đỏ, Gạt Tàn Đầy, The Light (phía Bắc)	[[('root', 0, 1), ('tmp', 1, 2), ('pob', 2, 3), ('det', 3, 4), ('pmod', 2, 5), ('pob', 5, 6), ('punct', 12, 7), ('nmod', 9, 8), ('sub', 12, 9), ('nmod', 9, 10), ('nmod', 9, 11), ('vmod', 1, 12), ('vmod', 12, 13), ('vmod', 13, 14), ('nmod', 16, 15), ('dob', 14, 16), ('nmod', 16, 17), ('nmod', 16, 18), ('adv', 18, 19), ('vmod', 18, 20), ('pob', 20, 21), ('nmod', 21, 22), ('nmod', 21, 23), ('punct', 23, 24), ('nmod', 23, 25), ('punct', 23, 26), ('nmod', 21, 27), ('nmod', 27, 28), ('punct', 1, 29), ('punct', 1, 30), ('sub', 1, 31), ('nmod', 31, 32), ('punct', 31, 33), ('nmod', 31, 34), ('nmod', 31, 35), ('punct', 31, 36), ('nmod', 31, 37), ('punct', 31, 38), ('loc', 31, 39), ('nmod', 39, 40), ('punct', 1, 41)]]
và sự hào hứng khẳng định của nhiều tên tuổi ban nhạc đàn em như Coming Late, Small Fire (Hà Nội), Sói Đen (Đà Nẵng), Limitted, Microware (TP	[[('dep', 4, 1), ('root', 0, 2), ('nmod', 2, 3), ('nmod', 2, 4), ('nmod', 2, 5), ('nmod', 7, 6), ('pob', 5, 7), ('nmod', 7, 8), ('nmod', 8, 9), ('nmod', 8, 10), ('nmod', 7, 11), ('nmod', 7, 12), ('punct', 12, 13), ('nmod', 12, 14), ('punct', 12, 15), ('nmod', 12, 16), ('punct', 12, 17), ('punct', 19, 18), ('sub', 21, 19), ('punct', 7, 20), ('nmod', 7, 21), ('punct', 7, 22), ('punct', 19, 23), ('nmod', 7, 24), ('punct', 7, 25), ('nmod', 7, 26), ('punct', 7, 27), ('nmod', 7, 28)]]
3 album của Bức Tường bán chạy và thành cơn sốt thị	[[('det', 2, 1), ('sub', 5, 2), ('nmod', 2, 3), ('pob', 3, 4), ('root', 0, 5), ('coord', 5, 6), ('conj', 6, 7), ('dob', 7, 8), ('nmod', 8, 9)]]
Đêm 11/11 tới, The Light và Bức Tường sẽ chia đều chương trình mỗi band 10 ca khúc	[[('sub', 3, 1), ('det', 1, 2), ('root', 0, 3), ('punct', 3, 4), ('sub', 9, 5), ('coord', 3, 6), ('conj', 6, 7), ('adv', 9, 8), ('vmod', 3, 9), ('adv', 9, 10), ('dob', 9, 11), ('det', 13, 12), ('tmp', 9, 13), ('det', 15, 14), ('nmod', 11, 15)]]
Ngoài những ca khúc quen thuộc trong các album đã phát hành của họ, mỗi band sẽ trình làng một vài ca khúc mới của mình	[[('adv', 16, 1), ('det', 3, 2), ('pob', 1, 3), ('nmod', 3, 4), ('nmod', 3, 5), ('det', 7, 6), ('pob', 5, 7), ('adv', 9, 8), ('nmod', 7, 9), ('nmod', 7, 10), ('pob', 10, 11), ('punct', 16, 12), ('det', 14, 13), ('sub', 16, 14), ('adv', 16, 15), ('root', 0, 16), ('det', 18, 17), ('dob', 16, 18), ('nmod', 18, 19), ('nmod', 18, 20), ('pob', 20, 21)]]
Hai phần độc lập sẽ được kết nối bằng một cô gái chơi piano xuyên suốt - thay MC	[[('det', 2, 1), ('sub', 5, 2), ('nmod', 2, 3), ('adv', 5, 4), ('root', 0, 5), ('vmod', 5, 6), ('mnr', 6, 7), ('det', 9, 8), ('pob', 7, 9), ('nmod', 9, 10), ('nmod', 9, 11), ('vmod', 11, 12), ('vmod', 11, 13), ('vmod', 13, 14), ('punct', 5, 15), ('dep', 5, 16), ('dob', 16, 17)]]
Chương trình sẽ diễn ra ngoài trời tại sân sau Triển lãm Giảng Võ với sức chứa trên 1 vạn người	[[('sub', 3, 1), ('adv', 3, 2), ('root', 0, 3), ('adv', 3, 4), ('tmp', 3, 5), ('loc', 3, 6), ('pob', 6, 7), ('tmp', 3, 8), ('pob', 8, 9), ('nmod', 9, 10), ('vmod', 3, 11), ('pob', 11, 12), ('nmod', 12, 13), ('nmod', 17, 14), ('det', 17, 15), ('det', 17, 16), ('nmod', 12, 17)]]
trường thực sự cũng làm nhiệt huyết của những nhà phát hành quan tâm	[[('sub', 4, 1), ('nmod', 1, 2), ('adv', 4, 3), ('root', 0, 4), ('dob', 4, 5), ('nmod', 5, 6), ('det', 8, 7), ('pob', 6, 8), ('nmod', 8, 9), ('vmod', 4, 10)]]
